competencia,admin_cnpj,admin_nome,pl,n_veiculos
2013-11,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,142001078.62,1
2013-11,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,515185766.48,6
2013-11,2276653000123.0,TRINUS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,41348139.12,1
2013-11,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,11901034.94,1
2013-11,11758741000152.0,BANCO FINAXIS S.A.,422698397.77,26
2013-11,5389174000101.0,MODAL D.T.V.M. LTDA,1023665109.23,15
2013-11,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1207244624.67,12
2013-11,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,1943974817.32,19
2013-11,3017677000120.0,BANCO J. SAFRA S.A.,90433617.37,2
2013-11,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,5248993640.349999,10
2013-12,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,1300935176.71,11
2013-12,33868597000140.0,CITIBANK DTVM SA,1631490739.0300002,9
2013-12,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",385773407.55,7
2013-12,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,5684677382.9,41
2013-12,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1156527706.97,6
2013-12,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,268798099.99,2
2013-12,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1095879404.27,14
2013-12,62232889000190.0,BANCO DAYCOVAL S.A.,149168665.11,2
2013-12,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,28139976011.69,4
2013-12,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3672821408.46,14
2013-12,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,828841373.5400001,6
2013-12,62418140000131.0,INTRAG DTVM LTDA.,1892075635.67,9
2013-12,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,224173782.58,6
2013-12,71590442000183.0,LASTRO RDV DTVM LTDA,6296129.48,1
2013-12,74073974000131.0,ESTRATEGIA INVESTIMENTOS S/A CVC,730786232.65,2
2013-12,82016270000155.0,UP FINANÇAS E NEGÓCIOS S.A.,38329781.11,1
2013-12,90400888000142.0,BANCO SANTANDER (BRASIL) S.A.,0.0,1
2013-12,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,3638269180.25,90
2013-12,30723886000162.0,BANCO MODAL S.A.,75172674.14,3
2013-12,50657675000186.0,SLW CVC LTDA,68656675.8,1
2013-12,15489568000195.0,INTRADER DTVM LTDA,5124419.41,1
2013-12,,,1729464071.65,34
2013-12,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,13607553754.97,39
2013-12,360305000104.0,CAIXA ECONOMICA FEDERAL,5898981696.7699995,13
2013-12,806535000154.0,PLANNER CORRETORA DE VALORES SA,72645615.17,4
2013-12,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,143008102.61,1
2013-12,1581283000175.0,OBOÉ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A.,7119028.07,4
2013-12,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,501802304.19,1
2013-12,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,938964363.56,9
2013-12,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,547751960.37,6
2013-12,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,63773727.58,4
2013-12,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,1973778287.17,19
2013-12,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,5218199758.1,9
2013-12,3017677000120.0,BANCO J. SAFRA S.A.,90753049.66,2
2013-12,5389174000101.0,MODAL D.T.V.M. LTDA,858075052.71,15
2013-12,11758741000152.0,BANCO FINAXIS S.A.,437479205.37,24
2013-12,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12321516.5,1
2013-12,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1424388601.0800002,13
2013-12,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,1665166.53,1
2014-01,33868597000140.0,CITIBANK DTVM SA,1429581338.52,9
2014-01,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",462754439.06,7
2014-01,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,5713539888.01,42
2014-01,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1171548204.71,6
2014-01,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,192387263.58,2
2014-01,50657675000186.0,SLW CVC LTDA,68754101.52,1
2014-01,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1090219852.4,14
2014-01,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,1182117756.09,11
2014-01,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,806050595.45,6
2014-01,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,3695117855.2,92
2014-01,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3594595082.93,14
2014-01,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,30698054478.88,4
2014-01,62418140000131.0,INTRAG DTVM LTDA.,2053019790.59,9
2014-01,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,232789640.14,6
2014-01,71590442000183.0,LASTRO RDV DTVM LTDA,6374928.39,1
2014-01,74073974000131.0,ESTRATEGIA INVESTIMENTOS S/A CVC,727918208.16,2
2014-01,82016270000155.0,UP FINANÇAS E NEGÓCIOS S.A.,35731504.9,1
2014-01,62232889000190.0,BANCO DAYCOVAL S.A.,71657270.98,2
2014-01,30723886000162.0,BANCO MODAL S.A.,91178776.77,3
2014-01,90400888000142.0,BANCO SANTANDER (BRASIL) S.A.,0.0,1
2014-01,15489568000195.0,INTRADER DTVM LTDA,4515194.21,1
2014-01,,,1689796241.31,33
2014-01,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12935493846.13,39
2014-01,360305000104.0,CAIXA ECONOMICA FEDERAL,5645743519.99,11
2014-01,806535000154.0,PLANNER CORRETORA DE VALORES SA,73437582.12,4
2014-01,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,144370627.02,1
2014-01,1581283000175.0,OBOÉ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A.,7105810.210000001,4
2014-01,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,504378050.12,1
2014-01,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,978391448.89,10
2014-01,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,82629199.73,4
2014-01,3017677000120.0,BANCO J. SAFRA S.A.,91147567.54,2
2014-01,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,1886586950.57,19
2014-01,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,5162128681.95,9
2014-01,5389174000101.0,MODAL D.T.V.M. LTDA,1054822780.88,15
2014-01,11758741000152.0,BANCO FINAXIS S.A.,445674619.25,24
2014-01,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12409519.75,1
2014-01,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1297083698.49,13
2014-01,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2396188.36,1
2014-01,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,538283594.1099999,6
2014-02,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,100836006.09,2
2014-02,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1200585744.42,6
2014-02,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,25813564498.27,4
2014-02,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",417835808.03,8
2014-02,33868597000140.0,CITIBANK DTVM SA,1366308380.67,8
2014-02,50657675000186.0,SLW CVC LTDA,68812176.6,1
2014-02,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,5609750840.88,41
2014-02,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1091829772.95,14
2014-02,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,790946927.56,5
2014-02,62232889000190.0,BANCO DAYCOVAL S.A.,58179866.07,2
2014-02,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,3809171050.94,96
2014-02,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3504626437.59,13
2014-02,62418140000131.0,INTRAG DTVM LTDA.,2034414860.08,9
2014-02,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,233295878.21,6
2014-02,71590442000183.0,LASTRO RDV DTVM LTDA,6424926.44,1
2014-02,74073974000131.0,ESTRATEGIA INVESTIMENTOS S/A CVC,725639724.12,2
2014-02,30723886000162.0,BANCO MODAL S.A.,155223481.92,3
2014-02,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,1262309878.14,10
2014-02,90400888000142.0,BANCO SANTANDER (BRASIL) S.A.,0.0,1
2014-02,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,75151723.25,4
2014-02,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,1578973.22,1
2014-02,15489568000195.0,INTRADER DTVM LTDA,3984375.2,1
2014-02,,,1743278378.23,34
2014-02,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12515926250.6,37
2014-02,360305000104.0,CAIXA ECONOMICA FEDERAL,5610231199.81,11
2014-02,806535000154.0,PLANNER CORRETORA DE VALORES SA,43645989.95,4
2014-02,1581283000175.0,OBOÉ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A.,4996099.609999999,4
2014-02,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,504055414.42,1
2014-02,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,1003133341.85,8
2014-02,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,145427074.37,1
2014-02,3017677000120.0,BANCO J. SAFRA S.A.,91516842.47,2
2014-02,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,1909735480.17,23
2014-02,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,5182047908.700001,8
2014-02,5389174000101.0,MODAL D.T.V.M. LTDA,850842885.69,15
2014-02,11758741000152.0,BANCO FINAXIS S.A.,431241307.26,23
2014-02,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12419773.12,1
2014-02,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1171283931.42,14
2014-02,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,536810762.18000007,6
2014-03,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,28095358042.12,4
2014-03,33868597000140.0,CITIBANK DTVM SA,1151925456.94,8
2014-03,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",466425712.32,8
2014-03,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,5746598299.6,42
2014-03,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1212215118.18,6
2014-03,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,59752746.71,2
2014-03,50657675000186.0,SLW CVC LTDA,68897707.19,1
2014-03,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,958841504.58,14
2014-03,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3471924077.5499997,13
2014-03,62232889000190.0,BANCO DAYCOVAL S.A.,71749226.50999999,2
2014-03,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,4007488333.85,99
2014-03,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,765190849.3799999,5
2014-03,62418140000131.0,INTRAG DTVM LTDA.,2026663942.58,9
2014-03,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,234183591.66,6
2014-03,71590442000183.0,LASTRO RDV DTVM LTDA,4821271.34,1
2014-03,30723886000162.0,BANCO MODAL S.A.,76303795.03,3
2014-03,90400888000142.0,BANCO SANTANDER (BRASIL) S.A.,0.0,1
2014-03,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,1247518629.55,10
2014-03,74073974000131.0,ESTRATEGIA INVESTIMENTOS S/A CVC,722236465.7199999,2
2014-03,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,66515171.17999999,4
2014-03,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2338001.46,1
2014-03,,,1527016581.91,33
2014-03,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12657169268.54,37
2014-03,360305000104.0,CAIXA ECONOMICA FEDERAL,5558321356.85,10
2014-03,806535000154.0,PLANNER CORRETORA DE VALORES SA,59453601.03,4
2014-03,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,146776487.8,1
2014-03,1581283000175.0,OBOÉ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A.,4887868.74,4
