measure,ranking_code,ranking_label,window,participant,rank,value_brl_or_count,share
originacao_valor,1.3,Securitização,acumulado_ano,SANTANDER,9.0,877171119.99,0.02405439625
originacao_valor,1.3,Securitização,acumulado_ano,BB-BI,10.0,744652999.98,0.02042039224
originacao_valor,1.3,Securitização,acumulado_ano,VOTORANTIM,11.0,701489021.48,0.01923671962
originacao_valor,1.3,Securitização,acumulado_ano,One Corporate,12.0,310761944.0,0.00852193007
originacao_valor,1.3,Securitização,acumulado_ano,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,13.0,209004000.0,0.00573145299
originacao_valor,1.3,Securitização,acumulado_ano,CEF,14.0,156847620.0,0.00430118447
originacao_valor,1.3,Securitização,acumulado_ano,CANAL COMPANHIA DE SECURITIZAÇÃO,15.0,106500000.0,0.00292051704
originacao_valor,1.3,Securitização,acumulado_ano,DAYCOVAL,16.0,104146999.97999999,0.00285599144
originacao_valor,1.3,Securitização,acumulado_ano,BOCOM BBM,17.0,90000000.0,0.00246804257
originacao_valor,1.3,Securitização,acumulado_ano,TERRA,18.0,88205000.0,0.00241881883
originacao_valor,1.3,Securitização,acumulado_ano,EQI Investimentos CTVM,19.0,75281344.0,0.00206441735
originacao_valor,1.3,Securitização,acumulado_ano,BAMBOO SEC,20.0,65000000.0,0.00178247519
originacao_valor,1.3,Securitização,acumulado_ano,INTER,21.0,24999999.990000002,0.00068556738
originacao_valor,1.3,Securitização,acumulado_ano,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,22.0,14703000.0,0.00040319589
originacao_valor,1.3,Securitização,acumulado_ano,M7 IB,23.0,8654760.0,0.00023733685
originacao_valor,1.3,Securitização,acumulado_ano,GENIAL CV,24.0,8358999.979999999,0.00022922631
originacao_valor,1.3,Securitização,acumulado_ano,OPEA SECURITIZADORA,25.0,1500000.0,4.113404e-05
originacao_valor,1.3,Securitização,acumulado_ano,ARCHX CAPITAL,,0.0,
originacao_valor,1.3,Securitização,acumulado_ano,BANCO BS2,,0.0,
originacao_valor,1.3,Securitização,acumulado_ano,BNP PARIBAS,,0.0,
originacao_valor,1.3,Securitização,acumulado_ano,EXES SERVIÇOS FINANCEIROS,,0.0,
originacao_valor,1.3,Securitização,acumulado_ano,KEA CAPITAL MARKETS,,0.0,
originacao_valor,1.3,Securitização,acumulado_ano,MAX CAPITAL MARKETS,,0.0,
originacao_valor,1.3,Securitização,acumulado_ano,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
originacao_valor,1.3,Securitização,ultimos_12_meses,ITAU BBA,1.0,27066575270.180008,0.27083261422
originacao_valor,1.3,Securitização,ultimos_12_meses,XP INVESTIMENTOS,2.0,16669881909.79999,0.1668015865
originacao_valor,1.3,Securitização,ultimos_12_meses,BRADESCO BBI,3.0,14326762095.82,0.14335594337
originacao_valor,1.3,Securitização,ultimos_12_meses,BTG PACTUAL,4.0,9302012999.93,0.09307747556
originacao_valor,1.3,Securitização,ultimos_12_meses,SANTANDER,5.0,6030847286.579999,0.06034565217
originacao_valor,1.3,Securitização,ultimos_12_meses,SAFRA,6.0,5986909166.569998,0.05990600009
originacao_valor,1.3,Securitização,ultimos_12_meses,UBS BB,7.0,5033051206.88,0.0503615401
originacao_valor,1.3,Securitização,ultimos_12_meses,VOTORANTIM,8.0,2795358181.48,0.02797081479
originacao_valor,1.3,Securitização,ultimos_12_meses,BB-BI,9.0,2775600083.25,0.027773112
originacao_valor,1.3,Securitização,ultimos_12_meses,BR PARTNERS,10.0,2595393688.97,0.02596993712
originacao_valor,1.3,Securitização,ultimos_12_meses,ABC BRASIL,11.0,2413470499.99,0.0241495837
originacao_valor,1.3,Securitização,ultimos_12_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,12.0,783029000.0,0.00783511726
originacao_valor,1.3,Securitização,ultimos_12_meses,CEF,13.0,687715620.0,0.00688139587
originacao_valor,1.3,Securitização,ultimos_12_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,14.0,533349000.0,0.00533677802
originacao_valor,1.3,Securitização,ultimos_12_meses,OPEA SECURITIZADORA,15.0,474606000.0,0.00474898588
originacao_valor,1.3,Securitização,ultimos_12_meses,DAYCOVAL,16.0,441035999.9200001,0.00441307892
originacao_valor,1.3,Securitização,ultimos_12_meses,One Corporate,17.0,360761944.0,0.00360984349
originacao_valor,1.3,Securitização,ultimos_12_meses,BNP PARIBAS,18.0,255000000.0,0.00255157204
originacao_valor,1.3,Securitização,ultimos_12_meses,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,19.0,209004000.0,0.00209132848
originacao_valor,1.3,Securitização,ultimos_12_meses,ARCHX CAPITAL,20.0,190000000.0,0.00190117132
originacao_valor,1.3,Securitização,ultimos_12_meses,INTER,21.0,162499999.95999998,0.00162600179
originacao_valor,1.3,Securitização,ultimos_12_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,22.0,150000000.0,0.00150092473
originacao_valor,1.3,Securitização,ultimos_12_meses,MAX CAPITAL MARKETS,23.0,120000000.0,0.00120073978
originacao_valor,1.3,Securitização,ultimos_12_meses,KEA CAPITAL MARKETS,24.0,92278000.0,0.00092334888
originacao_valor,1.3,Securitização,ultimos_12_meses,BOCOM BBM,25.0,90000000.0,0.00090055484
originacao_valor,1.3,Securitização,ultimos_12_meses,TERRA,26.0,88205000.0,0.00088259377
originacao_valor,1.3,Securitização,ultimos_12_meses,EQI Investimentos CTVM,27.0,75281344.0,0.00075327754
originacao_valor,1.3,Securitização,ultimos_12_meses,M7 IB,28.0,65616134.00000001,0.00065656585
originacao_valor,1.3,Securitização,ultimos_12_meses,BAMBOO SEC,29.0,65000000.0,0.00065040072
originacao_valor,1.3,Securitização,ultimos_12_meses,BANCO BS2,30.0,40000000.0,0.00040024659
originacao_valor,1.3,Securitização,ultimos_12_meses,EXES SERVIÇOS FINANCEIROS,30.0,40000000.0,0.00040024659
originacao_valor,1.3,Securitização,ultimos_12_meses,GENIAL CV,32.0,19144999.970000003,0.00019156803
originacao_valor,1.3,Securitização,ultimos_3_meses,ITAU BBA,1.0,6581865999.96,0.34845858858
originacao_valor,1.3,Securitização,ultimos_3_meses,BRADESCO BBI,2.0,3132961999.98,0.16586595908
originacao_valor,1.3,Securitização,ultimos_3_meses,BTG PACTUAL,3.0,1471565999.99,0.07790796886
originacao_valor,1.3,Securitização,ultimos_3_meses,XP INVESTIMENTOS,4.0,1322852999.99,0.0700347727
originacao_valor,1.3,Securitização,ultimos_3_meses,SAFRA,5.0,1295072999.98,0.06856403787
originacao_valor,1.3,Securitização,ultimos_3_meses,UBS BB,6.0,1119000000.0,0.05924234262
originacao_valor,1.3,Securitização,ultimos_3_meses,ABC BRASIL,7.0,998125000.0,0.05284295194
originacao_valor,1.3,Securitização,ultimos_3_meses,BB-BI,8.0,744652999.98,0.03942358191
originacao_valor,1.3,Securitização,ultimos_3_meses,VOTORANTIM,9.0,650020000.0,0.03441350094
originacao_valor,1.3,Securitização,ultimos_3_meses,BR PARTNERS,10.0,642403073.96,0.03401024397
originacao_valor,1.3,Securitização,ultimos_3_meses,SANTANDER,11.0,537000000.0,0.02842997139
originacao_valor,1.3,Securitização,ultimos_3_meses,One Corporate,12.0,105000000.0,0.00555893295
originacao_valor,1.3,Securitização,ultimos_3_meses,CEF,13.0,103000000.0,0.00545304852
originacao_valor,1.3,Securitização,ultimos_3_meses,BOCOM BBM,14.0,90000000.0,0.00476479967
originacao_valor,1.3,Securitização,ultimos_3_meses,DAYCOVAL,15.0,40136999.980000004,0.00212494183
originacao_valor,1.3,Securitização,ultimos_3_meses,INTER,16.0,24999999.990000002,0.00132355546
originacao_valor,1.3,Securitização,ultimos_3_meses,BAMBOO SEC,17.0,20000000.0,0.00105884437
originacao_valor,1.3,Securitização,ultimos_3_meses,GENIAL CV,18.0,8358999.979999999,0.000442544
originacao_valor,1.3,Securitização,ultimos_3_meses,OPEA SECURITIZADORA,19.0,1500000.0,7.941333e-05
originacao_valor,1.3,Securitização,ultimos_3_meses,ARCHX CAPITAL,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,BANCO BS2,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,BNP PARIBAS,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,EQI Investimentos CTVM,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,EXES SERVIÇOS FINANCEIROS,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,KEA CAPITAL MARKETS,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,M7 IB,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,MAX CAPITAL MARKETS,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
originacao_valor,1.3,Securitização,ultimos_3_meses,TERRA,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ITAU BBA,1.0,11442565413.23,0.45661523031
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BRADESCO BBI,2.0,5174486206.889999,0.2064877172
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,UBS BB,3.0,3296586206.89,0.13155017391
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ABC BRASIL,4.0,1098125000.0,0.04382064526
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BTG PACTUAL,5.0,1020000000.0,0.04070306947
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,SAFRA,5.0,1020000000.0,0.04070306947
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,XP INVESTIMENTOS,7.0,730166300.0,0.02913726435
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,VOTORANTIM,8.0,631489021.48,0.0251995505
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BR PARTNERS,9.0,517107000.0,0.02063513936
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BAMBOO SEC,10.0,65000000.0,0.00259382305
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,DAYCOVAL,11.0,64010000.0,0.00255431713
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ARCHX CAPITAL,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BNP PARIBAS,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,CEF,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,KEA CAPITAL MARKETS,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,SANTANDER,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ITAU BBA,1.0,15409475633.230001,0.3688760632
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BRADESCO BBI,2.0,6997036206.889999,0.16749688513
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,UBS BB,3.0,3946396206.89,0.0944698659
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,SANTANDER,4.0,3584517000.0,0.08580710667
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,VOTORANTIM,5.0,2243358181.48,0.05370209565
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,XP INVESTIMENTOS,6.0,2233531000.0,0.05346685
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ABC BRASIL,7.0,1863392000.0,0.04460636569
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BTG PACTUAL,8.0,1620000000.0,0.03877998425
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,SAFRA,8.0,1620000000.0,0.03877998425
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BR PARTNERS,10.0,1359133102.14,0.03253528413
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BNP PARIBAS,11.0,255000000.0,0.00610425678
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ARCHX CAPITAL,12.0,171000000.0,0.00409344278
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,13.0,150000000.0,0.00359073928
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,CEF,14.0,100000000.0,0.00239382619
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,KEA CAPITAL MARKETS,15.0,92278000.0,0.00220897493
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BAMBOO SEC,16.0,65000000.0,0.00155598702
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,DAYCOVAL,17.0,64010000.0,0.00153228814
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ITAU BBA,1.0,5218259000.0,0.40252653473
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BRADESCO BBI,2.0,2270000000.0,0.17510346532
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,UBS BB,3.0,1119000000.0,0.08631752321
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BTG PACTUAL,4.0,1020000000.0,0.07868085226
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,SAFRA,4.0,1020000000.0,0.07868085226
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ABC BRASIL,6.0,998125000.0,0.07699345653
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,VOTORANTIM,7.0,580020000.0,0.04474163522
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,XP INVESTIMENTOS,8.0,375000000.0,0.02892678392
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BR PARTNERS,9.0,343360000.0,0.02648613474
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BAMBOO SEC,10.0,20000000.0,0.00154276181
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ARCHX CAPITAL,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BNP PARIBAS,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,CEF,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,DAYCOVAL,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,KEA CAPITAL MARKETS,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
originacao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,SANTANDER,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,ITAU BBA,1.0,1646715000.0,0.2665982657
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,XP INVESTIMENTOS,2.0,1456615000.8799999,0.23582164067
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,BR PARTNERS,3.0,804043073.96,0.13017218466
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,BTG PACTUAL,4.0,680000000.0,0.11008997955
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,SANTANDER,5.0,373323500.0,0.06043996541
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,BRADESCO BBI,6.0,370818750.0,0.06003445383
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,SAFRA,7.0,267500000.0,0.04330745519
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,8.0,209004000.0,0.0338371266
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,CEF,9.0,103000000.0,0.01667539396
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,EQI Investimentos CTVM,10.0,75281344.0,0.01218782591
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,VOTORANTIM,11.0,70000000.0,0.01133279201
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,CANAL COMPANHIA DE SECURITIZAÇÃO,12.0,58500000.0,0.00947097618
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,One Corporate,13.0,45761944.0,0.00740872276
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,14.0,14703000.0,0.00238037201
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,OPEA SECURITIZADORA,15.0,1500000.0,0.00024284554
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,ABC BRASIL,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,BANCO BS2,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,DAYCOVAL,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,MAX CAPITAL MARKETS,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,UBS BB,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,XP INVESTIMENTOS,1.0,6314640602.76,0.30069769094
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,ITAU BBA,2.0,4250822499.98,0.20242046868
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,BTG PACTUAL,3.0,1854980000.0,0.08833253353
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,BRADESCO BBI,4.0,1806289249.98,0.08601392238
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,SAFRA,5.0,1219189999.99,0.05805676695
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,BR PARTNERS,6.0,1161260586.83,0.0552982187
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,SANTANDER,7.0,769958500.0,0.03666475381
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,8.0,683029000.0,0.03252524666
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,VOTORANTIM,9.0,552000000.0,0.02628575969
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,10.0,465349000.0,0.02215951447
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,ABC BRASIL,11.0,351928999.99,0.01675855276
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,OPEA SECURITIZADORA,12.0,317468000.0,0.01511754992
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,CEF,13.0,273000000.0,0.01300002245
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,DAYCOVAL,14.0,269999999.99,0.01285716506
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,15.0,209004000.0,0.00995258862
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,UBS BB,16.0,169999999.99,0.00809525208
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,MAX CAPITAL MARKETS,17.0,120000000.0,0.00571429558
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,One Corporate,18.0,95761944.0,0.00456010045
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,EQI Investimentos CTVM,19.0,75281344.0,0.0035848321
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,BANCO BS2,20.0,40000000.0,0.00190476519
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,ITAU BBA,1.0,1200715000.0,0.35427075006
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,XP INVESTIMENTOS,2.0,585500000.0,0.17275167226
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,BTG PACTUAL,3.0,430000000.0,0.12687142455
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,BR PARTNERS,4.0,299043073.96000004,0.0882326065
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,SAFRA,5.0,267500000.0,0.07892582806
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,BRADESCO BBI,6.0,225000000.0,0.06638621052
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,SANTANDER,7.0,207000000.0,0.06107531368
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,CEF,8.0,103000000.0,0.03039013193
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,VOTORANTIM,9.0,70000000.0,0.02065348772
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,OPEA SECURITIZADORA,10.0,1500000.0,0.00044257474
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,ABC BRASIL,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,BANCO BS2,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,DAYCOVAL,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,EQI Investimentos CTVM,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,MAX CAPITAL MARKETS,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,One Corporate,,0.0,
originacao_valor,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,UBS BB,,0.0,
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,BRADESCO BBI,1.0,1137961999.98,0.22556926923
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,BB-BI,2.0,744652999.98,0.14760671537
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,ITAU BBA,3.0,624686999.96,0.12382679745
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,BTG PACTUAL,4.0,566565999.98,0.11230592813
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,XP INVESTIMENTOS,5.0,542352999.98,0.10750637532
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,SANTANDER,6.0,503847619.98999995,0.09987375628
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,One Corporate,7.0,265000000.0,0.05252886858
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,UBS BB,8.0,150000000.0,0.02973332184
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,SAFRA,9.0,147572999.98,0.02925223669
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,BOCOM BBM,10.0,90000000.0,0.0178399931
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,TERRA,11.0,88205000.0,0.01748418435
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,CEF,12.0,53847620.0,0.01067379077
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,CANAL COMPANHIA DE SECURITIZAÇÃO,13.0,48000000.0,0.00951466299
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,DAYCOVAL,14.0,40136999.980000004,0.00795604225
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,INTER,15.0,24999999.990000002,0.00495555364
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,M7 IB,16.0,8654760.0,0.0017155651
originacao_valor,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,GENIAL CV,17.0,8358999.979999999,0.00165693891
