competencia,segmento,nivel,valor
2023-06,Financeiro: imobiliario residencial,sub,353391195.13
2023-06,Financeiro: outros,sub,87683387526.93
2023-07,Industrial,top,40405340037.18001
2023-07,Imobiliario,top,2038084217.19
2023-07,Comercial,top,108410242500.07
2023-07,Servicos,top,20500306717.93
2023-07,Agronegocio,top,11752348083.279999
2023-07,Financeiro,top,108954008146.01999
2023-07,Cartao de credito,top,64015841060.88999
2023-07,Factoring,top,137898814.35999998
2023-07,Setor publico,top,16100198675.58
2023-07,Acoes judiciais,top,17896387646.370003
2023-07,Marcas e patentes,top,0.0
2023-07,Financeiro: credito pessoal,sub,3821447820.45
2023-07,Financeiro: consignado,sub,7429288118.84
2023-07,Financeiro: credito corporativo,sub,5660065649.96
2023-07,Financeiro: middle market,sub,794077525.45
2023-07,Financeiro: veiculos,sub,3434810994.87
2023-07,Financeiro: imobiliario empresarial,sub,365248704.15999997
2023-07,Financeiro: imobiliario residencial,sub,344416781.79
2023-07,Financeiro: outros,sub,87104652550.5
2023-08,Industrial,top,38208137817.62
2023-08,Imobiliario,top,2066993933.23
2023-08,Comercial,top,110925254679.67001
2023-08,Servicos,top,20658505799.6
2023-08,Agronegocio,top,11574971970.37
2023-08,Financeiro,top,108828646901.23999
2023-08,Cartao de credito,top,65065078067.98
2023-08,Factoring,top,151792576.51000002
2023-08,Setor publico,top,16889591620.91
2023-08,Acoes judiciais,top,17856019203.75
2023-08,Marcas e patentes,top,0.0
2023-08,Financeiro: credito pessoal,sub,3908248476.66
2023-08,Financeiro: consignado,sub,7379213256.580001
2023-08,Financeiro: credito corporativo,sub,5375131711.380001
2023-08,Financeiro: middle market,sub,794068837.49
2023-08,Financeiro: veiculos,sub,3106328173.3199997
2023-08,Financeiro: imobiliario empresarial,sub,365031104.78
2023-08,Financeiro: imobiliario residencial,sub,344406008.12
2023-08,Financeiro: outros,sub,87556219332.91
2023-09,Industrial,top,38124223343.92999
2023-09,Imobiliario,top,2056802780.31
2023-09,Comercial,top,114243144314.63
2023-09,Servicos,top,22229081000.86
2023-09,Agronegocio,top,11331227065.720001
2023-09,Financeiro,top,112834102704.15001
2023-09,Cartao de credito,top,67518088354.06999
2023-09,Factoring,top,164657034.11
2023-09,Setor publico,top,16217579892.18
2023-09,Acoes judiciais,top,18520892138.2
2023-09,Marcas e patentes,top,8201.67
2023-09,Financeiro: credito pessoal,sub,4578640114.58
2023-09,Financeiro: consignado,sub,7326679001.139999
2023-09,Financeiro: credito corporativo,sub,5648513534.59
2023-09,Financeiro: middle market,sub,782759141.94
2023-09,Financeiro: veiculos,sub,2833005244.17
2023-09,Financeiro: imobiliario empresarial,sub,375304814.71000004
2023-09,Financeiro: imobiliario residencial,sub,344413651.77
2023-09,Financeiro: outros,sub,90944787201.25
2023-10,Industrial,top,45529971663.96001
2023-10,Imobiliario,top,2404796931.43
2023-10,Comercial,top,112224976023.94998
2023-10,Servicos,top,22147038040.11
2023-10,Agronegocio,top,10859471899.119999
2023-10,Financeiro,top,120380254205.82
2023-10,Cartao de credito,top,64512884107.939995
2023-10,Factoring,top,167370240.45000002
2023-10,Setor publico,top,19091102187.410004
2023-10,Acoes judiciais,top,15527692765.25
2023-10,Marcas e patentes,top,0.0
2023-10,Financeiro: credito pessoal,sub,5063764162.74
2023-10,Financeiro: consignado,sub,7167399106.76
2023-10,Financeiro: credito corporativo,sub,4943198959.160001
2023-10,Financeiro: middle market,sub,782118545.88
2023-10,Financeiro: veiculos,sub,2571408686.5
2023-10,Financeiro: imobiliario empresarial,sub,375409001.9400001
2023-10,Financeiro: imobiliario residencial,sub,338680977.92
2023-10,Financeiro: outros,sub,99138274764.92
2023-11,Industrial,top,42901640105.77999
2023-11,Imobiliario,top,2418743491.19
2023-11,Comercial,top,108899207402.02002
2023-11,Servicos,top,23188801027.850002
2023-11,Agronegocio,top,11810427986.31
2023-11,Financeiro,top,119587093778.51001
2023-11,Cartao de credito,top,67578230215.39
2023-11,Factoring,top,176827193.88
2023-11,Setor publico,top,16788875431.66
2023-11,Acoes judiciais,top,18873221938.489998
2023-11,Marcas e patentes,top,0.0
2023-11,Financeiro: credito pessoal,sub,5587744441.969999
2023-11,Financeiro: consignado,sub,7187497590.490001
2023-11,Financeiro: credito corporativo,sub,5304955583.54
2023-11,Financeiro: middle market,sub,781375375.87
2023-11,Financeiro: veiculos,sub,1936630467.5400002
2023-11,Financeiro: imobiliario empresarial,sub,379677981.75
2023-11,Financeiro: imobiliario residencial,sub,338284881.21000004
2023-11,Financeiro: outros,sub,98070927456.14
2023-12,Industrial,top,39749839320.99
2023-12,Imobiliario,top,1540230000.87
2023-12,Comercial,top,115895809458.48001
2023-12,Servicos,top,26373186905.760002
2023-12,Agronegocio,top,14243263323.52
2023-12,Financeiro,top,118045303987.01999
2023-12,Cartao de credito,top,77904425321.95
2023-12,Factoring,top,166003095.74
2023-12,Setor publico,top,19270320749.04
2023-12,Acoes judiciais,top,26307150695.55
2023-12,Marcas e patentes,top,0.0
2023-12,Financeiro: credito pessoal,sub,5703371231.249999
2023-12,Financeiro: consignado,sub,7798476251.969998
2023-12,Financeiro: credito corporativo,sub,6431004098.35
2023-12,Financeiro: middle market,sub,780843251.54
2023-12,Financeiro: veiculos,sub,1583192050.35
2023-12,Financeiro: imobiliario empresarial,sub,381942978.22
2023-12,Financeiro: imobiliario residencial,sub,338310971.62
2023-12,Financeiro: outros,sub,95028163153.72
2024-01,Industrial,top,35639943987.69
2024-01,Imobiliario,top,1043211325.92
2024-01,Comercial,top,113361326039.12
2024-01,Servicos,top,26778327121.839996
2024-01,Agronegocio,top,14955092915.31
2024-01,Financeiro,top,121784845961.86
2024-01,Cartao de credito,top,75683795450.93
2024-01,Factoring,top,152939675.17
2024-01,Setor publico,top,20200545107.940002
2024-01,Acoes judiciais,top,26769087701.25
2024-01,Marcas e patentes,top,0.0
2024-01,Financeiro: credito pessoal,sub,5987864259.48
2024-01,Financeiro: consignado,sub,7728876663.570001
2024-01,Financeiro: credito corporativo,sub,6545122097.12
2024-01,Financeiro: middle market,sub,778632520.47
2024-01,Financeiro: veiculos,sub,1382892540.54
2024-01,Financeiro: imobiliario empresarial,sub,379911505.79
2024-01,Financeiro: imobiliario residencial,sub,338340372.27
2024-01,Financeiro: outros,sub,98643206002.62001
2024-02,Industrial,top,32476220695.359997
2024-02,Imobiliario,top,1063872833.79
2024-02,Comercial,top,112075394596.41
2024-02,Servicos,top,27671436488.990005
2024-02,Agronegocio,top,15326917920.18
2024-02,Financeiro,top,121614115291.89
2024-02,Cartao de credito,top,77735981977.48001
2024-02,Factoring,top,177119163.27999997
2024-02,Setor publico,top,21819821499.969997
2024-02,Acoes judiciais,top,27365405947.880005
2024-02,Marcas e patentes,top,0.0
2024-02,Financeiro: credito pessoal,sub,5321854029.919999
2024-02,Financeiro: consignado,sub,7808569318.88
2024-02,Financeiro: credito corporativo,sub,6725013352.599999
2024-02,Financeiro: middle market,sub,777814595.0000001
2024-02,Financeiro: veiculos,sub,1247070296.62
2024-02,Financeiro: imobiliario empresarial,sub,344224926.05999994
2024-02,Financeiro: imobiliario residencial,sub,338368973.48
2024-02,Financeiro: outros,sub,99051199799.32999
2024-03,Industrial,top,32455943247.29
2024-03,Imobiliario,top,968588390.0700002
2024-03,Comercial,top,116425798268.29001
2024-03,Servicos,top,31487041737.350002
2024-03,Agronegocio,top,16835789601.57
2024-03,Financeiro,top,133198649456.34
2024-03,Cartao de credito,top,74267725308.79999
2024-03,Factoring,top,158419241.71
2024-03,Setor publico,top,24841264410.86
2024-03,Acoes judiciais,top,24009751039.94
2024-03,Marcas e patentes,top,0.0
2024-03,Financeiro: credito pessoal,sub,5671805315.32
2024-03,Financeiro: consignado,sub,8612759213.05
2024-03,Financeiro: credito corporativo,sub,7138633326.84
2024-03,Financeiro: middle market,sub,768792368.6600001
2024-03,Financeiro: veiculos,sub,1135896301.35
2024-03,Financeiro: imobiliario empresarial,sub,425583714.93999994
2024-03,Financeiro: imobiliario residencial,sub,338388648.39
2024-03,Financeiro: outros,sub,109106790567.79001
2024-04,Industrial,top,48563864952.91
2024-04,Imobiliario,top,900758202.08
2024-04,Comercial,top,117674402582.63
2024-04,Servicos,top,31847281488.530003
2024-04,Agronegocio,top,15627310652.66
2024-04,Financeiro,top,135829235602.35
2024-04,Cartao de credito,top,72664096062.29999
2024-04,Factoring,top,141771718.94
2024-04,Setor publico,top,25262808695.12
2024-04,Acoes judiciais,top,23092770532.510002
2024-04,Marcas e patentes,top,0.0
2024-04,Financeiro: credito pessoal,sub,6198256617.38
2024-04,Financeiro: consignado,sub,9077492399.86
2024-04,Financeiro: credito corporativo,sub,3686988632.88
2024-04,Financeiro: middle market,sub,768641810.16
2024-04,Financeiro: veiculos,sub,1123155843.47
2024-04,Financeiro: imobiliario empresarial,sub,262771196.57
2024-04,Financeiro: imobiliario residencial,sub,338200040.12
2024-04,Financeiro: outros,sub,114373729061.91
2024-05,Industrial,top,47158408350.18
2024-05,Imobiliario,top,1073445839.21
2024-05,Comercial,top,117462167273.25
2024-05,Servicos,top,34980964818.689995
2024-05,Agronegocio,top,14024465461.980001
2024-05,Financeiro,top,136845736212.21
2024-05,Cartao de credito,top,76797910470.44
2024-05,Factoring,top,50515193.480000004
2024-05,Setor publico,top,26060572218.22
2024-05,Acoes judiciais,top,23057601804.13
2024-05,Marcas e patentes,top,0.0
2024-05,Financeiro: credito pessoal,sub,6507587453.03
2024-05,Financeiro: consignado,sub,9283349776.619999
2024-05,Financeiro: credito corporativo,sub,7595085290.59
2024-05,Financeiro: middle market,sub,760329388.1000001
2024-05,Financeiro: veiculos,sub,992218684.83
2024-05,Financeiro: imobiliario empresarial,sub,260406355.76000002
2024-05,Financeiro: imobiliario residencial,sub,338473831.6
2024-05,Financeiro: outros,sub,111108285431.68001
2024-06,Industrial,top,45065330356.96001
2024-06,Imobiliario,top,1172524474.49
2024-06,Comercial,top,124230667585.69
2024-06,Servicos,top,35043308952.840004
2024-06,Agronegocio,top,12601513394.56
2024-06,Financeiro,top,140410165127.99
2024-06,Cartao de credito,top,77922655592.69
2024-06,Factoring,top,123446789.11999999
2024-06,Setor publico,top,25172166217.690002
2024-06,Acoes judiciais,top,23468117023.649998
2024-06,Marcas e patentes,top,0.0
2024-06,Financeiro: credito pessoal,sub,7670571254.2
2024-06,Financeiro: consignado,sub,8702203114.98
2024-06,Financeiro: credito corporativo,sub,7410510034.509999
2024-06,Financeiro: middle market,sub,759803832.6800001
2024-06,Financeiro: veiculos,sub,1002736552.24
2024-06,Financeiro: imobiliario empresarial,sub,303814032.31999993
2024-06,Financeiro: imobiliario residencial,sub,338230070.54
2024-06,Financeiro: outros,sub,114222296236.51999
2024-07,Industrial,top,75054741762.14001
2024-07,Imobiliario,top,1213273200.02
2024-07,Comercial,top,113540361896.44
2024-07,Servicos,top,32985725780.649998
2024-07,Agronegocio,top,13013675333.98
2024-07,Financeiro,top,141968070053.76
2024-07,Cartao de credito,top,77867760926.65
2024-07,Factoring,top,148081446.1
2024-07,Setor publico,top,25641232969.42
2024-07,Acoes judiciais,top,23142125564.589996
2024-07,Marcas e patentes,top,0.0
2024-07,Financeiro: credito pessoal,sub,7073201827.129999
2024-07,Financeiro: consignado,sub,7960777785.89
2024-07,Financeiro: credito corporativo,sub,7964521404.18
2024-07,Financeiro: middle market,sub,759771933.8600001
2024-07,Financeiro: veiculos,sub,995277566.18
2024-07,Financeiro: imobiliario empresarial,sub,423477582.8000001
2024-07,Financeiro: imobiliario residencial,sub,338231132.43
2024-07,Financeiro: outros,sub,116452810821.29
2024-08,Industrial,top,79942137981.24998
2024-08,Imobiliario,top,1242296924.9299998
2024-08,Comercial,top,113151816590.15999
2024-08,Servicos,top,33672842481.44
2024-08,Agronegocio,top,14228183360.619999
2024-08,Financeiro,top,145849301733.55
2024-08,Cartao de credito,top,75887300868.4
2024-08,Factoring,top,135535393.36
2024-08,Setor publico,top,26237168438.92
2024-08,Acoes judiciais,top,23133679031.39
2024-08,Marcas e patentes,top,0.0
2024-08,Financeiro: credito pessoal,sub,7719152136.19
2024-08,Financeiro: consignado,sub,8216565231.72
2024-08,Financeiro: credito corporativo,sub,8672461145.48
2024-08,Financeiro: middle market,sub,758306541.3600001
2024-08,Financeiro: veiculos,sub,1044978924.51
2024-08,Financeiro: imobiliario empresarial,sub,450962083.28000003
2024-08,Financeiro: imobiliario residencial,sub,338258909.26
2024-08,Financeiro: outros,sub,118648616761.75
2024-09,Industrial,top,77694918897.63
2024-09,Imobiliario,top,1340707906.6799998
2024-09,Comercial,top,119166925463.82
2024-09,Servicos,top,34547775246.32
2024-09,Agronegocio,top,12439897822.56
2024-09,Financeiro,top,143875627026.44998
2024-09,Cartao de credito,top,78653071212.52
2024-09,Factoring,top,143985309.23
2024-09,Setor publico,top,28168527672.579998
2024-09,Acoes judiciais,top,23443660350.67
2024-09,Marcas e patentes,top,0.0
2024-09,Financeiro: credito pessoal,sub,8687838274.65
2024-09,Financeiro: consignado,sub,8104971454.190001
2024-09,Financeiro: credito corporativo,sub,4696293230.22
2024-09,Financeiro: middle market,sub,757365577.61
2024-09,Financeiro: veiculos,sub,951012183.81
2024-09,Financeiro: imobiliario empresarial,sub,464071616.96
2024-09,Financeiro: imobiliario residencial,sub,338202500.06
2024-09,Financeiro: outros,sub,119875872188.95
2024-10,Industrial,top,84784667774.39
2024-10,Imobiliario,top,1392769464.06
2024-10,Comercial,top,115411785266.85
2024-10,Servicos,top,35777944995.4
2024-10,Agronegocio,top,12181415060.369999
2024-10,Financeiro,top,156890326945.46002
2024-10,Cartao de credito,top,79019305909.91
2024-10,Factoring,top,156382062.63
2024-10,Setor publico,top,27948977645.85
2024-10,Acoes judiciais,top,23930765298.55
2024-10,Marcas e patentes,top,0.0
2024-10,Financeiro: credito pessoal,sub,8823389299.43
2024-10,Financeiro: consignado,sub,7862163950.0
2024-10,Financeiro: credito corporativo,sub,4487850113.08
2024-10,Financeiro: middle market,sub,777811134.72
2024-10,Financeiro: veiculos,sub,973608984.48
2024-10,Financeiro: imobiliario empresarial,sub,477375560.3000001
2024-10,Financeiro: imobiliario residencial,sub,338015565.78000003
2024-10,Financeiro: outros,sub,133150112337.67
2024-11,Industrial,top,82044016187.18999
2024-11,Imobiliario,top,1622950651.04
2024-11,Comercial,top,118765341351.18
2024-11,Servicos,top,36851663763.64
2024-11,Agronegocio,top,12980647335.14
2024-11,Financeiro,top,159628817830.56
2024-11,Cartao de credito,top,80592058782.54999
2024-11,Factoring,top,167336269.78
2024-11,Setor publico,top,28884400255.64
2024-11,Acoes judiciais,top,24148080455.51
2024-11,Marcas e patentes,top,0.0
2024-11,Financeiro: credito pessoal,sub,10485014078.369999
2024-11,Financeiro: consignado,sub,8704745707.31
2024-11,Financeiro: credito corporativo,sub,5193630602.38
2024-11,Financeiro: middle market,sub,781462038.56
2024-11,Financeiro: veiculos,sub,1006652115.39
2024-11,Financeiro: imobiliario empresarial,sub,310315664.2800001
2024-11,Financeiro: imobiliario residencial,sub,336501450.72
2024-11,Financeiro: outros,sub,132810496173.54999
2024-12,Industrial,top,97412350660.29999
2024-12,Imobiliario,top,1699166735.24
2024-12,Comercial,top,120855359808.14
2024-12,Servicos,top,40042471614.57
2024-12,Agronegocio,top,14238656331.79
2024-12,Financeiro,top,179487264086.65002
2024-12,Cartao de credito,top,82142839945.45
2024-12,Factoring,top,161976479.46
2024-12,Setor publico,top,31425164216.119995
2024-12,Acoes judiciais,top,23703391507.829998
2024-12,Marcas e patentes,top,0.0
2024-12,Financeiro: credito pessoal,sub,10418973241.68
2024-12,Financeiro: consignado,sub,8608866792.259998
2024-12,Financeiro: credito corporativo,sub,4952624032.0
2024-12,Financeiro: middle market,sub,802898825.73
2024-12,Financeiro: veiculos,sub,892428458.4100001
2024-12,Financeiro: imobiliario empresarial,sub,349165790.72999996
2024-12,Financeiro: imobiliario residencial,sub,385856266.61
2024-12,Financeiro: outros,sub,153076450679.22998
2025-01,Industrial,top,93871674604.87001
2025-01,Imobiliario,top,1676255953.1
2025-01,Comercial,top,120380101962.26
2025-01,Servicos,top,41018743144.21
2025-01,Agronegocio,top,14604683281.22
2025-01,Financeiro,top,183785835475.63
2025-01,Cartao de credito,top,79481722591.26001
2025-01,Factoring,top,176651322.02999997
2025-01,Setor publico,top,28836586088.560005
2025-01,Acoes judiciais,top,23723875925.47
2025-01,Marcas e patentes,top,0.0
2025-01,Financeiro: credito pessoal,sub,11405762973.32
2025-01,Financeiro: consignado,sub,8763464950.74
2025-01,Financeiro: credito corporativo,sub,4838696511.12
2025-01,Financeiro: middle market,sub,771271032.71
2025-01,Financeiro: veiculos,sub,992863558.23
2025-01,Financeiro: imobiliario empresarial,sub,377953521.72
2025-01,Financeiro: imobiliario residencial,sub,336542593.1
2025-01,Financeiro: outros,sub,156299280334.69
2025-02,Industrial,top,91862176914.39001
2025-02,Imobiliario,top,1765934194.7
2025-02,Comercial,top,125124933392.4
2025-02,Servicos,top,43667479470.22
2025-02,Agronegocio,top,15096268484.4
2025-02,Financeiro,top,185730163447.43
2025-02,Cartao de credito,top,79482685942.42001
2025-02,Factoring,top,184693255.05
2025-02,Setor publico,top,28813612081.63
2025-02,Acoes judiciais,top,24371100949.289997
2025-02,Marcas e patentes,top,0.0
2025-02,Financeiro: credito pessoal,sub,12097629749.17
2025-02,Financeiro: consignado,sub,9335902178.27
2025-02,Financeiro: credito corporativo,sub,5084279288.94
2025-02,Financeiro: middle market,sub,769608421.54
2025-02,Financeiro: veiculos,sub,924032016.13
2025-02,Financeiro: imobiliario empresarial,sub,428173977.90999997
2025-02,Financeiro: imobiliario residencial,sub,336558056.93
2025-02,Financeiro: outros,sub,156753979758.54
2025-03,Industrial,top,90153985427.91997
2025-03,Imobiliario,top,1660194143.6
2025-03,Comercial,top,125182057240.3
2025-03,Servicos,top,44291219226.93
2025-03,Agronegocio,top,15794296303.429998
2025-03,Financeiro,top,188275722516.68
2025-03,Cartao de credito,top,76560121995.26
2025-03,Factoring,top,184448286.89
2025-03,Setor publico,top,35264962206.869995
2025-03,Acoes judiciais,top,24169910786.65
2025-03,Marcas e patentes,top,0.0
2025-03,Financeiro: credito pessoal,sub,12603623107.02
2025-03,Financeiro: consignado,sub,8795169871.98
2025-03,Financeiro: credito corporativo,sub,6054636571.23
2025-03,Financeiro: middle market,sub,792964779.05
2025-03,Financeiro: veiculos,sub,850876332.51
2025-03,Financeiro: imobiliario empresarial,sub,430478509.49
2025-03,Financeiro: imobiliario residencial,sub,989133520.13
2025-03,Financeiro: outros,sub,157758839825.27002
2025-04,Industrial,top,88280193575.23999
2025-04,Imobiliario,top,1748769600.02
2025-04,Comercial,top,127534988397.28
2025-04,Servicos,top,46669587527.42999
2025-04,Agronegocio,top,14412299899.390001
2025-04,Financeiro,top,189719160510.5
2025-04,Cartao de credito,top,77556805683.38
2025-04,Factoring,top,185466783.28
2025-04,Setor publico,top,36647746084.53
2025-04,Acoes judiciais,top,24457909268.49
2025-04,Marcas e patentes,top,0.0
2025-04,Financeiro: credito pessoal,sub,13221858121.8
2025-04,Financeiro: consignado,sub,9166495865.61
2025-04,Financeiro: credito corporativo,sub,6197898450.1
2025-04,Financeiro: middle market,sub,789569778.46
2025-04,Financeiro: veiculos,sub,884831277.1700001
2025-04,Financeiro: imobiliario empresarial,sub,421746032.6000001
2025-04,Financeiro: imobiliario residencial,sub,336584253.62
2025-04,Financeiro: outros,sub,158700176731.14
2025-05,Industrial,top,84984856587.23001
2025-05,Imobiliario,top,1748290668.95
2025-05,Comercial,top,131843973634.87
2025-05,Servicos,top,47043115577.91
2025-05,Agronegocio,top,12751321345.359999
2025-05,Financeiro,top,200990860083.84998
2025-05,Cartao de credito,top,75319330513.27
2025-05,Factoring,top,206173127.19000003
2025-05,Setor publico,top,35318440664.490005
2025-05,Acoes judiciais,top,22177479946.27
2025-05,Marcas e patentes,top,0.0
2025-05,Financeiro: credito pessoal,sub,13458943598.309998
2025-05,Financeiro: consignado,sub,9773164639.25
2025-05,Financeiro: credito corporativo,sub,6070794369.299999
2025-05,Financeiro: middle market,sub,787787947.1300001
2025-05,Financeiro: veiculos,sub,917110367.98
2025-05,Financeiro: imobiliario empresarial,sub,413076090.29
2025-05,Financeiro: imobiliario residencial,sub,1235409944.76
2025-05,Financeiro: outros,sub,168334573126.83002
2025-06,Industrial,top,82422271246.85999
2025-06,Imobiliario,top,1745605983.96
2025-06,Comercial,top,140308035266.62
2025-06,Servicos,top,46782905966.100006
2025-06,Agronegocio,top,12011148243.25
2025-06,Financeiro,top,214723754323.46997
2025-06,Cartao de credito,top,73994690908.63
2025-06,Factoring,top,215162176.84
2025-06,Setor publico,top,36690106150.770004
2025-06,Acoes judiciais,top,24750191144.100006
2025-06,Marcas e patentes,top,0.0
2025-06,Financeiro: credito pessoal,sub,13433096173.560001
2025-06,Financeiro: consignado,sub,11639226070.689999
2025-06,Financeiro: credito corporativo,sub,6235091115.719999
2025-06,Financeiro: middle market,sub,785917379.88
2025-06,Financeiro: veiculos,sub,847247270.34
2025-06,Financeiro: imobiliario empresarial,sub,395578879.08
2025-06,Financeiro: imobiliario residencial,sub,350750081.26
2025-06,Financeiro: outros,sub,181036847352.94
2025-07,Industrial,top,78761643116.15
2025-07,Imobiliario,top,1698636090.45
2025-07,Comercial,top,136995127214.97
2025-07,Servicos,top,46917990481.15001
2025-07,Agronegocio,top,11391621681.010002
2025-07,Financeiro,top,221977122093.25
2025-07,Cartao de credito,top,72022606613.94
2025-07,Factoring,top,218949495.07000002
2025-07,Setor publico,top,36718113002.28
2025-07,Acoes judiciais,top,24112590500.019997
2025-07,Marcas e patentes,top,0.0
2025-07,Financeiro: credito pessoal,sub,15016490170.140001
2025-07,Financeiro: consignado,sub,11914884300.15
2025-07,Financeiro: credito corporativo,sub,6612439880.039999
2025-07,Financeiro: middle market,sub,785320298.03
2025-07,Financeiro: veiculos,sub,835698508.5
2025-07,Financeiro: imobiliario empresarial,sub,397607598.4499999
2025-07,Financeiro: imobiliario residencial,sub,336604443.1
2025-07,Financeiro: outros,sub,186078076894.84
2025-08,Industrial,top,76652077749.15999
2025-08,Imobiliario,top,1853866542.87
2025-08,Comercial,top,141593433888.62
2025-08,Servicos,top,48896410038.61
2025-08,Agronegocio,top,9973276341.44
2025-08,Financeiro,top,255163394696.97998
2025-08,Cartao de credito,top,42429900660.0
2025-08,Factoring,top,200107024.1
2025-08,Setor publico,top,37193009382.130005
2025-08,Acoes judiciais,top,25445507648.18
2025-08,Marcas e patentes,top,0.0
2025-08,Financeiro: credito pessoal,sub,15644493509.5
2025-08,Financeiro: consignado,sub,12196684180.35
2025-08,Financeiro: credito corporativo,sub,6501420166.12
2025-08,Financeiro: middle market,sub,777210502.14
2025-08,Financeiro: veiculos,sub,2587894261.55
2025-08,Financeiro: imobiliario empresarial,sub,402996071.62000006
2025-08,Financeiro: imobiliario residencial,sub,336602025.31
2025-08,Financeiro: outros,sub,216716093980.39
2025-09,Industrial,top,73081481690.0
2025-09,Imobiliario,top,1989438572.76
2025-09,Comercial,top,145041394686.9
2025-09,Servicos,top,51914900638.11
2025-09,Agronegocio,top,10183755301.74
2025-09,Financeiro,top,215680447315.03
2025-09,Cartao de credito,top,72656522461.04001
2025-09,Factoring,top,205339824.16000003
2025-09,Setor publico,top,37323210563.09
2025-09,Acoes judiciais,top,25689203361.39
2025-09,Marcas e patentes,top,0.0
2025-09,Financeiro: credito pessoal,sub,16416460348.470001
2025-09,Financeiro: consignado,sub,13258400862.27
2025-09,Financeiro: credito corporativo,sub,6499894837.780001
2025-09,Financeiro: middle market,sub,776930606.92
2025-09,Financeiro: veiculos,sub,1835047765.25
2025-09,Financeiro: imobiliario empresarial,sub,405648237.98
2025-09,Financeiro: imobiliario residencial,sub,336604503.87
2025-09,Financeiro: outros,sub,176151460152.49
2025-10,Industrial,top,70349618110.19
2025-10,Imobiliario,top,1914634956.6399999
2025-10,Comercial,top,150954442165.55
2025-10,Servicos,top,52155322244.41
2025-10,Agronegocio,top,9595601838.7
2025-10,Financeiro,top,240636138966.88
2025-10,Cartao de credito,top,72992342183.04999
2025-10,Factoring,top,220008018.96
2025-10,Setor publico,top,37526281674.490005
2025-10,Acoes judiciais,top,25348115924.469997
2025-10,Marcas e patentes,top,0.0
2025-10,Financeiro: credito pessoal,sub,16841469364.68
2025-10,Financeiro: consignado,sub,13078187968.47
2025-10,Financeiro: credito corporativo,sub,6891920194.940001
2025-10,Financeiro: middle market,sub,772439820.95
2025-10,Financeiro: veiculos,sub,1823932284.5200002
2025-10,Financeiro: imobiliario empresarial,sub,394248168.58
2025-10,Financeiro: imobiliario residencial,sub,336613375.44
2025-10,Financeiro: outros,sub,200497327789.3
2025-11,Industrial,top,78034607638.06
2025-11,Imobiliario,top,2069439655.95
2025-11,Comercial,top,149123554476.96002
2025-11,Servicos,top,52984021712.66
2025-11,Agronegocio,top,9953412129.57
2025-11,Financeiro,top,236177671552.45
2025-11,Cartao de credito,top,74824103806.06001
2025-11,Factoring,top,215573375.43
2025-11,Setor publico,top,34076321758.03
2025-11,Acoes judiciais,top,28452805176.64
2025-11,Marcas e patentes,top,0.0
2025-11,Financeiro: credito pessoal,sub,18064471198.199997
2025-11,Financeiro: consignado,sub,15110242074.329998
2025-11,Financeiro: credito corporativo,sub,7050706414.530001
2025-11,Financeiro: middle market,sub,747788448.26
2025-11,Financeiro: veiculos,sub,1875770543.88
2025-11,Financeiro: imobiliario empresarial,sub,352633562.87
2025-11,Financeiro: imobiliario residencial,sub,333485152.67
2025-11,Financeiro: outros,sub,192642574157.70996
2025-12,Industrial,top,78616470419.61
2025-12,Imobiliario,top,2753867595.0
2025-12,Comercial,top,148391051381.83
2025-12,Servicos,top,56076394212.45
2025-12,Agronegocio,top,10305779864.189999
2025-12,Financeiro,top,255805266165.52002
2025-12,Cartao de credito,top,75725056035.89001
2025-12,Factoring,top,199950778.49
2025-12,Setor publico,top,33926306334.270004
2025-12,Acoes judiciais,top,29593901045.68
2025-12,Marcas e patentes,top,0.0
2025-12,Financeiro: credito pessoal,sub,21586932618.54
2025-12,Financeiro: consignado,sub,14149699000.68
2025-12,Financeiro: credito corporativo,sub,7463663358.79
2025-12,Financeiro: middle market,sub,747242589.53
2025-12,Financeiro: veiculos,sub,1880513237.52
2025-12,Financeiro: imobiliario empresarial,sub,354419337.61
2025-12,Financeiro: imobiliario residencial,sub,259752519.83
2025-12,Financeiro: outros,sub,209363043503.02
2026-01,Industrial,top,78764985381.70001
2026-01,Imobiliario,top,2096042264.9
2026-01,Comercial,top,143148800583.75
2026-01,Servicos,top,57002364729.76001
2026-01,Agronegocio,top,10836000940.009998
2026-01,Financeiro,top,250425918055.83
2026-01,Cartao de credito,top,73428968841.59
2026-01,Factoring,top,194587682.19
2026-01,Setor publico,top,35713951858.5
2026-01,Acoes judiciais,top,25931662321.809998
2026-01,Marcas e patentes,top,0.0
2026-01,Financeiro: credito pessoal,sub,23239954674.47
2026-01,Financeiro: consignado,sub,14726606910.25
2026-01,Financeiro: credito corporativo,sub,7063963063.98
2026-01,Financeiro: middle market,sub,746689167.3499999
2026-01,Financeiro: veiculos,sub,2025834749.1899998
2026-01,Financeiro: imobiliario empresarial,sub,355522519.13
2026-01,Financeiro: imobiliario residencial,sub,259752519.83
2026-01,Financeiro: outros,sub,202007594451.63004
2026-02,Industrial,top,76560391565.31999
2026-02,Imobiliario,top,3179961092.88
2026-02,Comercial,top,151646793154.6
2026-02,Servicos,top,59816231719.38
2026-02,Agronegocio,top,11039327413.13
2026-02,Financeiro,top,254423028686.86002
2026-02,Cartao de credito,top,72877049806.34
2026-02,Factoring,top,148583189.76999998
2026-02,Setor publico,top,37879370555.2
