role,participant,offer_volume_brl_current,offers_current,issuers_current,volume_share_current,offer_count_share_current,rank_current,offer_volume_brl_previous,offers_previous,issuers_previous,volume_share_previous,offer_count_share_previous,rank_previous,delta_offer_volume_brl,delta_volume_share_pp,delta_offers,delta_offer_count_share_pp,rank_change,window_previous,window_current,methodology
gestor,ITAIMSA GESTAO DE INVESTIMENTOS LTDA,10000000.06,1.0,1.0,7.627666642381606e-05,0.0006002400960384153,278.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.06,0.007627666642381606,1.0,0.060024009603841535,-278.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BLUEWAVE ASSET,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.007627666596615606,1.0,0.060024009603841535,-279.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CITRINO GESTAO DE RECURSOS LTDA,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,110000000.0,2.0,2.0,0.0009297073264929122,0.0013280212483399733,125.0,-100000000.0,-0.08534306605267562,-1.0,-0.0727781152301558,-154.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GUSTAVO HENRIQUE FONSECA DE OLIVEIRA,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.007627666596615606,1.0,0.060024009603841535,-279.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,KUARA CAPITAL GESTORA DE RECURSOS LTDA,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,120000000.0,4.0,3.0,0.0010142261743559043,0.0026560424966799467,119.0,-110000000.0,-0.09379495083897482,-3.0,-0.20558024006415315,-160.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,2500004.0,1.0,1.0,2.112974577328715e-05,0.0006640106241699867,272.0,7499996.0,0.00551469201928689,0.0,-0.006377052813157135,-7.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,QUARTZO ASSET LTDA,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,18000000.0,1.0,1.0,0.00015213392615338563,0.0006640106241699867,226.0,-8000000.0,-0.007585726018722958,0.0,-0.006377052813157135,-53.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,QUARTZO INVEST LTDA,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.007627666596615606,1.0,0.060024009603841535,-279.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SQUALO CAPITAL GESTORA DE RECURSOS LTDA,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,40000000.0,2.0,2.0,0.0003380753914519681,0.0013280212483399733,179.0,-30000000.0,-0.026179872548581205,-1.0,-0.0727781152301558,-100.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,TERCON INVESTIMENTOS S/A,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.007627666596615606,1.0,0.060024009603841535,-279.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,TERRA GESTORA,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.007627666596615606,1.0,0.060024009603841535,-279.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VISION BRAZIL GESTAO DE INVESTIMENTOS E PARTICIPACOES LTDA,10000000.0,1.0,1.0,7.627666596615605e-05,0.0006002400960384153,279.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.007627666596615606,1.0,0.060024009603841535,-279.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GRIF CAPITAL GESTORA DE RECURSOS,8000000.0,1.0,1.0,6.102133277292485e-05,0.0006002400960384153,290.0,4200000.0,1.0,1.0,3.549791610245665e-05,0.0006640106241699867,263.0,3800000.0,0.0025523416670468193,0.0,-0.006377052813157135,-27.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FAMA RE.CAPITAL LTDA,7700000.0,2.0,1.0,5.8733032793940166e-05,0.0012004801920768306,291.0,0.0,0.0,0.0,0.0,0.0,0.0,7700000.0,0.0058733032793940165,2.0,0.12004801920768307,-291.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,IGGY INVESTIMENTOS,7000000.0,1.0,1.0,5.339366617630924e-05,0.0006002400960384153,292.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.005339366617630924,1.0,0.060024009603841535,-292.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CPV CAPITAL GESTAO DE RECURSOS LTDA,6250000.0,1.0,1.0,4.767291622884754e-05,0.0006002400960384153,293.0,0.0,0.0,0.0,0.0,0.0,0.0,6250000.0,0.004767291622884754,1.0,0.060024009603841535,-293.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EAGLE CAPITAL GESTAO DE INVESTIMENTOS LTDA,5500000.0,3.0,1.0,4.195216628138583e-05,0.001800720288115246,294.0,2600000.0,2.0,1.0,2.1974900444377928e-05,0.0013280212483399733,269.0,2900000.0,0.0019977265837007904,1.0,0.047269903977527276,-25.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SASTRE GESTAO DE PATRIMONIO LTDA,5500000.0,1.0,1.0,4.195216628138583e-05,0.0006002400960384153,294.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.004195216628138583,1.0,0.060024009603841535,-294.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,11.916.849/0001-26,5000000.0,1.0,1.0,3.813833298307803e-05,0.0006002400960384153,296.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.003813833298307803,1.0,0.060024009603841535,-296.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ASSET BANK - ASSET MANAGEMENT LTDA,5000000.0,1.0,1.0,3.813833298307803e-05,0.0006002400960384153,296.0,40000000.0,1.0,1.0,0.0003380753914519681,0.0006640106241699867,179.0,-35000000.0,-0.029993705846889006,0.0,-0.006377052813157135,-117.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BLOXS ASSET GESTAO DE RECURSOS LTDA,5000000.0,1.0,1.0,3.813833298307803e-05,0.0006002400960384153,296.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.003813833298307803,1.0,0.060024009603841535,-296.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EVEREST ASSET,5000000.0,1.0,1.0,3.813833298307803e-05,0.0006002400960384153,296.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699867,242.0,-5000000.0,-0.0046380514879914,0.0,-0.006377052813157135,-54.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LEGATUS GESTORA DE RECURSOS LTDA,5000000.0,1.0,1.0,3.813833298307803e-05,0.0006002400960384153,296.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.003813833298307803,1.0,0.060024009603841535,-296.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MENESTYS GESTAO,5000000.0,1.0,1.0,3.813833298307803e-05,0.0006002400960384153,296.0,13000000.0,2.0,1.0,0.00010987450222188963,0.0013280212483399733,238.0,-8000000.0,-0.007173616923881161,-1.0,-0.0727781152301558,-58.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VESTRA GESTORA DE RECURSOS LTDA,5000000.0,1.0,1.0,3.813833298307803e-05,0.0006002400960384153,296.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.003813833298307803,1.0,0.060024009603841535,-296.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,OUTFIELD VENTURES LTDA,4323000.0,1.0,1.0,3.2974402697169264e-05,0.0006002400960384153,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4323000.0,0.0032974402697169263,1.0,0.060024009603841535,-303.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,JAZZ CAPITAL LTDA,3800000.0,1.0,1.0,2.8985133067139303e-05,0.0006002400960384153,304.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,0.0028985133067139304,1.0,0.060024009603841535,-304.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,37.537.640/0001-45,3005000.0,2.0,1.0,2.2921138122829895e-05,0.0012004801920768306,305.0,0.0,0.0,0.0,0.0,0.0,0.0,3005000.0,0.0022921138122829893,2.0,0.12004801920768307,-305.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3000000.0,1.0,1.0,2.2882999789846817e-05,0.0006002400960384153,306.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0022882999789846817,1.0,0.060024009603841535,-306.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,D3 CAPITAL GESTORA DE RECURSOS LTDA,3000000.0,1.0,1.0,2.2882999789846817e-05,0.0006002400960384153,306.0,1000000.0,1.0,1.0,8.451884786299203e-06,0.0006640106241699867,277.0,2000000.0,0.0014431115003547613,0.0,-0.006377052813157135,-29.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GLOBAL GESTAO E INVESTIMENTOS LTDA,3000000.0,1.0,1.0,2.2882999789846817e-05,0.0006002400960384153,306.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699867,242.0,-7000000.0,-0.00616358480731452,0.0,-0.006377052813157135,-64.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3000000.0,1.0,1.0,2.2882999789846817e-05,0.0006002400960384153,306.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0022882999789846817,1.0,0.060024009603841535,-306.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,STRIVO GESTORA DE RECURSOS S/A,3000000.0,1.0,1.0,2.2882999789846817e-05,0.0006002400960384153,306.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699867,242.0,-7000000.0,-0.00616358480731452,0.0,-0.006377052813157135,-64.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,TYR GESTAO DE RECURSOS LTDA,3000000.0,1.0,1.0,2.2882999789846817e-05,0.0006002400960384153,306.0,12000000.0,3.0,1.0,0.00010142261743559043,0.00199203187250996,239.0,-9000000.0,-0.00785396176457436,-2.0,-0.13917917764715448,-67.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,QUAESTUS GESTAO DE INVESTIMENTOS LTDA,2700000.14,1.0,1.0,2.059470087873546e-05,0.0006002400960384153,312.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.14,0.002059470087873546,1.0,0.060024009603841535,-312.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,RIO DAS PEDRAS ADMINISTRACAO E PARTICIPACOES LTDA,2700000.01,1.0,1.0,2.05946998871388e-05,0.0006002400960384153,313.0,2599999.99,1.0,1.0,2.197490035985908e-05,0.0006640106241699867,271.0,100000.01999999955,-0.00013802004727202796,0.0,-0.006377052813157135,-42.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SQUALO GESTORA,2697200.0,1.0,1.0,2.0573342344391612e-05,0.0006002400960384153,314.0,1500000.0,1.0,1.0,1.2677827179448803e-05,0.0006640106241699867,275.0,1197200.0,0.0007895515164942809,0.0,-0.006377052813157135,-39.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SONAR SERVICOS DE INVESTIMENTO LTDA,2600000.0,1.0,1.0,1.9831933151200574e-05,0.0006002400960384153,315.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,0.0019831933151200575,1.0,0.060024009603841535,-315.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CERES ASSET GESTAO DE INVESTIMENTOS LTDA,1000000.0,1.0,1.0,7.627666596615606e-06,0.0006002400960384153,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0007627666596615606,1.0,0.060024009603841535,-316.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FORTIS GESTORA DE RECURSOS LTDA,1000000.0,1.0,1.0,7.627666596615606e-06,0.0006002400960384153,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0007627666596615606,1.0,0.060024009603841535,-316.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ICON CAPITAL LTDA,1000000.0,1.0,1.0,7.627666596615606e-06,0.0006002400960384153,316.0,59060000.0,3.0,3.0,0.0004991683154788309,0.00199203187250996,160.0,-58060000.0,-0.04915406488822153,-2.0,-0.13917917764715448,-156.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,10.405.423/0001-45,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1.0,1.0,8.451884786299203e-06,0.0006640106241699867,277.0,-1000000.0,-0.0008451884786299204,-1.0,-0.06640106241699867,277.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,4I CAPITAL LTDA,0.0,0.0,0.0,0.0,0.0,0.0,91900000.0,6.0,3.0,0.0007767282118608967,0.00398406374501992,136.0,-91900000.0,-0.07767282118608967,-6.0,-0.398406374501992,136.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,62.073.200/0001-21,0.0,0.0,0.0,0.0,0.0,0.0,9500000.0,1.0,1.0,8.029290546984243e-05,0.0006640106241699867,252.0,-9500000.0,-0.008029290546984242,-1.0,-0.06640106241699867,252.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ACURA GESTAO,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,1.0,1.0,0.0002535565435889761,0.0006640106241699867,197.0,-30000000.0,-0.025355654358897608,-1.0,-0.06640106241699867,197.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ACURA GESTORA,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,1.0,1.0,0.0002535565435889761,0.0006640106241699867,197.0,-30000000.0,-0.025355654358897608,-1.0,-0.06640106241699867,197.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ACURA GESTORA DE RECURSOS LTDA. E UTILITY GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,1.0,1.0,0.00013523015658078725,0.0006640106241699867,229.0,-16000000.0,-0.013523015658078726,-1.0,-0.06640106241699867,229.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,AF INVEST ADMINISTRACAO DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1.0,1.0,5.0711308717795213e-05,0.0006640106241699867,256.0,-6000000.0,-0.005071130871779521,-1.0,-0.06640106241699867,256.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ANGA ADMINISTRACAO DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,62000000.0,1.0,1.0,0.0005240168567505506,0.0006640106241699867,156.0,-62000000.0,-0.05240168567505506,-1.0,-0.06640106241699867,156.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ARTESANAL AGRO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,58000000.18,2.0,1.0,0.000490209319126693,0.0013280212483399733,161.0,-58000000.18,-0.0490209319126693,-2.0,-0.13280212483399734,161.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ARTESANAL INVESTIMENTO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,312500000.0,1.0,1.0,0.0026412139957185006,0.0006640106241699867,66.0,-312500000.0,-0.26412139957185005,-1.0,-0.06640106241699867,66.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ATF CREDIT GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,1.0,1.0,0.00016903769572598404,0.0006640106241699867,217.0,-20000000.0,-0.016903769572598405,-1.0,-0.06640106241699867,217.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,AVENTIS GESTAO DE RECURSOS LTDA. ME,0.0,0.0,0.0,0.0,0.0,0.0,40000001.81,2.0,1.0,0.00033807540674987956,0.0013280212483399733,178.0,-40000001.81,-0.03380754067498796,-2.0,-0.13280212483399734,178.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,AWARE GESTAO DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,30000650.0,2.0,1.0,0.0002535620373140872,0.0013280212483399733,195.0,-30000650.0,-0.02535620373140872,-2.0,-0.13280212483399734,195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BAYCAP GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,1.0,1.0,0.00012677827179448804,0.0006640106241699867,231.0,-15000000.0,-0.012677827179448804,-1.0,-0.06640106241699867,231.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BLP CAPITAL GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,1.0,1.0,8.451884786299203e-07,0.0006640106241699867,284.0,-100000.0,-8.451884786299203e-05,-1.0,-0.06640106241699867,284.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BLUE SOLUTIONS ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,30100000.0,2.0,1.0,0.000254401732067606,0.0013280212483399733,194.0,-30100000.0,-0.025440173206760598,-2.0,-0.13280212483399734,194.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BSWM GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,4.0,1.0,0.0003803348153834641,0.0026560424966799467,173.0,-45000000.0,-0.03803348153834641,-4.0,-0.2656042496679947,173.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BURITI,0.0,0.0,0.0,0.0,0.0,0.0,80000000.0,3.0,3.0,0.0006761507829039362,0.00199203187250996,143.0,-80000000.0,-0.06761507829039362,-3.0,-0.199203187250996,143.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BURITI INVESTIMENTOS GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,3000000.04,1.0,1.0,2.5355654696973e-05,0.0006640106241699867,265.0,-3000000.04,-0.0025355654696972998,-1.0,-0.06640106241699867,265.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CAPITANIA INVEST S/A,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,1.0,1.0,0.0003803348153834641,0.0006640106241699867,173.0,-45000000.0,-0.03803348153834641,-1.0,-0.06640106241699867,173.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CARMEL GESTORA DE ATIVOS,0.0,0.0,0.0,0.0,0.0,0.0,390000000.0,1.0,1.0,0.003296235066656689,0.0006640106241699867,58.0,-390000000.0,-0.3296235066656689,-1.0,-0.06640106241699867,58.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CCF INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,14999984.309999999,2.0,1.0,0.00012677813918441573,0.0013280212483399733,235.0,-14999984.309999999,-0.012677813918441572,-2.0,-0.13280212483399734,235.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CLAVE ALTERNATIVOS GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,353000000.0,1.0,1.0,0.0029835153295636185,0.0006640106241699867,63.0,-353000000.0,-0.29835153295636185,-1.0,-0.06640106241699867,63.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CONTEA CAPITAL,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,1.0,1.0,0.00021129711965748007,0.0006640106241699867,212.0,-25000000.0,-0.02112971196574801,-1.0,-0.06640106241699867,212.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CONTEA CAPITAL GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699867,242.0,-10000000.0,-0.008451884786299203,-1.0,-0.06640106241699867,242.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CONTEA CAPITAL GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,1.0,1.0,0.0008451884786299203,0.0006640106241699867,131.0,-100000000.0,-0.08451884786299203,-1.0,-0.06640106241699867,131.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CULTINVEST ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,218250000.0,2.0,2.0,0.001844623854609801,0.0013280212483399733,86.0,-218250000.0,-0.1844623854609801,-2.0,-0.13280212483399734,86.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DERECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,1.0,1.0,0.0002535565435889761,0.0006640106241699867,197.0,-30000000.0,-0.025355654358897608,-1.0,-0.06640106241699867,197.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,DEZESSEIS DEZOITO GESTAO DE RECURSOS LIMITADA,0.0,0.0,0.0,0.0,0.0,0.0,5400021.72,2.0,1.0,4.564036142095325e-05,0.0013280212483399733,257.0,-5400021.72,-0.004564036142095325,-2.0,-0.13280212483399734,257.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ELLO GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699867,242.0,-10000000.0,-0.008451884786299203,-1.0,-0.06640106241699867,242.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EMERALD GESTAO DE INVESTIMENTOS SOCIEDADE UNIPESSOAL LTDA. - 09.815.294/0001-84,0.0,0.0,0.0,0.0,0.0,0.0,65677538.97,2.0,2.0,0.000555098992422116,0.0013280212483399733,152.0,-65677538.97,-0.0555098992422116,-2.0,-0.13280212483399734,152.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EMPIRICA INVESTIMENTOS GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,896530000.0,16.0,12.0,0.0075773682674608244,0.010624169986719787,26.0,-896530000.0,-0.7577368267460824,-16.0,-1.0624169986719787,26.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EMPIRICA INVESTIMENTOS GESTAO DE RECUSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,135000000.0,1.0,1.0,0.0011410044461503924,0.0006640106241699867,109.0,-135000000.0,-0.11410044461503924,-1.0,-0.06640106241699867,109.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EXES MAQUINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,0.0,0.0,0.0,0.0,0.0,0.0,30000001.17,1.0,1.0,0.00025355655347768127,0.0006640106241699867,196.0,-30000001.17,-0.025355655347768128,-1.0,-0.06640106241699867,196.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EXT CAPITAL LTDA. E SOLIS INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,251084000.0,3.0,2.0,0.002122133039683149,0.00199203187250996,79.0,-251084000.0,-0.21221330396831492,-3.0,-0.199203187250996,79.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FAMA RE. CAPITAL LTDA,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699867,242.0,-10000000.0,-0.008451884786299203,-1.0,-0.06640106241699867,242.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FAR - FATOR ADMINISTRACAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,399998428.86,2.0,1.0,0.003380740635425418,0.0013280212483399733,57.0,-399998428.86,-0.3380740635425418,-2.0,-0.13280212483399734,57.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FATOR INNOVATION LTDA,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0,1.0,1.0,0.0010142261743559043,0.0006640106241699867,119.0,-120000000.0,-0.10142261743559043,-1.0,-0.06640106241699867,119.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FIDD ADMINISTRACAO DE RECURSOS DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,31160000.0,1.0,1.0,0.00026336072994108314,0.0006640106241699867,193.0,-31160000.0,-0.026336072994108315,-1.0,-0.06640106241699867,193.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
