cnpj_fundo,denominacao,pl_max,competencia_pl_max,competencias_observadas,anbima_tipo,anbima_foco,is_np
20103394000110,BULLSEYE MASTER I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,224668608.78,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
21093180000173,FIPER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,224417220.64,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
43309133000157,NACIONAL FEITO PRA VOCÊ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,224125653.94,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
17474548000176,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LF I - SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA,223622851.04,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
46685622000100,SOLIS SHOR FUNDO DE INVESTIMENTO EM COTAS EM FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,223392823.61,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
37388031000171,HC HIDROCARBON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,222112996.09,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
66732467000134,JIVE ALM II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA,220962424.24,2026-06,2026-06,N/D,N/D,False
47425750000179,CEREALIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,220209933.75,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
56072773000138,GALAPAGOS SEA LION FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS HIGH GRADE INSTITUCIONAL,220181775.37,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
54422165000180,ORIZ ALOCAÇÃO CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,219697477.3,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
64042721000147,BTG FUNSES DESCARBONIZAÇÃO ESPÍRITO SANTO FIDC INVESTIMENTO SUSTENTÁVEL RESPONSABILIDADE LIMITADA,219687360.28,2026-06,2026-06,N/D,N/D,False
58238773000190,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONRETORNO - RESPONSABILIDADE LIMITADA,218955447.38,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
41514874000144,FORMES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,217714489.83,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
39615917000136,PCS II CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS,217210411.91,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
46323013000100,VCE 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,217115584.64,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
61987722000176,VINLAND CRÉDITO ESTRUTURADO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,216123322.92,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
51765082000104,CATALISE FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA,215604899.19,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
43861501000175,OASIS FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS,214049644.48,2025-12,"2026-06, 2025-12",N/D,N/D,False
32156038000144,SUN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,213548427.06,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
51628065000117,KYOMI RENDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,213424684.34,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
09236210000158,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRECATÓRIOS SELECIONADOS I,213095323.07,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
17911226000147,JC BG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS - FIDC NP,213089895.94,2023-12,2023-12,Outros,N/D,True
47669200000103,FERT-AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,212788449.8,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
61373414000150,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS S.O,212523064.42,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
58494418000182,ARKAM I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,212518755.96,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
54201573000102,TERRAMAGNA FUNDO DE INVESTIMENTO EM COTAS DE FIAGRO - RESPONSABILIDADE LIMITADA,212387066.09,2024-12,2024-12,N/D,N/D,False
54876169000139,BARBARESCO 4870 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,212359679.79,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
29469886000107,JC DIVERSIFICADO VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS,211704394.6,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
55054815000145,TERRAMAGNA II FUNDO DE INVESTIMENTO EM COTAS DE FIAGRO - RESPONSABILIDADE LIMITADA,210752630.18,2024-12,2024-12,N/D,N/D,False
62014120000103,ITAÚ CRÉDITO ESTRUTURADO ALPES III CHAMADA DE CAPITAL FIDC RESPONSABILIDADE LIMITADA,209397046.92,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
20118619000102,SG GAINSA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,208519688.0,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
31608972000197,GAD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,208379419.51,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
35765961000171,C3E CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,207634731.99,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
32274874000123,CREDIT PARTNERS FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIOS,207461170.52,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
17093144000132,BLACKPARTNERS MIRUNA FI EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS DE RESPONSABILIDADE LIMITADA,206642789.51,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
36335689000152,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SETOR PÚBLICO,206139202.14,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
45207689000168,TESOURARIA 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,206001807.09,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
60261869000111,JIVEMAUÁ BOSSANOVA CRÉDITO SECURITIZADO (VAREJO) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RL,205926088.48,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
41579637000161,MGW ATIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,204958689.08,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
62627122000160,SUMUP SMART III FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,204070143.04,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
44395637000108,CM FEDERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,203049010.67,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
64158002000196,POLÍGONO FOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,202656576.78,2026-06,2026-06,N/D,N/D,False
55469182000136,SC1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,202654477.31,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,True
28702814000197,CREDITISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,202407507.61,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
19675590000180,V7 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - AÇÕES JUDICIAIS,201998544.63,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
54091598000109,JUGIS II PRÉ-PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,201863202.46,2025-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
61885788000155,ITAÚ CRÉDITO ESTRUTURADO ADVISORY ALPES III FIDC RESPONSABILIDADE LIMITADA,201609967.33,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
51382517000123,ARAWAK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,201281100.05,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
33475501000183,XPJUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,200994076.76,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
28152179000111,DD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,200583516.01,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
43237790000136,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSORCIEI II - RESPONSABILIDADE LIMITADA,200284361.96,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
32388130000130,PCS II BT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS,200184946.18,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
29883183000112,SIRIUS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA,200069808.32,2023-12,"2024-12, 2023-12",Outros,Multicarteira Outros,False
46783889000121,MIDAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,199764886.99,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
57777919000103,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SÃO PAULO FUTEBOL CLUBE - RESPONSABILIDADE LIMITADA,198973272.17,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
51401568000155,BLUEFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,197281277.48,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52203615000119,AMETISTA CONSIGNADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,197232653.54,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
41341188000119,GALAPAGOS ARQUIPÉLAGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,197176707.93,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
54495443000120,GV HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,196917487.73,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
25167283000191,KRIPTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,196881723.04,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52270934000147,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FICTOR,196745081.42,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
38658727000133,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FORNECEDORES MADEIRA MADEIRA I,196699440.04,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
23798103000144,JC CRÉDITO-PRÊMIO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS-FIDC-NP,195278891.14,2023-12,2023-12,Outros,N/D,True
56071925000188,ST 1011.A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,195065903.13,2024-12,2024-12,Outros,Multicarteira Outros,False
22881521000138,JC HONORÁRIOS TDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,194514946.58,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
55891903000100,SP TUNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,194463539.06,2025-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
55633169000170,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AMETISTA II - RESPONSABILIDADE LIMITADA,193249520.02,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
54443336000158,BLC IV FEEDER I FUNDO DE INVESTIMENTO FINANCEIRO,192903632.14,2025-12,"2025-12, 2024-12",Outros,Multicarteira Outros,False
63070011000168,FIONA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,192413380.92,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
59900616000161,GALAPAGOS SANTA HELENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,192123071.5,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
29720582000162,SG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,191641668.27,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
28075236000106,SOFISA RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,191435126.74,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
36655893000150,XP CRÉDITO ESTRUTURADO 360 PROFISSIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,190660747.68,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
42462074000190,HERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,190044922.07,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
50981701000127,3R-POTIGUAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,189877934.86,2024-12,"2024-12, 2023-12",N/D,N/D,False
52155823000190,CHIMERA NPL & SPECIAL OPPORTUNITIES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILI,189586594.69,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
10269029000127,AJAXJUD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,189279045.29,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
54792266000143,NORTH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,188801668.54,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
61085704000107,CHIMERA ALTERNATIVE ASSETS XII SR FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LIMITADA,188317873.48,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
53294398000182,URUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,187430596.66,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
53405469000177,XP PJUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,186926990.38,2024-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
45521649000196,FIDC SINAI MACRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO RESP LIMITADA,186688047.62,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
44395203000108,DOMINÓ CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,185249032.55,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
50153210000198,AMETISTA CONSIGNADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,184880696.97,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
32156021000197,MISTHOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,184714357.51,2023-12,"2024-12, 2023-12",Outros,N/D,False
09194841000151,ATLÂNTICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,184120295.7,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52918480000178,AMC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,184119304.38,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
50996316000153,OCEANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,183654673.46,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
37720328000192,C3E CRÉDITOS JUDICIAIS FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,183367386.04,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
14042458000118,FEDERAL 4870 IAA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,183067524.08,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
50894581000120,M CRÉDITO FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,182702256.02,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
40676423000140,ADJUD I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,182522999.13,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
29077751000198,PREGUINHO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,181904257.37,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
29969815000165,ALAMIN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,181543357.28,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
21254851000130,ARPOADOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,181010088.45,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
30659408000130,PER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,180307880.73,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
26000088000135,RNX FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC MULTISSETORIAL,178445318.09,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
27984909000188,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSORCIEI I - RESPONSABILIDADE LIMITADA,177853871.42,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
44178497000108,XP CREDIT SELECTION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,177448853.61,2024-12,"2024-12, 2023-12",FIC-FIDC,FIC-FIDC,False
57271402000148,ROOT CAPITAL FIGUEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,177286416.46,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
47279584000140,ROMAPE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,177282696.72,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
45830738000114,ARTESANAL CRÉDITO PRIVADO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,176976859.93,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
57382221000199,CREDIT FORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,176130766.67,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
41801514000123,MLC1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,175881125.07,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
54591932000185,CLÁSSICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,175237140.66,2025-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,True
61085925000177,CHIMERA ALTERNATIVE ASSETS VI.2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LTDA,174907296.76,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
36729755000179,GALÁPAGOS DRAGON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,174698538.94,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
47167918000193,GV ATACAMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,174445618.47,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
42754297000120,ITAÚ CASH PLUS RENDA FIXA CRÉDITO PRIVADO FIF DA CIC RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,174078335.12,2025-12,2025-12,Outros,Multicarteira Outros,False
52200741000110,NORDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,173284525.87,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
60076899000158,BRASPRESS URBANO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,172683489.86,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
51507998000156,LESTE CREDIT MD PRECATÓRIOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,172609723.26,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
47984217000147,CSHG JUGIS I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,172468677.59,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
45778027000148,INFRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO,172341934.56,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
58557938000197,JVD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,171957404.18,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
49543554000124,GOLEM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,170444410.89,2023-12,"2024-12, 2023-12",Outros,N/D,False
54837785000180,CELOSIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,170441347.34,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
34407714000130,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIÓS ANTECIPA RESPONSABILIDADE LIMITADA,169841163.37,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
58321970000179,SIRIUS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,169664370.3,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
58396668000180,TECNOMYL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - AGRONEGÓCIO,169162443.01,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
38305947000183,ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,169098747.28,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
37484246000196,ESTRATÉGIA ATIVOS JUDICIAIS II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,168810091.18,2025-12,2025-12,Outros,Poder Público,False
17198676000134,AZUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,168542083.01,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
55125894000138,MTR CRÉDITOS SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,167996945.39,2025-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
31570816000184,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTIESTRATÉGIA II DE RESPONSABILIDADE LIMITADA,166640276.72,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
55938045000101,KASTEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,166437821.33,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
40054828000147,GAIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,166022451.9,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
56285762000136,051 CRÉDITO 90 FI EM COTAS DE FUNDOS DE INVEST EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,165952425.33,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
49427492000195,IBITIPOCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,165395941.67,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
