role,participant,pl_current,funds_current,pl_previous_reconstructed,funds_previous_reconstructed,pl_previous_confirmed,funds_previous_confirmed,pl_previous_dated_cohort,pl_current_dated_cohort,share_current,share_previous_reconstructed,delta_share_pp_reconstructed,share_previous_min,share_previous_max,delta_share_pp_lower_bound,delta_share_pp_upper_bound,share_previous_dated_cohort,share_current_dated_cohort,delta_share_pp_dated_cohort,dated_market_coverage_previous,dated_cohort_current_pl_share,direction_crosscheck,decision_grade,rank_current,rank_previous_reconstructed,rank_change_reconstructed,delta_pl_brl_reconstructed,delta_funds_reconstructed,competencia_previous,competencia_current
custodiante,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,24613405440.31,129.0,15919481151.85,100.0,8316185340.29,58.0,8316185340.29,13794800502.58,0.025678132243933317,0.020341785186112616,0.5336347057820702,0.010626354850793569,0.7006406408932006,-67.49625086492672,1.505177739313975,0.034280143801231046,0.05214881328218532,1.7868669480954273,0.30998571395759317,0.2759705377590304,same_direction,directional_only,9,11,2,8693924288.460001,29.0,2025-05,2026-05
custodiante,BANCO FINAXIS S.A,22959957709.55,82.0,19135988914.23,77.0,8414442009.42,18.0,8414442009.42,9907778703.91,0.02395315966377368,0.02445181297707452,-0.049865331330083834,0.010751906433629742,0.7007661924760367,-67.6813032812263,1.320125323014394,0.034685167572272795,0.03745461208915502,0.27694445168822274,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,10,9,-1,3823968795.3199997,5.0,2025-05,2026-05
custodiante,ITAU/INTRAG,22434813297.29,34.0,15621251431.05,19.0,1841406940.9099998,3.0,1841406940.9099998,2385164481.63,0.023405298552158033,0.019960709643589487,0.34445889085685455,0.002352935003026468,0.6923672210454334,-66.89619224932754,2.1052363549131563,0.007590462711931156,0.009016694165063144,0.14262314531319886,0.30998571395759317,0.2759705377590304,same_direction,directional_only,11,12,1,6813561866.240002,15.0,2025-05,2026-05
custodiante,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,22282538096.29,137.0,14274268571.31,102.0,3156668901.82,24.0,3156668901.82,4828948992.61,0.023246436229825918,0.01823954576137197,0.500689046845395,0.004033566175430432,0.6940478522178374,-67.08014159880115,1.9212870054395486,0.013012103441587099,0.01825499102489506,0.5242887583307961,0.30998571395759317,0.2759705377590304,same_direction,directional_only,12,13,1,8008269524.980001,35.0,2025-05,2026-05
custodiante,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,22266191752.04,163.0,7720433267.0,108.0,4202240266.97,45.0,4202240266.97,6836820288.2699995,0.023229382775342578,0.009865107635293828,1.3364275140048751,0.005369588870124861,0.6953838749125318,-67.21544921371893,1.785979390521772,0.01732205268936824,0.025845394762335817,0.8523342072967576,0.30998571395759317,0.2759705377590304,same_direction,directional_only,13,21,8,14545758485.04,55.0,2025-05,2026-05
custodiante,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,16943833175.17,174.0,12995895930.04,108.0,7880778264.85,51.0,7880778264.85,7426873639.36,0.017676789587133212,0.016606051465391364,0.10707381217418474,0.010069995186013618,0.7000842812284206,-68.24074916412873,0.7606794401119594,0.03248535249399015,0.028075987515508667,-0.44093649784814826,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,14,14,0,3947937245.129999,66.0,2025-05,2026-05
custodiante,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,16498844233.11,290.0,11750357871.04,173.0,1869197361.03,31.0,1869197361.03,2859182766.93,0.017212551311409238,0.015014512934981327,0.21980383764279107,0.002388445378705211,0.6924027314211122,-67.5190180109703,1.4824105932704028,0.007705017590042735,0.010808636792129634,0.31036192020868997,0.30998571395759317,0.2759705377590304,same_direction,directional_only,15,16,1,4748486362.07,117.0,2025-05,2026-05
custodiante,VERT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,15565898871.06,45.0,4512893828.92,11.0,3980993259.28,6.0,3980993259.28,5698293129.47,0.016239248594677062,0.0057665394971089115,1.0472709097568151,0.005086881220260458,0.6951011672626675,-67.88619186679904,1.1152367374416605,0.01641005049979934,0.02154139339530961,0.513134289551027,0.30998571395759317,0.2759705377590304,same_direction,directional_only,16,27,11,11053005042.14,34.0,2025-05,2026-05
custodiante,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,13985589864.58,44.0,11501507166.91,42.0,3327357719.87,15.0,3327357719.87,4708555864.84,0.014590578574062428,0.014696533503457135,-0.010595492939470715,0.004251670976543317,0.6942659570189502,-67.96753784448877,1.0338907597519111,0.0137156997406821,0.017799866013166056,0.40841662724839556,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,17,17,0,2484082697.67,2.0,2025-05,2026-05
custodiante,PLANNER CORRETORA DE VALORES S.A,12792399326.869999,182.0,10783865482.85,138.0,1918775126.94,39.0,1918775126.94,2422562500.03,0.013345772994687003,0.01377953672206064,-0.04337637273736372,0.0024517954498871103,0.692466081492294,-67.91203084976071,1.0893977544799893,0.007909382076306013,0.009158070785790685,0.12486887094846719,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,18,18,0,2008533844.0199986,44.0,2025-05,2026-05
custodiante,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,12574459421.95,77.0,7320778013.59,59.0,1814123415.7,9.0,1814123415.7,994270695.5,0.013118405444376358,0.009354431361625018,0.376397408275134,0.0023180723335934753,0.6923323583760005,-67.92139529316242,1.0800333110782883,0.007477997305097078,0.0037586652189628028,-0.3719332086134275,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,19,23,4,5253681408.360001,18.0,2025-05,2026-05
custodiante,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,11230603717.460001,88.0,7700886448.45,43.0,739147497.4300001,10.0,739147497.4300001,2455867650.79,0.011716417223756378,0.009840130867507032,0.18762863562493456,0.0009444767370340148,0.690958762779441,-67.92423455556846,1.0771940486722362,0.003046839562300673,0.00928397504138274,0.6237135479082068,0.30998571395759317,0.2759705377590304,same_direction,directional_only,20,22,2,3529717269.010001,45.0,2025-05,2026-05
custodiante,BNY MELLON BANCO S.A,10517995513.33,38.0,10424306456.63,34.0,5030860943.66,12.0,5030860943.66,3717126136.92,0.010972983010715944,0.013320095085531856,-0.23471120748159124,0.006428393717168539,0.6964426797595755,-68.54696967488596,0.4544589293547405,0.02073770960312048,0.014051940571689885,-0.6685769031430595,0.30998571395759317,0.2759705377590304,same_direction,directional_only,21,19,-2,93689056.70000076,4.0,2025-05,2026-05
custodiante,NAO INFORMADO,9876317948.24,60.0,17918775439.44,164.0,0.0,0.0,0.0,2728768680.25,0.010303547754619231,0.02289646737292821,-1.2592919618308978,0.0,0.690014286042407,-67.97107382877877,1.0303547754619231,0.0,0.010315629310479567,1.0315629310479568,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,22,10,-12,-8042457491.199999,-104.0,2025-05,2026-05
custodiante,BANCO B3 S.A,8830530613.78,11.0,7257638268.25,10.0,7257638268.25,10.0,7257638268.25,8659263672.66,0.009212521746925264,0.009273751902026997,-0.006123015510173246,0.009273751902026997,0.699288037944434,-69.00755161975087,-0.006123015510173246,0.02991670739799212,0.03273482094520329,0.28181135472111696,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,23,24,1,1572892345.5300007,1.0,2025-05,2026-05
custodiante,SEFER INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,7871234513.8,23.0,12028744770.79,18.0,166948639.31,3.0,166948639.31,16056812.38,0.008211728411922789,0.01537023348009999,-0.7158505068177201,0.00021332563075167585,0.6902276116731586,-68.20158832612358,0.7998402781171113,0.00068817891001538,6.0699950720932565e-05,-0.06274789592944474,0.30998571395759317,0.2759705377590304,same_direction,directional_only,24,15,-9,-4157510256.9900007,5.0,2025-05,2026-05
custodiante,QORE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,6698827947.09,39.0,1607785486.53,16.0,0.0,0.0,0.0,740369638.45,0.006988605876658687,0.002054415384545504,0.49341904921131835,0.0,0.690014286042407,-68.30256801657482,0.6988605876658687,0.0,0.002798836998629093,0.2798836998629093,0.30998571395759317,0.2759705377590304,same_direction,directional_only,25,30,5,5091042460.56,23.0,2025-05,2026-05
custodiante,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,6479685787.81,15.0,4555345519.94,13.0,463657776.72999996,4.0,463657776.72999996,773721015.5699999,0.00675998406486351,0.005820783927017088,0.09392001378464221,0.0005924581840417693,0.6906067442264487,-68.38467601615852,0.616752588082174,0.0019112435101535645,0.0029249160048321426,0.1013672494678578,0.30998571395759317,0.2759705377590304,same_direction,directional_only,26,26,0,1924340267.8700008,2.0,2025-05,2026-05
custodiante,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,5768664594.84,46.0,8568522392.16,60.0,4210385560.9,27.0,4210385560.9,751218590.11,0.006018205513918999,0.010948789109465371,-0.4930583595546372,0.005379996861303805,0.6953942829037107,-68.93760773897918,0.0638208652615194,0.017355628401764998,0.002839849549286783,-1.4515778852478214,0.30998571395759317,0.2759705377590304,same_direction,directional_only,27,20,-7,-2799857797.3199997,-14.0,2025-05,2026-05
custodiante,RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA,3951789316.1,18.0,4822042551.84,10.0,2999414.58,1.0,2999414.58,-5862418.029999999,0.004122735836171256,0.006161567252863934,-0.20388314166926783,3.832627865724369e-06,0.6900181186702727,-68.58953828341015,0.41189032083055316,1.2363885473279206e-05,-2.216183867040405e-05,-0.0034525724143683253,0.30998571395759317,0.2759705377590304,same_direction,directional_only,28,25,-3,-870253235.7400002,8.0,2025-05,2026-05
custodiante,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3258778054.18,82.0,1458050240.04,37.0,194216163.38,12.0,194216163.38,727113279.05,0.0033997462899553895,0.0018630848889196936,0.1536661401035696,0.0002481678540564622,0.6902624538964635,-68.6862707606508,0.31515784358989274,0.0008005783585575565,0.002748723667086324,0.19481453085287673,0.30998571395759317,0.2759705377590304,same_direction,directional_only,29,32,3,1800727814.1399999,45.0,2025-05,2026-05
custodiante,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2453341180.33,23.0,2546287626.58,15.0,0.0,0.0,0.0,67713851.28999999,0.0025594678241812503,0.0032536258831480625,-0.06941580589668121,0.0,0.690014286042407,-68.74548182182258,0.255946782418125,0.0,0.0002559802866942109,0.02559802866942109,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,30,28,-2,-92946446.25,8.0,2025-05,2026-05
custodiante,LASTRO RDV DTVM LTDA,2111296049.44,42.0,1177101509.52,26.0,0.0,0.0,0.0,731174133.49,0.0022026265034754767,0.0015040908570140281,0.06985356464614485,0.0,0.690014286042407,-68.78116595389315,0.22026265034754766,0.0,0.0027640750119584797,0.27640750119584795,0.30998571395759317,0.2759705377590304,same_direction,directional_only,31,33,2,934194539.9200001,16.0,2025-05,2026-05
custodiante,AZUMI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2064080426.27,93.0,1149279277.71,55.0,269965328.87,8.0,269965328.87,112489299.75,0.002153368426665293,0.0014685398326132436,0.06848285940520495,0.0003449595294714496,0.6903592455718784,-68.82058771452132,0.18084088971938436,0.0011128239591023247,0.000425245982195204,-0.06875779769071207,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,32,35,3,914801148.56,38.0,2025-05,2026-05
custodiante,FINVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1337505123.29,35.0,674383249.49,14.0,0.0,0.0,0.0,317953484.24,0.0013953629259497702,0.000861721501058091,0.05336414248916792,0.0,0.690014286042407,-68.86189231164572,0.13953629259497702,0.0,0.0012019671381946363,0.12019671381946362,0.30998571395759317,0.2759705377590304,same_direction,directional_only,33,41,8,663121873.8,21.0,2025-05,2026-05
custodiante,XP SERVICOS FINANCEIROS DTVM LTDA,1089082600.81,2.0,1942655365.52,5.0,1604949620.6599998,4.0,1604949620.6599998,0.0,0.001136194140871138,0.0024823094269918874,-0.13461152861207495,0.002050791737908159,0.6920650777803151,-69.0928883639444,-0.09145975970370213,0.006615762099890554,0.0,-0.6615762099890554,0.30998571395759317,0.2759705377590304,same_direction,directional_only,34,29,-5,-853572764.71,-3.0,2025-05,2026-05
custodiante,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,958433386.06,8.0,685110759.6,4.0,0.0,0.0,0.0,60962351.52,0.0009998933017998303,0.0008754290273372445,0.012446427446258582,0.0,0.690014286042407,-68.90143927406072,0.09998933017998303,0.0,0.00023045743112159154,0.023045743112159154,0.30998571395759317,0.2759705377590304,same_direction,directional_only,35,39,4,273322626.4599999,4.0,2025-05,2026-05
custodiante,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,683266607.51,19.0,476508274.15,12.0,2154785.87,1.0,2154785.87,172597666.77,0.0007128233575014188,0.0006088784464585476,0.010394491104287116,2.753368082257948e-06,0.6900170394104892,-68.93042160529878,0.07100699894191609,8.882241852715237e-06,0.0006524750753478593,0.0643592833495144,0.30998571395759317,0.2759705377590304,same_direction,directional_only,36,46,10,206758333.36,7.0,2025-05,2026-05
custodiante,BR-CAPITAL DTVM S.A,640384800.38,1.0,509313725.99,1.0,0.0,0.0,0.0,0.0,0.000668086568965053,0.0006507969893995714,0.0017289579565481629,0.0,0.690014286042407,-68.9346199473442,0.06680865689650531,0.0,0.0,0.0,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,37,43,6,131071074.38999999,0.0,2025-05,2026-05
custodiante,CAIXA ECONOMICA FEDERAL,492498819.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005138033356567,0.0,0.05138033356567,0.0,0.690014286042407,-68.95004827067504,0.05138033356567,0.0,0.0,0.0,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,38,84,46,492498819.5,1.0,2025-05,2026-05
custodiante,BARU DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,444735134.63,11.0,675094608.68,5.0,0.0,0.0,0.0,126840069.44,0.0004639734890910242,0.0008626304701190245,-0.03986569810280003,0.0,0.690014286042407,-68.9550312553316,0.04639734890910242,0.0,0.0004794965390538906,0.04794965390538906,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,39,40,1,-230359474.04999995,6.0,2025-05,2026-05
custodiante,INTRA INVESTIMENTOS DTVM LTDA,388677898.3,23.0,309933466.76,16.0,37122923.65,1.0,37122923.65,58366532.16,0.0004054913285788609,0.00039603049513246467,0.0009460833446396243,4.743537375154995e-05,0.6900617214161585,-68.96562300875797,0.035805595482731094,0.00015302438665944207,0.0002206443932966803,0.006762000663723824,0.30998571395759317,0.2759705377590304,same_direction,directional_only,40,50,10,78744431.54000002,7.0,2025-05,2026-05
custodiante,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,259310530.41,10.0,188122956.66,7.0,2413417.44,1.0,2413417.44,5228936.66,0.00027052778650480834,0.00024038200343667524,0.00301457830681331,3.0838454256527523e-06,0.6900173698878326,-68.97468421013278,0.02674439410791556,9.948346929544727e-06,1.9767073941788045e-05,0.0009818727012243318,0.30998571395759317,0.2759705377590304,same_direction,directional_only,41,53,12,71187573.75,3.0,2025-05,2026-05
custodiante,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",243040138.41,7.0,1171537006.87,10.0,174789801.0,4.0,174789801.0,7145410.699999999,0.00025355356981424,0.0014969805802095167,-0.12434270103952767,0.00022334500419645797,0.6902376310466034,-68.99840774767891,0.0030208565617782044,0.0007205009590442356,2.7011966454254864e-05,-0.06934889925899808,0.30998571395759317,0.2759705377590304,same_direction,directional_only,42,34,-8,-928496868.4599999,-3.0,2025-05,2026-05
custodiante,LIONS TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,182359046.98,5.0,144249686.66,2.0,0.0,0.0,0.0,0.0,0.0001902475354572923,0.00018432109132280233,0.0005926444134489965,0.0,0.690014286042407,-68.98240385069498,0.01902475354572923,0.0,0.0,0.0,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,43,57,14,38109360.31999999,3.0,2025-05,2026-05
custodiante,ATIVA INVESTIMENTOS S.A. C.T.C.V,98331024.33999999,4.0,120327465.28,4.0,0.0,0.0,0.0,0.0,0.00010258462823469194,0.0001537534689332975,-0.005116884069860558,0.0,0.690014286042407,-68.99117014141723,0.010258462823469193,0.0,0.0,0.0,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,44,59,15,-21996440.940000013,0.0,2025-05,2026-05
custodiante,BANCO BNP PARIBAS BRASIL S/A,78056259.53,1.0,0.0,0.0,0.0,0.0,0.0,78056259.53,8.143281755703595e-05,0.0,0.008143281755703596,0.0,0.690014286042407,-68.993285322485,0.008143281755703596,0.0,0.00029507793918255414,0.029507793918255414,0.30998571395759317,0.2759705377590304,same_direction,directional_only,45,84,39,78056259.53,1.0,2025-05,2026-05
custodiante,01.522.368/0001-82,0.0,0.0,65171678.98,1.0,65171678.98,1.0,65171678.98,0.0,0.0,8.327584808725945e-05,-0.008327584808725946,8.327584808725945e-05,0.6900975618904942,-69.00975618904943,-0.008327584808725946,0.00026864414822243,0.0,-0.026864414822243,0.30998571395759317,0.2759705377590304,same_direction,directional_only,46,63,17,-65171678.98,-1.0,2025-05,2026-05
custodiante,AZUMI DTVM LTDA,0.0,0.0,70245210.72999999,2.0,70245210.72999999,2.0,70245210.72999999,0.0,0.0,8.975876621813262e-05,-0.008975876621813261,8.975876621813262e-05,0.6901040448086251,-69.0104044808625,-0.008975876621813261,0.000289557751136918,0.0,-0.0289557751136918,0.30998571395759317,0.2759705377590304,same_direction,directional_only,46,61,15,-70245210.72999999,-2.0,2025-05,2026-05
custodiante,BANCO DAYCOVAL,0.0,0.0,32999393.68,1.0,32999393.68,1.0,32999393.68,0.0,0.0,4.2166360266868024e-05,-0.004216636026686802,4.2166360266868024e-05,0.6900564524026738,-69.00564524026737,-0.004216636026686802,0.0001360267856493428,0.0,-0.013602678564934282,0.30998571395759317,0.2759705377590304,same_direction,directional_only,46,71,25,-32999393.68,-1.0,2025-05,2026-05
custodiante,BANCO MODAL S.A,0.0,0.0,673866330.9100001,2.0,673866330.9100001,2.0,673866330.9100001,0.0,0.0,0.0008610609866473028,-0.08610609866473028,0.0008610609866473028,0.6908753470290543,-69.08753470290543,-0.08610609866473028,0.0027777440955395064,0.0,-0.27777440955395066,0.30998571395759317,0.2759705377590304,same_direction,directional_only,46,42,-4,-673866330.9100001,-2.0,2025-05,2026-05
custodiante,BANCO PAULISTA S.A,0.0,0.0,4510092.67,1.0,0.0,0.0,0.0,0.0,0.0,5.7629601987335885e-06,-0.0005762960198733588,0.0,0.690014286042407,-69.0014286042407,0.0,0.0,0.0,0.0,0.30998571395759317,0.2759705377590304,indeterminate,not_decision_grade,46,81,35,-4510092.67,-1.0,2025-05,2026-05
custodiante,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA. (CNPJ No 02.671.743/0001-19),0.0,0.0,778543843.24,1.0,778543843.24,1.0,778543843.24,0.0,0.0,0.0009948170713665629,-0.09948170713665629,0.0009948170713665629,0.6910091031137735,-69.10091031137735,-0.09948170713665629,0.0032092352214097724,0.0,-0.32092352214097725,0.30998571395759317,0.2759705377590304,same_direction,directional_only,46,38,-8,-778543843.24,-1.0,2025-05,2026-05
