competencia,cnpj,tp_registro,denominacao,pl,tab4_source_rows,tab4_duplicate_rows_dropped,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_selection_rule,tab4_source_types,tab4_pl_values,tab4_warning,is_fic_fidc,admin_nome,admin_cnpj,condominio,exclusivo,carteira_dc,dc_inadimplentes,reports_tab_i,reports_carteira_dc,reports_dc_inadimplentes,report_flag_source,segmento_principal,cotistas,publico_alvo,classificacao_anbima,custodiante_nome,custodiante_cnpj,cnpj_fundo,gestor_nome,gestor_cnpj,inad_pct
2026-06,29969815000165,Classe,ALAMIN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,181543357.28,1,0,False,False,False,registro_unico,Classe,181543357.28,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,155741429.21,0.0,True,True,True,campo_bruto_CVM,Financeiro,2,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,29969815000165,GLOBAL GESTÃO E INVESTIMENTOS LTDA,16925467000182,0.0
2026-06,63912733000112,Classe,JIVEMAUÁ BOSSANOVA CRÉDITO SECURITIZADO II (VAREJO) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,180733186.93,1,0,False,False,False,registro_unico,Classe,180733186.93,,False,XP INVESTIMENTOS CCTVM S.A.,02332886000104,FECHADO,N,100801782.02,0.0,True,True,True,campo_bruto_CVM,Servicos,2,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,63912733000112,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,07170960000149,0.0
2026-06,24987402000190,Classe,SEJA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,180573682.71,1,0,False,False,False,registro_unico,Classe,180573682.71,,False,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,ABERTO,N,161020669.73,24577258.91,True,True,True,campo_bruto_CVM,Industrial,44,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,24987402000190,TERCON INVESTIMENTOS S.A.,09121454000195,0.15263418635142453
2026-06,30659408000130,Classe,PER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,180307880.73,1,0,False,False,False,registro_unico,Classe,180307880.73,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,177913238.76999998,2069784.6,True,True,True,campo_bruto_CVM,Comercial,15,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,30659408000130,GHIA GESTÃO DE RECURSOS LTDA.,35070686000171,0.011633673886830564
2026-06,51956448000114,Classe,FIDC SOMACRED CONSIGNADO PÚBLICO II - RESPONSABILIDADE LIMITADA,180061282.8,1,0,False,False,False,registro_unico,Classe,180061282.8,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,169094974.15,3245192.99,True,True,True,campo_bruto_CVM,Financeiro,112,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,51956448000114,OLIVEIRA TRUST SERVICER S/A,02150453000120,0.019191540176240064
2026-06,54738727000108,Classe,QI OPORTUNIDADES FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,179939862.43,1,0,False,False,False,registro_unico,Classe,179939862.43,,True,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,59,,,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100,54738727000108,C20 QUADRANTE INVESTIMENTOS LTDA.,04521606000123,0.0
2026-06,28702814000197,Classe,CREDITISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,179682476.82,1,0,False,False,False,registro_unico,Classe,179682476.82,,False,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,FECHADO,N,170388070.31,10815895.57,True,True,True,campo_bruto_CVM,Industrial,7,,,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,28702814000197,SOLIS INVESTIMENTOS S A,17254708000171,0.0634780096418829
2026-06,53075146000162,Classe,TRINU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,179247105.67,1,0,False,False,False,registro_unico,Classe,179247105.67,,False,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,ABERTO,N,23999999.05,68667608.54,True,True,True,campo_bruto_CVM,Comercial,10,,,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,53075146000162,CATÁLISE INVESTIMENTOS LTDA.,18223260000191,2.8611504690872063
2026-06,26000088000135,Classe,RNX FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC MULTISSETORIAL,178445318.09,1,0,False,False,False,registro_unico,Classe,178445318.09,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,43,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,26000088000135,OURO PRETO GESTÃO DE RECURSOS S.A.,11916849000126,0.0
2026-06,57777919000103,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SÃO PAULO FUTEBOL CLUBE - RESPONSABILIDADE LIMITADA,178219407.0,1,0,False,False,False,registro_unico,Classe,178219407,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,123305852.36,0.0,True,True,True,campo_bruto_CVM,Servicos,664,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,57777919000103,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,32706879000188,0.0
2026-06,33133194000152,Classe,JES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,178212575.51,1,0,False,False,False,registro_unico,Classe,178212575.51,,False,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,03317692000194,FECHADO,N,158986705.42999998,23004766.41,True,True,True,campo_bruto_CVM,Industrial,2,,,BANCO FINAXIS S.A.,11758741000152,33133194000152,PETRA CAPITAL GESTÃO DE INVESTIMENTOS LTDA,09204714000196,0.1446961640457965
2026-06,57271402000148,Classe,ROOT CAPITAL FIGUEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,177286416.46,1,0,False,False,False,registro_unico,Classe,177286416.46,,False,XP INVESTIMENTOS CCTVM S.A.,02332886000104,FECHADO,S,85084896.39,0.0,True,True,True,campo_bruto_CVM,Financeiro,2159,,,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,62318407000119,57271402000148,ROOT CAPITAL - GESTÃO DE RECURSOS LTDA,11397040000135,0.0
2026-06,47279584000140,Classe,ROMAPE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,177282696.72,1,0,False,False,False,registro_unico,Classe,177282696.72,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,ABERTO,N,133987761.33,11291742.67,True,True,True,campo_bruto_CVM,Imobiliario,2,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,47279584000140,D3F CAPITAL GESTORA DE RECURSOS LTDA,52573216000140,0.0842744334102981
2026-06,65205033000113,Classe,ARC DEB III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,177199430.58,1,0,False,False,False,registro_unico,Classe,177199430.58,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,176652472.4,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,65205033000113,ARC CAPITAL LTDA.,27690986000125,0.0
2026-06,50857998000113,Classe,LEO MADEIRAS FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,176969443.65,1,0,False,False,False,registro_unico,Classe,176969443.65,,False,BANCO GENIAL S.A.,45246410000155,FECHADO,N,141162080.57,0.0,True,True,True,campo_bruto_CVM,Cartao de credito,24,,,BANCO GENIAL S.A.,45246410000155,50857998000113,GENIAL GESTÃO LTDA.,22119959000183,0.0
2026-06,43290912000158,Classe,SDL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,176865601.4,1,0,False,False,False,registro_unico,Classe,176865601.4,,False,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167,ABERTO,N,124491692.52000001,1118525.17,True,True,True,campo_bruto_CVM,Financeiro,1,Qualificado,,BANCO DAYCOVAL S.A.,62232889000190,43290912000158,CATÁLISE INVESTIMENTOS LTDA.,18223260000191,0.008984737433948094
2026-06,56703001000157,Classe,CRÉDITO AZUL FIC DE FIDC - RESPONSABILIDADE LIMITADA,176761033.85,1,0,False,False,False,registro_unico,Classe,176761033.85,,True,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,7,,,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,56703001000157,SOLIS INVESTIMENTOS S A,17254708000171,0.0
2026-06,57362995000158,Classe,MILK INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,176692586.66,1,0,False,False,False,registro_unico,Classe,176692586.66,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,175958271.87,10171.36,True,True,True,campo_bruto_CVM,Financeiro,18,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,57362995000158,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,07252227000173,5.780552338860612e-05
2026-06,45830738000114,Classe,ARTESANAL CRÉDITO PRIVADO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,176281217.91,1,0,False,False,False,registro_unico,Classe,176281217.91,,False,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,1287,Qualificado,,BANCO B3 S.A.,00997185000150,45830738000114,ARTESANAL INVESTIMENTOS LTDA,03084098000109,0.0
2026-06,52683660000118,Classe,PLATÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,176261435.53,1,0,False,False,False,registro_unico,Classe,176261435.53,,False,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,2,,,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,52683660000118,NORTH SEA GESTORA DE RECURSOS LTDA.,41917181000100,0.0
2026-06,32202903000141,Classe,DCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,176190282.59,1,0,False,False,False,registro_unico,Classe,176190282.59,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,145268029.32999998,15160081.629999999,True,True,True,campo_bruto_CVM,Comercial,65,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,32202903000141,TERCON INVESTIMENTOS S.A.,09121454000195,0.10435938106905412
2026-06,57382221000199,Classe,CREDIT FORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,176130766.67,1,0,False,False,False,registro_unico,Classe,176130766.67,,False,XP INVESTIMENTOS CCTVM S.A.,02332886000104,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,2987,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,57382221000199,SVN GESTORA DE RECURSOS LTDA,44476932000180,0.0
2026-06,58182343000102,Classe,SOLIS SEGURO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,176025231.07,1,0,False,False,False,registro_unico,Classe,176025231.07,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,14,,,BANCO BTG PACTUAL S/A,30306294000145,58182343000102,SOLIS INVESTIMENTOS S A,17254708000171,0.0
2026-06,41801514000123,Classe,MLC1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,175881125.07,1,0,False,False,False,registro_unico,Classe,175881125.07,,False,BANCO DAYCOVAL S.A.,62232889000190,FECHADO,N,81855128.4,0.0,True,True,True,campo_bruto_CVM,Setor publico,89,,,BANCO DAYCOVAL S.A.,62232889000190,41801514000123,MÖBIUS CAPITAL GESTÃO DE RECURSOS LTDA.,39422314000118,0.0
2026-06,45080955000134,Classe,GREEN FIDC SOLAR GD II-FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOCIOAMBIENTAL-ENERGIA SOLAR-IS,175734983.31,1,0,False,False,False,registro_unico,Classe,175734983.31,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,165107991.32,0.0,True,True,True,campo_bruto_CVM,Servicos,147,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,45080955000134,ALBION CAPITAL LTDA,13056344000164,0.0
2026-06,61085925000177,Classe,CHIMERA ALTERNATIVE ASSETS VI.2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LTDA,174907296.76,1,0,False,False,False,registro_unico,Classe,174907296.76,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,168634462.13,2865661.12,True,True,True,campo_bruto_CVM,Servicos,3,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,61085925000177,CHIMERA CAPITAL ASSET MANAGEMENT LTDA.,37332689000161,0.016993330330017997
2026-06,53273825000146,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO OPEA COCARI DE RESPONSABILIDADE LIMITADA,174781877.6,1,0,False,False,False,registro_unico,Classe,174781877.6,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,128056121.64,1381.6,True,True,True,campo_bruto_CVM,Financeiro,4,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,53273825000146,OPEA GESTORA DE RECURSOS LTDA.,36196900000101,1.0789019551006292e-05
2026-06,63934300000168,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO EXT V-EIGHT - RESPONSABILIDADE LIMITADA,174226321.8,1,0,False,False,False,registro_unico,Classe,174226321.8,,False,BANCO DAYCOVAL S.A.,62232889000190,FECHADO,N,166185169.82,0.0,True,True,True,campo_bruto_CVM,Financeiro,22,,,BANCO DAYCOVAL S.A.,62232889000190,63934300000168,EXT CAPITAL LTDA.,48089509000189,0.0
2026-06,30591284000107,Classe,MOLEIRO CONSIGNADO FIDC FINANCEIROS DE RESPONSABILIDADE LIMITADA,173979165.62,1,0,False,False,False,registro_unico,Classe,173979165.62,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,165514290.69,92416160.72,True,True,True,campo_bruto_CVM,Financeiro,31,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,30591284000107,INTEGRAL INVESTIMENTOS LTDA.,06576569000186,0.5583575915694848
2026-06,52200741000110,Classe,NORDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,173284525.87,1,0,False,False,False,registro_unico,Classe,173284525.87,,False,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,ABERTO,N,156854373.33,28956653.92,True,True,True,campo_bruto_CVM,Industrial,1,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,52200741000110,REAL INVESTOR ASSET MANAGEMENT LTDA,11570951000112,0.18460852130070474
2026-06,12764483000180,Classe,"NEGOCIAL FIDC SEGMENTO ECONÔMICO FINANCEIRO, INDUSTRIAL, COMERCIAL E PRESTAÇÃO DE SERVIÇOS",172692886.08,1,0,False,False,False,registro_unico,Classe,172692886.08,,False,BANCO FINAXIS S.A.,11758741000152,FECHADO,N,159246732.89,29898065.560000002,True,True,True,campo_bruto_CVM,Industrial,3,,,BANCO FINAXIS S.A.,11758741000152,12764483000180,PETRA CAPITAL GESTÃO DE INVESTIMENTOS LTDA,09204714000196,0.187746806590074
2026-06,60076899000158,Classe,BRASPRESS URBANO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,172683489.86,1,0,False,False,False,registro_unico,Classe,172683489.86,,False,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,FECHADO,N,152288932.36,7325288.2,True,True,True,campo_bruto_CVM,Financeiro,2,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,60076899000158,OURO PRETO GESTÃO DE RECURSOS S.A.,11916849000126,0.04810125126285309
2026-06,45778027000148,Classe,INFRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO,172341934.56,1,0,False,False,False,registro_unico,Classe,172341934.56,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,166952947.95,500647.08,True,True,True,campo_bruto_CVM,Financeiro,2,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,45778027000148,RENTA GESTAO DE RECURSOS LTDA,02604993000136,0.002998731595622598
2026-06,58557938000197,Classe,JVD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,171957404.18,1,0,False,False,False,registro_unico,Classe,171957404.18,,False,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,44782130000107,FECHADO,N,158022278.03,0.0,True,True,True,campo_bruto_CVM,Comercial,3,,,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146,58557938000197,LIBERTAS ASSET S/A,32764855000185,0.0
2026-06,64078685000171,Classe,VOGAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,171258137.63,1,0,False,False,False,registro_unico,Classe,171258137.63,,False,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,02201501000161,FECHADO,N,113483426.75,0.0,True,True,True,campo_bruto_CVM,Financeiro,3,,,BNY MELLON BANCO S.A.,42272526000170,64078685000171,BOCOM BBM CCVM S.A.,15213150000150,0.0
2026-06,32388176000159,Classe,BOMTRATO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS,171241189.77,1,0,False,False,False,registro_unico,Classe,171241189.77,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,169888880.62,0.0,True,True,True,campo_bruto_CVM,Acoes judiciais,2,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,32388176000159,PRISMA CLAIMS LTDA.,38267850000123,0.0
2026-06,60095738000101,Classe,REACH CRÉDITO ESTRUTURADO FIC DE FIDC RESP LIMITADA,170586780.78,1,0,False,False,False,registro_unico,Classe,170586780.78,,True,BANCO DAYCOVAL S.A.,62232889000190,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,111,,,BANCO DAYCOVAL S.A.,62232889000190,60095738000101,REACH CAPITAL INVESTIMENTOS S.A,28928618000135,0.0
2026-06,54837785000180,Classe,CELOSIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,170441347.34,1,0,False,False,False,registro_unico,Classe,170441347.34,,False,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,02671743000119,FECHADO,N,173721758.77,0.0,True,True,True,campo_bruto_CVM,Financeiro,3,,,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,02671743000119,54837785000180,VERSAL FINANCE GESTÃO DE RECURSOS LTDA,13741074000120,0.0
2026-06,55013574000196,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS YELLOWSTONE - RESPONSABILIDADE LIMITADA,170317911.66,1,0,False,False,False,registro_unico,Classe,170317911.66,,False,BANCO DAYCOVAL S.A.,62232889000190,FECHADO,N,245265640.38,0.0,True,True,True,campo_bruto_CVM,Financeiro,13,,,BANCO DAYCOVAL S.A.,62232889000190,55013574000196,TERA INVESTIMENTOS LTDA.,30782926000147,0.0
2026-06,58011272000177,Classe,SETENTRIONAL I FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,170097931.06,1,0,False,False,False,registro_unico,Classe,170097931.06,,True,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,4,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,58011272000177,ALARIS GESTÃO DE RECURSOS LTDA.,16707841000173,0.0
2026-06,34407714000130,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIÓS ANTECIPA RESPONSABILIDADE LIMITADA,169841163.37,1,0,False,False,False,registro_unico,Classe,169841163.37,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,153820186.64,16150883.6,True,True,True,campo_bruto_CVM,Financeiro,1,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,34407714000130,OLIVEIRA TRUST SERVICER S/A,02150453000120,0.10499846575924036
2026-06,58321970000179,Classe,SIRIUS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,169664370.3,1,0,False,False,False,registro_unico,Classe,169664370.3,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,164651767.45,109736657.05,True,True,True,campo_bruto_CVM,Financeiro,2,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,58321970000179,TERCON INVESTIMENTOS S.A.,09121454000195,0.6664772492243296
2026-06,51540928000108,Classe,EXCELLENCE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,169475643.72,1,0,False,False,False,registro_unico,Classe,169475643.72,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,3387,Qualificado,,BANCO BTG PACTUAL S/A,30306294000145,51540928000108,EUQUEROINVESTIR GESTÃO DE RECURSOS LTDA,32288914000196,0.0
2026-06,62222488000159,Classe,GONN III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,169285530.81,1,0,False,False,False,registro_unico,Classe,169285530.81,,False,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162,FECHADO,N,163278188.11,29688533.12,True,True,True,campo_bruto_CVM,Financeiro,2,,,BANCO GENIAL S.A.,45246410000155,62222488000159,GENIAL GESTÃO LTDA.,22119959000183,0.1818279187419628
2026-06,55106118000190,Classe,DBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,169013209.68,1,0,False,False,False,registro_unico,Classe,169013209.68,,False,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167,ABERTO,N,169017719.01,214882.43,True,True,True,campo_bruto_CVM,Financeiro,3,,,BANCO DAYCOVAL S.A.,62232889000190,55106118000190,CATÁLISE INVESTIMENTOS LTDA.,18223260000191,0.0012713603713187397
2026-06,36729755000179,Classe,GALÁPAGOS DRAGON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,168711426.42,1,0,False,False,False,registro_unico,Classe,168711426.42,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,1556,Qualificado,,BANCO BTG PACTUAL S/A,30306294000145,36729755000179,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,32706879000188,0.0
2026-06,18862277000199,Classe,BRASFOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,168125075.96,1,0,False,False,False,registro_unico,Classe,168125075.96,,False,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,03317692000194,FECHADO,N,134866343.89000002,18355528.09,True,True,True,campo_bruto_CVM,Industrial,31,,,BANCO FINAXIS S.A.,11758741000152,18862277000199,PETRA CAPITAL GESTÃO DE INVESTIMENTOS LTDA,09204714000196,0.13610162150589014
2026-06,58476088000100,Classe,SAGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,167604412.23,1,0,False,False,False,registro_unico,Classe,167604412.23,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,167364859.77,0.0,True,True,True,campo_bruto_CVM,Servicos,21,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,58476088000100,OLIVEIRA TRUST SERVICER S/A,02150453000120,0.0
2026-06,62552447000120,Classe,V CDT 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,167490006.72,1,0,False,False,False,registro_unico,Classe,167490006.72,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,152299312.44,0.0,True,True,True,campo_bruto_CVM,Comercial,3,,,BANCO BTG PACTUAL S/A,30306294000145,62552447000120,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100,0.0
2026-06,53189745000107,Classe,CRÉDITO CONSIGNADO PREFIXADO FI EM COTAS DE FI EM DIR CRED FINANCEIROS DE RESPONSABILIDADE LIMITADA,167330704.4,1,0,False,False,False,registro_unico,Classe,167330704.4,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,4398,,,BANCO BTG PACTUAL S/A,30306294000145,53189745000107,EUQUEROINVESTIR GESTÃO DE RECURSOS LTDA,32288914000196,0.0
