traceability_gap_id,status_lacuna,acao_revisada,responsavel,prazo,notas,updated_at_utc
catalog_setor_cedente_62715592000185_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62717254000182_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62758520000115_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_62786631000135_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62790827000101_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_62800204000164_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_62800922000130_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_62877158000100_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62891357000164_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62918704000103_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63032712000102_7083d2cb5238,pendente,,,,,
catalog_setor_cedente_63066147000102_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63123419000150_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63212950000108_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_63322011000108_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63381126000173_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_63428693000138_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63429748000124_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63453304000124_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63455599000178_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63491326000189_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63503400000130_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63515403000193_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_63546406000194_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63565094000166_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63572282000111_f381a259569b,pendente,,,,,
catalog_setor_cedente_63615161000100_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_63615626000122_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63673530000110_2698890c9794,pendente,,,,,
catalog_setor_cedente_63677254000169_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_63679105000139_04e65ae2d269,pendente,,,,,
catalog_setor_cedente_63699134000162_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_63845478000132_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_63849932000123_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63863686000164_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63884884000104_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63905021000176_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63934300000168_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63939263000180_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_63947144000170_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_63976069000175_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_63993002000149_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_64022139000119_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_64077421000101_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_64078580000112_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_64155762000140_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_64156218000112_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_64167223000120_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_64168514000133_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_64191967000180_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_64299705000134_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_64382297000180_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_64415486000101_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_64655445000192_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_64655872000170_7083d2cb5238,pendente,,,,,
catalog_setor_cedente_64656289000184_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_64988177000120_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_65026948000161_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_65216273000113_f381a259569b,pendente,,,,,
catalog_setor_cedente_65225163000118_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_65276225000110_2698890c9794,pendente,,,,,
catalog_setor_cedente_65343842000191_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_65425932000121_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_65505678000171_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_65513960000109_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_65530283000129_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_65613767000131_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_65706613000194_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_65793331000171_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_65836995000170_7083d2cb5238,pendente,,,,,
catalog_setor_cedente_65839682000176_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_65873297000145_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_65924624000140_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_65932023000180_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_66057868000136_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_66279914000141_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_66334710000166_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_66572273000119_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_66745267000116_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_66931093000186_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_66935232000140_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_66940344000199_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_67102768000147_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_67106913000168_1ec817654fd1,pendente,,,,,
catalog_status_curadoria_08417544000165_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_10756703000106_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_12813212000177_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_13026491000191_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_13807406000122_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_17012685000199_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_17198452000122_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_17206614000127_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_17468142000180_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_18185812000114_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_18862277000199_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_19153705000177_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_19424642000146_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_19599487000107_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_20460014000103_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_21205491000187_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_22358482000199_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_22945783000119_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_23104455000152_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_26199650000100_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_26380651000148_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_26506898000168_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_26558785000106_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_26749095000134_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_26756137000164_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_28169275000172_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_28267746000185_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_28796939000123_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_28879529000146_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_28960803000107_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_29226654000110_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_29242926000175_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_29720593000142_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_29957532000101_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_30659408000130_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_31368761000124_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_31570767000180_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_32969565000178_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_33701265000176_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_34691362000198_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_35138000000137_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_35162655000140_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_35476474000199_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_35880835000168_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_35982683000104_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_36703167000166_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_37035970000132_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_37037144000122_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_37054545000190_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_37284201000178_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_37484246000196_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_39270085000163_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_39380171000129_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_39663988000104_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_39680495000182_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_39722215000151_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_39769235000188_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_40211693000186_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_40226200000181_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_41351629000163_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_41520452000181_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_41649912000176_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_41687404000182_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_41687522000190_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_41778453000120_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_42154687000160_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_42174080000141_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_42196288000161_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_42336323000109_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_42462162000191_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_42513856000100_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_42627599000138_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_42813981000136_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_42866998000151_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_43076377000137_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_43143480000152_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_43721652000128_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_44002535000177_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_44178497000108_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_44197635000104_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_44302112000172_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_45019002000160_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_45121220000101_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_45145595000101_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_45523699000102_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_45598747000121_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_45810162000123_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_45963673000185_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_45963809000157_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_46075403000109_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_46285232000134_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_47085610000107_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_47117622000168_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_47117653000119_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_47167977000161_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_47280025000150_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_47425750000179_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_47758232000177_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_48213067000130_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_48359929000138_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_48905593000161_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_49087632000123_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_49520420000198_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_49916151000183_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_50473039000102_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_50491214000186_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_50536324000117_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_50555970000121_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_50835592000130_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_50990958000145_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_50995214000113_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_51027087000121_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_51144449000164_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_51155531000194_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_51767969000123_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_51928470000150_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_52304780000167_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_52340225000190_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_52363837000107_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_52997828000160_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53030845000196_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53109835000140_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53179862000190_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53189745000107_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53286391000119_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53323047000152_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53374563000106_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53604320000117_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53676261000192_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_53744997000150_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_54019802000172_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_54244336000129_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_54252144000164_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_54639537000125_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_54681307000124_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_54705382000188_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_54773936000184_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_54776077000187_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_54904072000192_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55013574000196_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55048271000109_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55051705000120_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55102194000128_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55125894000138_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55330962000109_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55333029000187_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55401645000128_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55411764000161_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55469182000136_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55569572000188_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55596335000106_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55635126000124_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55685665000178_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55695976000118_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55711648000168_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55843467000195_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55897261000148_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55912292000120_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55938045000101_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55965708000179_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55983705000168_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_55993250000161_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_56125110000134_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_56806404000121_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_56936116000191_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_56973257000184_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_56975898000178_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_56986018000169_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57074997000141_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57088975000130_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57182268000109_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57283589000108_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57325251000163_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57333077000109_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57334752000106_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57400405000134_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57506211000118_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57535898000110_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57550093000145_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57584334000177_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57883732000194_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_57976577000150_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58003612000118_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58036896000149_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58055646000156_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58088190000120_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58137246000190_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58171340000165_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58211468000105_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58215693000110_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58288437000152_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58304663000180_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58426775000103_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58458737000132_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58486398000106_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58488141000185_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58506369000150_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58507210000150_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58508265000185_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58508715000130_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58533096000133_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58557938000197_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58561243000189_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58568550000191_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58593281000113_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58594079000106_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58601042000168_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58817663000183_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58829200000131_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58880077000183_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_58954368000179_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59092306000168_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59148481000120_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59197255000139_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59213700000107_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59224026000166_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59225114000182_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59286643000196_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59356753000187_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59388384000104_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59400657000199_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59511264000152_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59532738000142_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59679768000186_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59701895000134_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59717706000111_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59764569000176_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59827367000126_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59843866000107_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59900616000161_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59942929000182_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_59958357000120_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60010893000188_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60058603000176_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60076899000158_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60101506000119_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60103810000103_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60145806000108_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60209130000160_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60275910000109_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60307274000150_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60327212000100_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60331197000173_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60354694000197_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60356171000180_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60371387000114_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60602623000166_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60646521000142_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60676622000166_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60742201000196_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60762129000169_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60777129000132_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60796225000128_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60871638000120_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_60960463000127_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61061838000180_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61062538000115_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61134294000139_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61184629000123_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61188091000125_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61220673000141_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61263184000177_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61270134000117_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61271872000189_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61288838000117_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61374410000197_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61427502000198_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61442320000196_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61575850000102_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61594518000195_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61631300000163_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61669748000176_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61709339000156_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61799604000134_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61853647000150_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61896279000128_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61927592000186_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_61995584000177_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62015452000102_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62017163000134_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62107005000175_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62124934000192_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62125959000100_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62359143000141_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62363449000171_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62390922000100_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62393679000183_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62431397000123_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62453870000173_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62588266000154_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62590185000199_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62627051000103_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62627291000108_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62682486000142_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62698155000109_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62705336000107_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62715592000185_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62717254000182_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62758520000115_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62786631000135_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62790827000101_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62800204000164_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62800922000130_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62877158000100_76603dc1bf4b,pendente,,,,,
catalog_status_curadoria_62891357000164_76603dc1bf4b,pendente,,,,,
