cnpj,nome,priority_rank,status,erro,documentos_listados,documentos_selecionados,documentos_baixados
53323357000177,EMBRAPREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO,648,ok,,55,16,16
43076377000137,MAX FINANCEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,649,ok,,79,3,3
49617028000161,CREDITCORP BIOLAB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,650,ok,,37,4,4
49853069000157,INTERTRADE FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITÓRIOS,651,ok,,36,13,13
50153414000129,INVESTMACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FIDC,652,ok,,85,10,10
52649689000183,CITRINO TEMPO CAPTOR (CTC) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,653,ok,,72,18,18
52997828000160,USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA,654,ok,,73,18,18
53272875000109,EL CHALTÉN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,655,ok,,47,4,4
35754011000141,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PORTO DESAP -RESPONSABILIDADE LIMITADA,656,ok,,126,17,17
57074997000141,4 ILHAS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,657,ok,,43,17,17
37054545000190,AGROHUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,658,ok,,40,6,6
60762129000169,NEOWISE FEEDER I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,659,ok,,30,11,11
55411764000161,OPENSEA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,660,ok,,39,5,5
51919474000172,ARMORCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,661,ok,,58,18,18
35476474000199,CENTRAL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,662,ok,,129,5,5
60306067000180,CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,663,ok,,14,0,0
54979338000166,MEDITERRANEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,664,ok,,41,6,6
52258572000179,ALGARVE TETRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,665,ok,,56,11,11
54543217000177,MM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,666,ok,,16,2,2
32400342000195,KYKLOS N FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,667,ok,,156,18,18
39703077000163,QANTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,668,ok,,137,18,18
58594079000106,EXT II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,669,ok,,30,8,8
26545364000140,MT - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PARADONIZADOS,670,ok,,110,6,6
65513960000109,INFINITUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,671,ok,,8,5,5
60776251000194,MACRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,672,ok,,13,0,0
55330962000109,LEGATUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,673,ok,,58,15,15
53323047000152,EDUCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,674,ok,,36,8,8
58601042000168,M CASTRO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,675,ok,,13,10,10
57926086000103,PUSH TRADE FINANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,676,ok,,18,9,9
55847813000103,SIZE PROSP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,677,ok,,52,18,18
55847499000169,SIZE FACIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,678,ok,,53,18,18
54776077000187,MARANATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,679,ok,,54,14,14
60209130000160,WFOUR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,680,ok,,15,1,1
53108017000123,MZX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,681,ok,,8,7,7
28796939000123,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTIESTRATÉGIA I DE RESPONSABILIDADE LIMITADA,682,ok,,151,18,18
26199650000100,MERCANTIL DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTI OPEN I,683,ok,,155,18,18
46082838000172,ENGENHO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,684,ok,,63,11,11
37406818000119,ARTESANAL REAL ESTATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,685,ok,,49,3,3
41673514000195,CENTAURO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,686,ok,,118,8,8
54095003000185,TPC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,687,ok,,34,10,10
54619680000155,SOMOS FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,688,ok,,81,14,14
62786631000135,MORISCO SPECIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,689,ok,,20,7,7
45145595000101,KP DRACMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,690,ok,,158,18,18
54246795000141,LOGÍSTICA BR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA - LONGO P,691,ok,,49,6,6
61594518000195,BUCKS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,692,ok,,13,4,4
60796225000128,WCS CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,693,ok,,53,18,18
46285178000127,INNOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,694,ok,,49,9,9
46082857000107,ZORRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,695,ok,,15,9,9
53604320000117,BEM BARATO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,696,ok,,13,8,8
53743401000106,FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,697,ok,,43,7,7
65425932000121,KESH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO DE RESPONSABILIDADE LIMITADA,698,ok,,7,3,3
65463011000153,AV1 CONSIG FUNDO DE DIREITO CREDITORIO DE RESPONSABILIDADE LIMITADA,699,ok,,3,0,0
65698955000100,TENTEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,700,ok,,6,4,4
65887783000112,TOURBILLON FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO E INVESTIMENTO NO EXTERIOR RESPONSABIL,701,ok,,0,0,0
41687522000190,SUPERE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,702,ok,,95,5,5
62698155000109,DORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,703,ok,,23,9,9
51137439000100,FINANCIA GROUP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,704,ok,,38,7,7
65570364000152,VÉRTICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,705,ok,,4,0,0
46799259000145,LUMINAE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,706,ok,,53,15,15
49793609000154,SOLUCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,707,ok,,60,5,5
53959749000127,GM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,708,ok,,50,14,14
53214328000177,SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,709,ok,,57,10,10
59717706000111,SILVER BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,710,ok,,35,7,7
48279539000158,ALGARVE AMAZÔNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,711,ok,,74,11,11
36977085000100,KITE FINANCE FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITÓRIOS RESPONSABILIDADE LIMITADA,712,ok,,117,9,9
59503278000124,ASTREIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,713,ok,,39,15,15
62800204000164,DOMINUS WISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,714,ok,,25,16,16
63491326000189,AK INVESTIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,715,ok,,22,11,11
63993002000149,WIWAP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,716,ok,,7,6,6
47167977000161,FMD INVESTIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,717,ok,,41,13,13
57808894000168,ALPHA GROWTH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,718,ok,,4,4,4
64155762000140,AUREUM CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,719,ok,,7,7,7
54071756000150,LIVELY UP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,720,ok,,4,4,4
28879529000146,CREDISA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,721,ok,,118,11,11
54276269000124,VULCANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,722,ok,,44,4,4
55144787000157,GERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,723,ok,,47,14,14
58375913000172,ADIANTARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,724,ok,,24,9,9
39270085000163,PHD FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,725,ok,,57,5,5
44173345000112,ACCESS ASA DISTRESSED FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,726,ok,,109,10,10
55938045000101,KASTEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,727,ok,,46,14,14
66032389000165,GW4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,728,ok,,2,0,0
33827572000106,MEGA INFINITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,729,ok,,119,13,13
17012685000199,CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,730,ok,,117,13,13
17206614000127,STEP-UP II CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,731,ok,,124,7,7
