setor_n1,setor_n2,role,participant,cnpjs_unicos,linhas,volume_brl,rank_no_setor_role
Não classificado,Revisar manualmente,gestor_cvm,FRAM CAPITAL GESTÃO DE ATIVOS LTDA.,1,2,61026023.13,124.0
Não classificado,Revisar manualmente,gestor_cvm,BRZ GESTÃO DE RECURSOS LTDA.,1,2,53305071.94,125.0
Não classificado,Revisar manualmente,gestor_cvm,PRÓPRIO CAPITAL GESTÃO DE RECURSOS LTDA,1,2,52442160.260000005,126.0
Não classificado,Revisar manualmente,gestor_cvm,PÁTRIA INVESTIMENTOS LTDA.,3,4,51359866.84,127.0
Não classificado,Revisar manualmente,gestor_cvm,PLURAL INVESTIMENTOS GESTÃO DE RECURSOS LTDA.,3,4,49975798.77,128.0
Não classificado,Revisar manualmente,gestor_cvm,ICON CAPITAL LTDA.,1,2,49702636.34,129.0
Não classificado,Revisar manualmente,gestor_cvm,CPV CAPITAL GESTÃO DE RECURSOS LTDA.,1,2,46353446.89,130.0
Não classificado,Revisar manualmente,gestor_cvm,SHORE CAPITAL GESTAO DE RECURSOS LTDA,1,2,46067957.08,131.0
Não classificado,Revisar manualmente,gestor_cvm,W CAPITAL MANAGEMENT GESTORA DE RECURSOS LTDA.,1,2,45951426.09,132.0
Não classificado,Revisar manualmente,gestor_cvm,SH ASSET CAPITAL GESTÃO DE RECURSOS LTDA,1,2,42497199.62,133.0
Não classificado,Revisar manualmente,gestor_cvm,FARMTECH GESTÃO DE RECURSOS LTDA.,1,2,41989039.65,134.0
Não classificado,Revisar manualmente,gestor_cvm,APUAMA CAPITAL GESTORA DE RECURSOS LTDA,1,2,41553925.78,135.0
Não classificado,Revisar manualmente,gestor_cvm,UJAY CAPITAL INVESTIMENTOS LTDA,2,4,40180638.02,136.0
Não classificado,Revisar manualmente,gestor_cvm,STRATEGI CAPITAL GESTÃO DE RECURSOS LTDA.,1,2,39534987.35,137.0
Não classificado,Revisar manualmente,gestor_cvm,POSITIVA INVESTIMENTOS LTDA,2,4,39481772.2,138.0
Não classificado,Revisar manualmente,gestor_cvm,RJ GESTÃO DE RECURSOS LTDA,3,6,39100768.56,139.0
Não classificado,Revisar manualmente,gestor_cvm,BLP CAPITAL GESTORA DE RECURSOS LTDA.,1,2,38166659.86,140.0
Não classificado,Revisar manualmente,gestor_cvm,DEZESSEIS DEZOITO GESTÃO DE RECURSOS LTDA,1,2,36760832.31,141.0
Não classificado,Revisar manualmente,gestor_cvm,AF INVEST ADMINISTRAÇÃO DE RECURSOS LTDA,5,10,36538622.19,142.0
Não classificado,Revisar manualmente,gestor_cvm,MONTE BRAVO ASSET MANAGEMENT LTDA.,1,2,36349122.01,143.0
Não classificado,Revisar manualmente,gestor_cvm,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2,3,34341813.46,144.0
Não classificado,Revisar manualmente,gestor_cvm,HSO Capital Gestora de Recursos Ltda.,2,4,33942529.22,145.0
Não classificado,Revisar manualmente,gestor_cvm,BLUEWAVE ASSET LTDA,2,4,31742512.67,146.0
Não classificado,Revisar manualmente,gestor_cvm,MAUD CAPITAL GESTORA DE ATIVOS LTDA.,1,2,30718152.83,147.0
Não classificado,Revisar manualmente,gestor_cvm,IRON CAPITAL GESTÃO DE RECURSOS LTDA.,1,2,30439864.52,148.0
Não classificado,Revisar manualmente,gestor_cvm,SINAI ASSET BRASIL LTDA.,1,2,29798411.74,149.0
Não classificado,Revisar manualmente,gestor_cvm,BLUE SOLUTIONS ASSET MANAGEMENT LTDA.,3,4,27968226.32,150.0
Não classificado,Revisar manualmente,gestor_cvm,ITAÚNA CAPITAL LTDA.,1,2,27574833.49,151.0
Não classificado,Revisar manualmente,gestor_cvm,BERTHA CAPITAL GESTORA DE RECURSOS S.A.,1,2,27376226.15,152.0
Não classificado,Revisar manualmente,gestor_cvm,ARANDU SPECIAL SITUATIONS GESTÃO DE RECURSOS LTDA,1,2,25139320.74,153.0
Não classificado,Revisar manualmente,gestor_cvm,QUARTZO INVEST LTDA.,1,2,24109187.2,154.0
Não classificado,Revisar manualmente,gestor_cvm,NERO CAPITAL GESTÃO DE RECURSOS LTDA.,1,2,22790628.259999998,155.0
Não classificado,Revisar manualmente,gestor_cvm,LESTE CREDIT GESTAO DE RECURSOS LTDA,1,2,22495571.4,156.0
Não classificado,Revisar manualmente,gestor_cvm,CRD CAPITAL ADMINISTRAÇÃO DE RECURSOS LTDA,2,4,21621649.439999998,157.0
Não classificado,Revisar manualmente,gestor_cvm,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,1,2,20292795.11,158.0
Não classificado,Revisar manualmente,gestor_cvm,MOSAICO GESTORA DE RECURSOS LTDA.,1,2,20111398.759999998,159.0
Não classificado,Revisar manualmente,gestor_cvm,B.SIDE WEALTH MANAGEMENT CONSULTORIA E GESTÃO DE RECURSOS LTDA,3,5,19547434.77,160.0
Não classificado,Revisar manualmente,gestor_cvm,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,2,19349328.14,161.0
Não classificado,Revisar manualmente,gestor_cvm,AVVERO ASSET GESTAO DE RECURSOS LTDA,1,2,17237910.59,162.0
Não classificado,Revisar manualmente,gestor_cvm,ITAIMSA GESTÃO DE INVESTIMENTOS LTDA.,1,2,16834403.53,163.0
Não classificado,Revisar manualmente,gestor_cvm,LEGATUS CAPITAL GESTORA DE RECURSOS LTDA,3,6,14424789.290000001,164.0
Não classificado,Revisar manualmente,gestor_cvm,HYPERION ASSET MANAGEMENT LTDA.,1,2,13294523.219999999,165.0
Não classificado,Revisar manualmente,gestor_cvm,PIER GESTÃO DE RECURSOS FINANCEIROS LTDA.,1,2,11308390.3,166.0
Não classificado,Revisar manualmente,gestor_cvm,KUARÁ CAPITAL GESTORA DE RECURSOS LTDA.,2,4,11283355.5,167.0
Não classificado,Revisar manualmente,gestor_cvm,FAMA RE.CAPITAL LTDA,1,2,11260526.62,168.0
Não classificado,Revisar manualmente,gestor_cvm,ARANDU LEGAL CLAIMS GESTÃO DE ATIVOS LTDA,1,2,10886080.08,169.0
Não classificado,Revisar manualmente,gestor_cvm,SQUALO CAPITAL GESTORA DE RECURSOS LTDA,1,2,10692534.96,170.0
Não classificado,Revisar manualmente,gestor_cvm,ASAROCK ASSET MANAGEMENT LTDA.,1,2,8901326.99,171.0
Não classificado,Revisar manualmente,gestor_cvm,URCA GESTÃO DE RECURSOS LTDA.,2,3,8080106.1899999995,172.0
Não classificado,Revisar manualmente,gestor_cvm,ALARIS GESTÃO DE RECURSOS LTDA.,1,2,7580558.78,173.0
Não classificado,Revisar manualmente,gestor_cvm,V-CAPITAL GESTÃO DE RECURSOS E INVESTIMENTOS LTDA.,1,2,6307792.32,174.0
Não classificado,Revisar manualmente,gestor_cvm,ERFOLG GESTORA DE RECURSOS S/A,1,2,5440193.32,175.0
Não classificado,Revisar manualmente,gestor_cvm,SASTRE GESTÃO DE PATRIMÔNIO LTDA.,1,2,5438712.38,176.0
Não classificado,Revisar manualmente,gestor_cvm,ROCHA OPÇÕES DE INVESTIMENTOS LTDA.,1,2,5419864.17,177.0
Não classificado,Revisar manualmente,gestor_cvm,GLOBAL GESTÃO E INVESTIMENTOS LTDA,1,2,5068743.14,178.0
Não classificado,Revisar manualmente,gestor_cvm,4I CAPITAL LTDA,1,2,4240240.71,179.0
Não classificado,Revisar manualmente,gestor_cvm,OUTFIELD VENTURES S.A.,1,2,3922166.42,180.0
Não classificado,Revisar manualmente,gestor_cvm,RJI GESTAO & INVESTIMENTOS LTDA,1,2,3565436.4,181.0
Não classificado,Revisar manualmente,gestor_cvm,ETTI PARTNERS - GESTÃO DE RECURSOS DE TERCEIROS LTDA.,1,2,3485517.86,182.0
Não classificado,Revisar manualmente,gestor_cvm,VISION BRAZIL GESTÃO DE INVESTIMENTOS E PARTICIPAÇÕES LTDA,1,2,3231903.02,183.0
Não classificado,Revisar manualmente,gestor_cvm,MONETIZA INVESTIMENTOS LTDA.,1,1,2940156.75,184.0
Não classificado,Revisar manualmente,gestor_cvm,MOKA GESTORA DE RECURSOS DE TERCEIROS LTDA.,1,2,2894069.94,185.0
Não classificado,Revisar manualmente,gestor_cvm,PERENNE INVESTIMENTOS LTDA.,1,2,2708781.85,186.0
Não classificado,Revisar manualmente,gestor_cvm,LELIS ALBERTO DE MOURA NOBRE,1,2,2179083.38,187.0
Não classificado,Revisar manualmente,gestor_cvm,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,2,1986482.96,188.0
Não classificado,Revisar manualmente,gestor_cvm,FORTIS GESTORA DE RECURSOS LTDA.,2,4,1933028.8399999999,189.0
Não classificado,Revisar manualmente,gestor_cvm,LESTE FINANCIAL SERVICES GESTÃO DE RECURSOS LTDA.,1,2,1606401.52,190.0
Não classificado,Revisar manualmente,gestor_cvm,SMART AGRO INVESTIMENTOS LTDA.,1,2,1295210.29,191.0
Não classificado,Revisar manualmente,gestor_cvm,NORTH SEA GESTORA DE RECURSOS LTDA.,1,2,1265693.93,192.0
Não classificado,Revisar manualmente,gestor_cvm,GUSTAVO HENRIQUE FONSECA DE OLIVEIRA,1,2,1017962.77,193.0
Não classificado,Revisar manualmente,gestor_cvm,ANTHARUS GESTORA DE RECURSOS LTDA.,1,2,0.0,194.0
Não classificado,Revisar manualmente,gestor_cvm,CAPITANIA CAPITAL S.A.,1,2,0.0,195.0
Não classificado,Revisar manualmente,gestor_cvm,CROMA ASSET MANAGEMENT LTDA.,1,2,0.0,196.0
Não classificado,Revisar manualmente,gestor_cvm,EAGLE CAPITAL GESTÃO DE INVESTIMENTOS LTDA,1,2,0.0,197.0
Não classificado,Revisar manualmente,gestor_cvm,FAR FATOR ADMINISTRAÇÃO DE RECURSOS LTDA,1,1,0.0,198.0
Não classificado,Revisar manualmente,gestor_cvm,FIBRA ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIÁRIOS LTDA,2,4,0.0,199.0
Não classificado,Revisar manualmente,gestor_cvm,FLORIDA INVESTIMENTOS E GESTÃO DE RECURSOS LTDA,1,1,0.0,200.0
Não classificado,Revisar manualmente,gestor_cvm,GERIBÁ INVESTIMENTOS LTDA,1,1,0.0,201.0
Não classificado,Revisar manualmente,gestor_cvm,GFS ATIVOS FINANCEIROS E INVESTIMENTOS LTDA.,1,1,0.0,202.0
Não classificado,Revisar manualmente,gestor_cvm,HALTIN CAPITAL GESTAO DE RECURSOS LTDA,1,2,0.0,203.0
Não classificado,Revisar manualmente,gestor_cvm,HIGH ASSET MANAGEMENT LTDA,1,2,0.0,204.0
Não classificado,Revisar manualmente,gestor_cvm,LEEN CAPITAL LTDA.,2,4,0.0,205.0
Não classificado,Revisar manualmente,gestor_cvm,LEXIS CAPITAL GESTÃO DE RECURSOS LTDA.,1,2,0.0,206.0
Não classificado,Revisar manualmente,gestor_cvm,MB ASSETS ADMINISTRAÇÃO DE VALORES MOBILIÁRIOS LTDA,1,2,0.0,207.0
Não classificado,Revisar manualmente,gestor_cvm,POLO CAPITAL GESTÃO DE RECURSOS LTDA,1,2,0.0,208.0
Não classificado,Revisar manualmente,gestor_cvm,QI GESTÃO DE RECURSOS LTDA.,2,3,0.0,209.0
Não classificado,Revisar manualmente,gestor_oferta,ARTESANAL INVESTIMENTOS LTDA.,13,46,2104999129.23,1.0
Não classificado,Revisar manualmente,gestor_oferta,ARTESANAL INVESTIMENTOS LTDA,15,32,2050499323.11,2.0
Não classificado,Revisar manualmente,gestor_oferta,REDASSET GESTÃO DE RECURSOS LTDA.,1,2,1800000000.0,3.0
Não classificado,Revisar manualmente,gestor_oferta,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,20,29,1597245243.23,4.0
Não classificado,Revisar manualmente,gestor_oferta,M8 PARTNERS GESTORA DE RECURSOS LTDA.,12,41,1450500012.1,5.0
Não classificado,Revisar manualmente,gestor_oferta,OURO PRETO GESTÃO DE RECURSOS S.A.,11,30,1354700000.06,6.0
Não classificado,Revisar manualmente,gestor_oferta,XP VISTA ASSET MANAGEMENT LTDA.,2,2,1218750000.0,7.0
Não classificado,Revisar manualmente,gestor_oferta,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,6,8,1209300000.0,8.0
Não classificado,Revisar manualmente,gestor_oferta,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,5,7,1190000000.0,9.0
Não classificado,Revisar manualmente,gestor_oferta,SOLIS INVESTIMENTOS S.A.,4,7,1033710085.56,10.0
Não classificado,Revisar manualmente,gestor_oferta,ORRAM GESTÃO DE RECURSOS LTDA.,10,23,971352000.11,11.0
Não classificado,Revisar manualmente,gestor_oferta,MILÊNIO CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,6,12,932500000.63,12.0
Não classificado,Revisar manualmente,gestor_oferta,ORRAM GESTÃO DE RECURSOS LTDA,2,6,860000000.02,13.0
Não classificado,Revisar manualmente,gestor_oferta,"OLIVEIRA TRUST SERVICER S.A.,",1,1,850000000.0,14.0
Não classificado,Revisar manualmente,gestor_oferta,ORIZ ASSET MANAGEMENT LTDA.,8,13,843000000.1,15.0
Não classificado,Revisar manualmente,gestor_oferta,LUMINA CAPITAL MANAGEMENT LTDA.,4,4,835500000.0,16.0
Não classificado,Revisar manualmente,gestor_oferta,Banco Bradesco S.A.,1,2,826750000.0,17.0
Não classificado,Revisar manualmente,gestor_oferta,ITAÚ UNIBANCO ASSET MANAGEMENT LTDA.,3,3,800000000.0,18.0
Não classificado,Revisar manualmente,gestor_oferta,CONTEA CAPITAL GESTÃO DE RECURSOS LTDA.,7,23,793099998.74,19.0
Não classificado,Revisar manualmente,gestor_oferta,JIVE INVESTMENTS GESTÃO DE RECURSOS E CONSULTORIA S.A.,6,9,762700000.01,20.0
Não classificado,Revisar manualmente,gestor_oferta,GENIAL GESTÃO LTDA.,3,4,761200000.0,21.0
Não classificado,Revisar manualmente,gestor_oferta,TERCON INVESTIMENTOS LTDA,16,36,691700002.71,22.0
Não classificado,Revisar manualmente,gestor_oferta,PÁTRIA INVESTIMENTOS LTDA.,3,4,675000033.84,23.0
Não classificado,Revisar manualmente,gestor_oferta,JUS CAPITAL GESTÃO DE RECURSOS LTDA.,3,3,660344588.0,24.0
Não classificado,Revisar manualmente,gestor_oferta,STRATA CAPITAL GESTÃO DE RECURSOS LTDA.,12,14,649500004.47,25.0
Não classificado,Revisar manualmente,gestor_oferta,SOLIS INVESTIMENTOS LTDA.,5,5,635000000.0,26.0
Não classificado,Revisar manualmente,gestor_oferta,AUGME CAPITAL GESTAO DE RECURSOS LTDA.,4,8,621383000.0699999,27.0
Não classificado,Revisar manualmente,gestor_oferta,ARC CAPITAL LTDA.,4,9,616000000.25,28.0
Não classificado,Revisar manualmente,gestor_oferta,G5 Administradora de Recursos Ltda.,3,5,610000000.0,29.0
Não classificado,Revisar manualmente,gestor_oferta,OURO PRETO GESTÃO DE RECURSOS,1,2,600000000.0,30.0
Não classificado,Revisar manualmente,gestor_oferta,EMERALD GESTÃO DE INVESTIMENTOS SOCIEDADE UNIPESSOAL LIMITADA - 09.815.294/0001-84,4,4,594942603.95,31.0
Não classificado,Revisar manualmente,gestor_oferta,SOLIS INVESTIMENTOS LTDA,7,13,588860286.14,32.0
Não classificado,Revisar manualmente,gestor_oferta,VALORA RENDA FIXA ESTRUTURADOS LTDA.,8,11,569886000.39,33.0
Não classificado,Revisar manualmente,gestor_oferta,QI GESTÃO DE RECURSOS LTDA,1,1,511920000.0,34.0
Não classificado,Revisar manualmente,gestor_oferta,"ARC CAPITAL LTDA.,",2,2,505000000.0,35.0
Não classificado,Revisar manualmente,gestor_oferta,MILENIO CAPITAL GESTÃO DE INVESTIMENTO LTDA,1,1,500000000.0,36.0
Não classificado,Revisar manualmente,gestor_oferta,VALORA RENDA FIXA ESTRUTURADOS LTDA,5,8,492000000.1,37.0
Não classificado,Revisar manualmente,gestor_oferta,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,2,2,490000000.06,38.0
Não classificado,Revisar manualmente,gestor_oferta,LIFT CAPITAL GESTORA DE RECURSOS S.A.,4,5,485499997.88,39.0
Não classificado,Revisar manualmente,gestor_oferta,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,9,20,473246025.23,40.0
Não classificado,Revisar manualmente,gestor_oferta,BRZ INVESTIMENTOS LTDA,2,20,451569187.46,41.0
Não classificado,Revisar manualmente,gestor_oferta,CVPAR INVESTIMENTOS LTDA,2,8,439999646.98,42.0
Não classificado,Revisar manualmente,gestor_oferta,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,5,6,438500000.08,43.0
