grupo,fundo,nome_curto,cnpj,data_referencia,categoria,tipo_documento,documento_id,source_file,arquivo_local_existe,page_count,categorias_com_evidencia,paginas_com_evidencia,amostra_trecho,status_auditoria
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,29/05/2023,regulamento,Regulamento,471085,data/raw/50473039000102/471085_regulamento_regulamento_471085_2023-05-29.pdf,True,112.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 13, 14, 18, 2, 20, 21, 23, 24, 25, 26, 35, 38, 4, 5, 6, 7, 8, 9",JUR_SP - 48312563v20 - 2154004.508546 REGULAMENTO DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CNPJ/MF nº 50.473.039/0001-02 29 de maio de 2023,PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,30/05/2023,emissao,Aviso ao Mercado,471622,data/raw/50473039000102/471622_emissao_emissao_471622_2023-05-30.pdf,True,3.0,amortizacao: 2; direitos_creditorios_cessoes: 3; emissoes: 3; governanca_operacional: 2,"1, 2, 3","...iores da 1ª (primeira) série de emissão do Fundo ("" Cotas Seniores da 1ª Série "") e 500.000 (quinhentas mil) cotas seniores da 2ª (segunda) série de emissão do Fundo (""Cotas Seniores da 2ª Série"" e, em conjunto com as Cotas Seniores da 1ª Série, as "" Cotas Seniores""), no valor de R$ 1.000,00 (mil reais) cada uma das Cotas Seniores (""Valor da Cota""), todas nominativas e escriturais (""Oferta""), a modificação da Oferta exclusivamente relacionada ao cronograma, para alterar a data de liquidação da Oferta, conforme cronograma",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,06/2023,outro,Informe Trimestral,507608,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,09/2023,outro,Informe Trimestral,552582,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,09/2023,outro,Informe Trimestral,553928,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,23/11/2023,emissao,Aviso ao Mercado,558430,data/raw/50473039000102/558430_emissao_emissao_558430_2023-11-23.pdf,True,3.0,amortizacao: 1; direitos_creditorios_cessoes: 1; emissoes: 2; governanca_operacional: 3,"1, 2, 3","1 AVISO AO MERCADO DA DISTRIBUIÇÃO PÚBLICA PRIMÁRIA DA PRIMEIRA EMISSÃO DE COTAS SENIORES DA 3ª SÉRIE E DE COTAS SENIORES DA 4ª SÉRIE DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CNPJ n.º 50.473.039/0001-02 No montante total de R$ 300.000.000,00 (trezentos milhões de reais) Nos termos do artigo 57 da Resolução da Comissão de Valores Mobiliários ( ""CVM"") n.º 160, de 13 de julho de 2022, conforme alterada (""Resolução CVM 160"") e das demais disposições legais aplicáveis, o BANCO ITAÚ BBA S.A., instituição financeira integrante do sistema de distribuição de valores mobiliários, com sede na cidade de São Paulo, Estado de São ...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,23/11/2023 14:00,assembleia,AGE,558803,data/raw/50473039000102/558803_assembleia_assembleia_558803_2023-11-23.pdf,True,6.0,alteracoes_assembleias: 5; amortizacao: 1; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 4; governanca_operacional: 3; preco_economia: 1,"1, 2, 3, 4, 5, 6","JUR_SP - 49920718v13 - 2154004.522027 SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CNPJ nº 50.473.039/0001-02 (“Fundo”) ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 23 DE NOVEMBRO DE 2023 1. Data, Hora e Local : A assembleia geral de cotistas foi realizada em 23 de novembro de 2023, às 14:00 (quatorze horas) , na sede da OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., instituição devidamente autorizada pela Comissão de Valores Mobiliários (“CVM”) para o exercício da atividade de administração de carteira de valores mobiliários, custódia de va...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,23/11/2023,regulamento,Regulamento,558844,data/raw/50473039000102/558844_regulamento_regulamento_558844_2023-11-23.pdf,True,111.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 13, 14, 18, 2, 20, 21, 23, 24, 25, 26, 35, 38, 4, 5, 6, 7, 8, 9",JUR_SP - 48312563v20 - 2154004.508546 REGULAMENTO DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CNPJ/MF nº 50.473.039/0001-02 23 de novembro de 2023,PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,27/11/2023,emissao,Anúncio de Início,559856,data/raw/50473039000102/559856_emissao_emissao_559856_2023-11-27.pdf,True,3.0,amortizacao: 1; direitos_creditorios_cessoes: 3; emissoes: 3; governanca_operacional: 2,"1, 2, 3","RJ-2375676v12 ANÚNCIO DE INÍCIO DA OFERTA PÚBLICA PRIMÁRIA DA PRIMEIRA EMISSÃO DE COTAS SENIORES DA 3ª SÉRIE E DE COTAS SENIORES DA 4ª SÉRIE DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CNPJ n.º 50.473.039/0001-02 No montante de R$300.000.000,00 (trezentos milhões de reais) Registro da Oferta de Cotas Seniores da 3ª Série n.º CVM/SRE/AUT/FDC/PRI/2023/769, em 27 de novembro de 2023 Registro da Oferta de Cotas Seniores da 4ª Série n.º CVM/SRE/AUT/FDC/PRI/2023/770, em 27 de novembro de 2023 Nos termos da Resolução da Comissão de Valores Mobiliários ( ""CVM"") n.º 160, de 13 de julho de 2022 (""Resolução CVM 160"") e das demais disposi...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,12/2023,outro,Informe Trimestral,602416,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,19/12/2023 09:00,assembleia,AGE,594378,data/raw/50473039000102/594378_assembleia_assembleia_594378_2023-12-19.pdf,True,2.0,alteracoes_assembleias: 2; cotistas_partes_relacionadas: 2; direitos_creditorios_cessoes: 2; emissoes: 2; governanca_operacional: 2,"1, 2","JUR_SP - 50370027v3 - 2154004.522027 SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CNPJ nº 50.473.039/0001-02 Fundo ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 19 DE DEZEMBRO DE 2023 1. Data, Hora e Local: A assembleia geral de cotistas foi realizada em 19 de dezembro de 2023, às 9h00 (nove horas), na sede da OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., instituição devidamente autorizada pela Comissão de Valores CVMpara o exercício da atividade de administração de carteira de valores mobiliários, custódia de valores mobiliários e escr...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,07/02/2024,outro,Relatório de Agência de Rating,603641,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,03/2024,outro,Informe Trimestral,661359,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,31/03/2024,outro,Demonstrações Financeiras,675897,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,06/2024,outro,Informe Trimestral,718119,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,26/06/2024,outro,Relatório de Agência de Rating,690671,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,12/08/2024,outro,Relatório de Agência de Rating,716991,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,09/2024,outro,Informe Trimestral,780777,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,27/11/2024,outro,Relatório de Agência de Rating,798081,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,28/11/2024,regulamento,Instrumento Particular de Alteração do Regulamento,790772,data/raw/50473039000102/790772_regulamento_regulamento_790772_2024-11-28.pdf,True,191.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 4, 44, 47, 48, 49, 5, 53, 7, 8, 9","INSTRUMENTO PARTICULAR DE ALTERAÇÃO DO REGULAMENTO DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CNPJ nº 50.473.039/0001-02 Por este instrumento particular, OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., sociedade autorizada pela Comissão de Valores Mobiliários (""CVM"") a administrar fundos de investimento e gerir carteiras de valores mobiliários, com sede na Cidade do Rio de Janeiro, Estado do Rio de Janeiro, na Avenida das Américas, nº 3.434, Bloco ...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,28/11/2024,regulamento,Regulamento,790777,data/raw/50473039000102/790777_regulamento_regulamento_790777_2024-11-28.pdf,True,188.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 2, 20, 21, 4, 41, 44, 45, 46, 5, 50, 6, 7, 9",JUR_SP - 49898231v15 - 2154004.522027 REGULAMENTO DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA ________________________ 28 de novembro de 2024 ________________________,PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,12/2024,outro,Informe Trimestral,842063,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,26/02/2025,outro,Relatório de Agência de Rating,858232,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,03/2025,outro,Informe Trimestral,903889,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,31/03/2025,outro,Demonstrações Financeiras,936462,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,15/05/2025,outro,Relatório de Agência de Rating,909988,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,19/05/2025 10:00,assembleia,AGO/E,909546,data/raw/50473039000102/909546_assembleia_assembleia_909546_2025-05-19.pdf,True,10.0,alteracoes_assembleias: 5; amortizacao: 1; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 3; preco_economia: 2; triggers_protecao: 3,"1, 2, 3, 4, 5, 6, 7, 8, 9","J UR_SP - 54512128v7 - 2154004.552458 S ELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA CNPJ nº 50.473.039/0001-02 (“Fundo”) A TA DA ASSEMBLEIA ESPECIAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 19 DE MAIO DE 2025 1. D ata, Hora e Local : A assembleia especial de cotistas foi realizada em 19 de maio de 2025, às 10h (dez horas), na sede da OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., instituição devidamente autorizada pela Comissão de Valores Mobiliários (“CVM”) para o exercício da atividade de administração de carteira de valores mobiliários, custódia de valores mob...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,19/05/2025,regulamento,Regulamento,909547,data/raw/50473039000102/909547_regulamento_regulamento_909547_2025-05-19.pdf,True,152.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 2, 20, 21, 4, 41, 44, 45, 46, 5, 50, 6, 7, 9",JUR_SP - 54419903v5 - 2154004.552458 REGULAMENTO DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA ________________________ 19 de maio de 2025 ________________________,PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,23/05/2025,emissao,Aviso ao Mercado,911027,data/raw/50473039000102/911027_emissao_emissao_911027_2025-05-23.pdf,True,3.0,amortizacao: 1; direitos_creditorios_cessoes: 2; emissoes: 3; governanca_operacional: 3,"1, 2, 3","1 JUR_SP - 54606935v2 - 2154004.552458 AVISO AO MERCADO DA DISTRIBUIÇÃO PÚBLICA PRIMÁRIA DA TERCEIRA EMISSÃO DE COTAS SENIORES DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA CNPJ n.º 50.473.039/0001-02 No montante total de R$ 1.500.000.000,00 (um bilhão e quinhentos milhões de reais) Classificação de risco da emissão (rating), em escala nacional, realizada pela Austin Rating – “brAAA(sf)*” * A classificação de risco foi realizada em 15 de maio de 2025. Nos termos do artigo 57 da Resolução da Comissão de Valores Mobiliários ( ""CVM"") n.º 160, de 13 de julho de 2...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,26/05/2025,assembleia,Instrumento Particular de Emissão de Cotas,912093,data/raw/50473039000102/912093_assembleia_assembleia_912093_2025-05-26.pdf,True,5.0,alteracoes_assembleias: 3; amortizacao: 3; cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 2; emissoes: 4; governanca_operacional: 1; preco_economia: 3,"1, 2, 3, 4, 5","JUR_SP - 48595943v2 - 2154004.508546 INSTRUMENTO PARTICULAR DE APROVAÇÃO DA ADMINISTRADORA DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA CNPJ/MF Nº 50.473.039/0001-02 Por este instrumento particular , nos termos do artigo 104, inciso II da parte geral da Resolução da CVM nº 175, de 23 de dezembro 2022 (""Resolução CVM 175"") e do item 4, alínea (vi), da “Ata da Assembleia Especial Extraordinária de Cotistas”, realizada em 19 de maio de 2025 (“Ata da Assembleia”), a OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., instituição devidamente autorizada pela Comissão de Valores Mobiliários (“ CVM”) para o exercício da atividade de administração de carteira de valores mobiliários, custódia de valores mobiliários e escrituração de valores mobiliários, inscrita no Cadastro Nacional da Pessoa Jurídica do...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,28/05/2025,emissao,Anúncio de Início,912172,data/raw/50473039000102/912172_emissao_emissao_912172_2025-05-28.pdf,True,3.0,amortizacao: 1; direitos_creditorios_cessoes: 1; emissoes: 3; governanca_operacional: 2,"1, 2, 3","JUR_SP - 54534095v3 - 2154004.552458 ANÚNCIO DE INÍCIO DA OFERTA PÚBLICA PRIMÁRIA DA COTAS SENIORES DA 5ª SÉRIE, INTEGRANTES DA 3ª EMISSÃO DE COTAS, DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA CNPJ n.º 50.473.039/0001-02 No montante de R$1.500.000.000,00 (um bilhão e quinhentos milhões de reais) Registro da Oferta de Cotas Seniores da 5ª Série n.º CVM/SRE/AUT/FDC/PRI/2025/785, em 28 de maio de 2025 Nos termos da Resolução da Comissão de Valores Mobiliários (""CVM"") n.º 160, de 13 de julho de 20 22 (""Resolução CVM 160"") e das demais disposições legais aplicáveis , o SELLER FUNDO D...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,06/2025,outro,Informe Trimestral,969075,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,04/06/2025,emissao,Anúncio de Encerramento,932137,data/raw/50473039000102/932137_emissao_emissao_932137_2025-06-04.pdf,True,3.0,direitos_creditorios_cessoes: 1; emissoes: 2; governanca_operacional: 1,"1, 2","JUR_SP - 54534094v4 - 2154004.552458 ""Este anúncio é de caráter exclusivamente informativo, não se tratando de oferta de venda de valores mobiliários."" ANÚNCIO DE ENCERRAMENTO DA DISTRIBUIÇÃO PÚBLICA PRIMÁRIA DE COTAS SENIORES DA 5ª SÉRIE, INTEGRANTES DA 3ª EMISSÃO DE COTAS, DO SELLER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA CNPJ n.º 50.473.039/0001-02 Registro da Oferta de Cotas Seniores da 5ª Série n.º CVM/SRE/AUT/FDC/PRI/2025/785, em 28 de maio de 2025 Nos termos do disposto no artigo 76 e do Anexo M da Resolução da Comissão de Valores Mobiliários (""CVM"") n.º160, de 13 de julho de 2022, conforme alterada (""Resolução CVM 160"") e das demais disposições legais aplicáveis, o SELLER FUNDO DE INVESTIMENTO EM DIRE...",PDF analisado
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,09/2025,outro,Informe Trimestral,1039870,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,15/09/2025,outro,Relatório de Agência de Rating,998447,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,07/11/2025,outro,Relatório de Agência de Rating,1037116,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,12/2025,outro,Informe Trimestral,1115964,,False,,,,,Inventariado sem PDF local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,12/02/2026,outro,Relatório de Agência de Rating,1119230,,False,,,,,Inventariado sem PDF local
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,06/2024,outro,Informe Trimestral,715331,,False,,,,,Inventariado sem PDF local
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,10/06/2024,assembleia,Instrumento Particular de Constituição/Encerramento do Fundo,691281,data/raw/55471753000177/691281_assembleia_assembleia_691281_2024-06-10.pdf,True,4.0,alteracoes_assembleias: 1; cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 3; emissoes: 1; governanca_operacional: 2,"1, 2, 4","INSTRUMENTO PARTICULAR DE CONSTITUIÇÃO DO SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA E DA CLASSE ÚNICA DO SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA Pelo presente instrumento particular, OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. , sociedade anônima de capital fechado devidamente autorizada pela Comissão de Valores Mobiliários (“CVM”) para o exercício da atividade de administração...",PDF analisado
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,10/06/2024,regulamento,Regulamento,691282,data/raw/55471753000177/691282_regulamento_regulamento_691282_2024-06-10.pdf,True,136.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 14, 15, 16, 17, 18, 19, 2, 20, 22, 3, 39, 4, 41, 42, 43, 46, 5, 6, 7, 9",[ CLASSIFICAÇÃO: PÚBLICA ] REGULAMENTO DO SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA ________________________ 10 de junho de 2024 ________________________,PDF analisado
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,02/07/2024,regulamento,Instrumento Particular de Alteração do Regulamento,691283,data/raw/55471753000177/691283_regulamento_regulamento_691283_2024-07-02.pdf,True,9.0,alteracoes_assembleias: 2; amortizacao: 3; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 2; preco_economia: 2,"1, 2, 3, 4, 5, 7, 9","...ller II Fundo de Investimento em Direitos Creditórios Segmento Meios de Pagamento de Responsabilidade Limitada e da Classe Única do Seller II Fundo de Investimento em Direitos Creditórios Segmento Meios de Pagamento de Responsabilidade Limitada”, datado de 10 de junho de 2024 (“ Instrumento de Constituição”) para (i) alterar as características da 1ª (primeira) emissão do Fundo, dispostas no item “8”; (ii) alterar a estrutura do Fundo, de mo do a aprovar a aquisição de Direitos Creditórios Estabelecimentos Comerciais e a contratação do Agente de Pagamento e Registro; e (iii) aprovar a nova versão do regulamento do Fundo para refletir as alterações previstas neste instrumento (“Regulamento”), passando a vigorar da seguinte forma: “8. Aprovar a emissão de até 1.000.000 (um milhão) de cotas seniores da 1ª série (“Cotas Seniores da 1ª Série”), com valor unitário de R$1.000,00 (mil reais) na data da ...",PDF analisado
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,02/07/2024,regulamento,Regulamento,691284,data/raw/55471753000177/691284_regulamento_regulamento_691284_2024-07-02.pdf,True,149.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 2, 20, 23, 3, 4, 43, 46, 47, 48, 5, 51, 6, 7, 8, 9",Versão Final [ CLASSIFICAÇÃO: PÚBLICA ] REGULAMENTO DO SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA 02 de julho de 2024,PDF analisado
