entity_kind,cnpj_entity,cnpj_fundo,cnpj_classe,nome_entity,nome_fundo,nome_classe,tipo_fidc_cvm,first_known_date,first_data_constituicao,first_data_inicio,first_data_registro,latest_data_registro,situacao_latest,administrador,gestor,custodiante,patrimonio_liquido_latest,data_patrimonio_liquido_latest,source_datasets,raw_record_count,registered_since_2024,born_since_2024_strict,registration_is_probable_recadastro,platform_has_regulatory_knowledge,platform_has_raw_documents,platform_has_curated_emission_rows,platform_coverage_level
classe_rcvm175,53601640000113,53601640000113,53601640000113,ECO MULTI HY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,ECO MULTI HY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,ECO MULTI HY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-01-22,2024-01-22,2024-01-22,2024-01-22,2024-01-22,Em Funcionamento Normal,BANCO DAYCOVAL S.A.,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,BANCO DAYCOVAL S.A.,191364400.81,2026-04-30,registro_classe.csv,3,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53601640000113,53601640000113,,ECO MULTI HY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,ECO MULTI HY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2024-01-22,2024-01-22,,2024-01-22,2024-01-22,Em Funcionamento Normal,BANCO DAYCOVAL S.A.,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,,72927869.25,2024-09-30,registro_fundo.csv,3,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53622208000109,53622208000109,53622208000109,IC PRECATÓRIOS ESTADUAIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - DE RESP LTDA,IC PRECATÓRIOS ESTADUAIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - DE RESP LTDA,IC PRECATÓRIOS ESTADUAIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - DE RESP LTDA,Classes de Cotas de Fundos FIDC,2024-01-23,2024-01-23,2024-01-23,2024-01-23,2024-01-23,Em Funcionamento Normal,OLIVEIRA TRUST DTVM S.A.,IRON CAPITAL GESTÃO DE RECURSOS LTDA.,OLIVEIRA TRUST DTVM S.A.,53080208.22,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53624183000182,53624183000182,53624183000182,PAGEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PAGEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PAGEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-01-23,2024-01-23,2024-01-23,2024-01-23,2024-01-23,Em Funcionamento Normal,OLIVEIRA TRUST DTVM S.A.,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,OLIVEIRA TRUST DTVM S.A.,37358413.87,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53614940000137,53614940000137,,CORURIPE FDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEG RESP LTDA FIAGRO-DIREITOS CREDITÓRIOS,CORURIPE FDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEG RESP LTDA FIAGRO-DIREITOS CREDITÓRIOS,,FIDC,2024-01-23,2024-01-23,,2024-01-23,2024-01-23,Cancelado,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CERES ASSET GESTAO DE INVESTIMENTOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53622208000109,53622208000109,,IC PRECATÓRIOS ESTADUAIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - DE RESP LTDA,IC PRECATÓRIOS ESTADUAIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - DE RESP LTDA,,FIDC,2024-01-23,2024-01-23,,2024-01-23,2024-01-23,Em Funcionamento Normal,OLIVEIRA TRUST DTVM S.A.,IRON CAPITAL GESTÃO DE RECURSOS LTDA.,,14143411.92,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53624183000182,53624183000182,,PAGEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PAGEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-01-23,2024-01-23,,2024-01-23,2024-01-23,Em Funcionamento Normal,OLIVEIRA TRUST DTVM S.A.,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,,40090532.53,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53661754000159,53661754000159,53661754000159,CRÉDITO CONSIGNADO PREFIXADO FI EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,CRÉDITO CONSIGNADO PREFIXADO FI EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,CRÉDITO CONSIGNADO PREFIXADO FI EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-01-24,2024-01-24,2024-01-25,2024-01-25,2024-01-25,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,EUQUEROINVESTIR GESTÃO DE RECURSOS LTDA,BANCO BTG PACTUAL S/A,235541701.66,2026-04-30,registro_classe.csv,2,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53643695000196,53643695000196,53643695000196,CUIVRÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CUIVRÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CUIVRÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-01-24,2024-01-24,2024-01-24,2024-01-24,2024-01-24,Em Funcionamento Normal,XP INVESTIMENTOS CCTVM S.A.,SUESTE CAPITAL GESTÃO DE RECURSOS LTDA,OLIVEIRA TRUST DTVM S.A.,37588665.27,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53640662000192,53640662000192,53640662000192,FLORESTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FLORESTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FLORESTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-01-24,2024-01-24,2024-01-24,2024-01-24,2024-01-24,Em Funcionamento Normal,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ASSET BANK ASSET MANAGEMENT LTDA.,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,16743863.41,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53645380000188,53645380000188,53645380000188,PODIUM II FI EM DIREITOS CREDITÓRIOS FORNECEDORES PETROBRÁS - RESPONSABILIDADE LIMITADA,PODIUM II FI EM DIREITOS CREDITÓRIOS FORNECEDORES PETROBRÁS - RESPONSABILIDADE LIMITADA,PODIUM II FI EM DIREITOS CREDITÓRIOS FORNECEDORES PETROBRÁS - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-01-24,2024-01-24,2024-01-24,2024-01-24,2024-01-24,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,EUQUEROINVESTIR GESTÃO DE RECURSOS LTDA,BANCO BTG PACTUAL S/A,11497379.22,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53642123000192,53642123000192,,BLUE OPPORTUNITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,BLUE OPPORTUNITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-01-24,2024-01-24,,2024-01-24,2024-01-24,Cancelado,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53661754000159,53661754000159,,CRÉDITO CONSIGNADO PREFIXADO FI EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,CRÉDITO CONSIGNADO PREFIXADO FI EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,,FIDC,2024-01-24,2024-01-24,,2024-01-25,2024-01-25,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,EUQUEROINVESTIR GESTÃO DE RECURSOS LTDA,,484139504.0,2024-09-30,registro_fundo.csv,2,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53643695000196,53643695000196,,CUIVRÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CUIVRÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-01-24,2024-01-24,,2024-01-24,2024-01-24,Em Funcionamento Normal,XP INVESTIMENTOS CCTVM S.A.,SUESTE CAPITAL GESTÃO DE RECURSOS LTDA,,22219163.93,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53643590000137,53643590000137,,DAYCOVAL D79 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,DAYCOVAL D79 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-01-24,2024-01-24,,2024-01-24,2024-01-24,Cancelado,BANCO DAYCOVAL S.A.,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DE RECURSOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53640662000192,53640662000192,,FLORESTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FLORESTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-01-24,2024-01-24,,2024-01-24,2024-01-24,Em Funcionamento Normal,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ASSET BANK ASSET MANAGEMENT LTDA.,,11329937.22,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53645380000188,53645380000188,,PODIUM II FI EM DIREITOS CREDITÓRIOS FORNECEDORES PETROBRÁS - RESPONSABILIDADE LIMITADA,PODIUM II FI EM DIREITOS CREDITÓRIOS FORNECEDORES PETROBRÁS - RESPONSABILIDADE LIMITADA,,FIDC,2024-01-24,2024-01-24,,2024-01-24,2024-01-24,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,EUQUEROINVESTIR GESTÃO DE RECURSOS LTDA,,60903776.3,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53662209000187,53662209000187,53662209000187,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA,Classes de Cotas de Fundos FIDC,2024-01-25,2024-01-25,2024-01-25,2024-01-25,2024-01-25,Em Funcionamento Normal,OLIVEIRA TRUST DTVM S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,OLIVEIRA TRUST DTVM S.A.,275607803.02,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53676796000163,53676796000163,,CORRESPONDENTE BANQUEIRO CONSIGNADOS INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LTDA,CORRESPONDENTE BANQUEIRO CONSIGNADOS INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LTDA,,FIDC,2024-01-25,2024-01-25,,2024-01-26,2024-01-26,Cancelado,OLIVEIRA TRUST DTVM S.A.,OLIVEIRA TRUST SERVICER S/A,,887687317.98,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53662209000187,53662209000187,,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA,PNEUCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA - RESP LTDA,,FIDC,2024-01-25,2024-01-25,,2024-01-25,2024-01-25,Em Funcionamento Normal,OLIVEIRA TRUST DTVM S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,,101233714.36,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53676261000192,53676261000192,53676261000192,RESTART FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,RESTART FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,RESTART FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-01-26,2024-01-26,2024-01-26,2024-01-26,2024-01-26,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,DEZESSEIS DEZOITO GESTÃO DE RECURSOS LTDA,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,18026302.84,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53676261000192,53676261000192,,RESTART FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,RESTART FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,,FIDC,2024-01-26,2024-01-26,,2024-01-26,2024-01-26,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,DEZESSEIS DEZOITO GESTÃO DE RECURSOS LTDA,,18734529.47,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53743401000106,53743401000106,53743401000106,FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-01-29,2024-01-29,2024-01-31,2024-01-31,2024-01-31,Em Funcionamento Normal,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,NORTH SEA GESTORA DE RECURSOS LTDA.,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1264693.93,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53720187000164,53720187000164,53720187000164,STEP-UP XXV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,STEP-UP XXV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,STEP-UP XXV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-01-29,2024-01-29,2024-01-30,2024-01-30,2024-01-30,Em Liquidação,BANCO J. SAFRA S.A.,EMERALD GESTÃO DE INVESTIMENTOS SOCIEDADE UNIPESSOAL LIMITADA,BANCO SAFRA S/A,241000120.65,2026-03-31,registro_classe.csv,2,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53743401000106,53743401000106,,FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-01-29,2024-01-29,,2024-01-31,2024-01-31,Em Funcionamento Normal,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,NORTH SEA GESTORA DE RECURSOS LTDA.,,1000.0,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53720187000164,53720187000164,,STEP-UP XXV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,STEP-UP XXV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2024-01-29,2024-01-29,,2024-01-30,2024-01-30,Em Liquidação,BANCO J. SAFRA S.A.,EMERALD GESTÃO DE INVESTIMENTOS SOCIEDADE UNIPESSOAL LIMITADA,,288250891.12,2024-09-30,registro_fundo.csv,2,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53744997000150,53744997000150,53744997000150,ALGARVE LEGAL CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ALGARVE LEGAL CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ALGARVE LEGAL CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-01-31,2024-01-31,2024-01-31,2024-01-31,2024-01-31,Em Funcionamento Normal,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,ALGARVE CAPITAL GESTÃO DE RECURSOS LTDA.,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,305464621.34,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53744997000150,53744997000150,,ALGARVE LEGAL CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ALGARVE LEGAL CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,FIDC,2024-01-31,2024-01-31,,2024-01-31,2024-01-31,Em Funcionamento Normal,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,ALGARVE CAPITAL GESTÃO DE RECURSOS LTDA.,,253132700.54,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53765941000182,53765941000182,53765941000182,COHAB MINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESPONSABILIDADE LIMITADA,COHAB MINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESPONSABILIDADE LIMITADA,COHAB MINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-02-01,2024-02-01,2024-02-01,2024-02-01,2024-02-01,Em Funcionamento Normal,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12192634.27,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53751022000150,53751022000150,53751022000150,TRC 01 CHIMERA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP,TRC 01 CHIMERA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP,TRC 01 CHIMERA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP,Classes de Cotas de Fundos FIDC,2024-02-01,2024-02-01,2024-02-01,2024-02-01,2024-02-01,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CHIMERA CAPITAL ASSET MANAGEMENT LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,30372904.07,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53765941000182,53765941000182,,COHAB MINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESPONSABILIDADE LIMITADA,COHAB MINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESPONSABILIDADE LIMITADA,,FIDC,2024-02-01,2024-02-01,,2024-02-01,2024-02-01,Em Funcionamento Normal,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,,21163775.97,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53751022000150,53751022000150,,TRC 01 CHIMERA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP,TRC 01 CHIMERA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP,,FIDC,2024-02-01,2024-02-01,,2024-02-01,2024-02-01,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CHIMERA CAPITAL ASSET MANAGEMENT LTDA.,,10068038.74,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53783414000109,53783414000109,53783414000109,PRIME AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,PRIME AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,PRIME AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-02-02,2024-02-02,2024-02-02,2024-02-02,2024-02-02,Em Funcionamento Normal,BANCO DAYCOVAL S.A.,CATÁLISE INVESTIMENTOS LTDA.,BANCO DAYCOVAL S.A.,186057488.78,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53779703000126,53779703000126,53779703000126,XP CREDIT OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,XP CREDIT OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,XP CREDIT OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-02-02,2024-02-02,2024-02-02,2024-02-02,2024-02-02,Em Funcionamento Normal,XP INVESTIMENTOS CCTVM S.A.,XP VISTA ASSET MANAGEMENT LTDA.,OLIVEIRA TRUST DTVM S.A.,871423678.67,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53783414000109,53783414000109,,PRIME AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,PRIME AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,,FIDC,2024-02-02,2024-02-02,,2024-02-02,2024-02-02,Em Funcionamento Normal,BANCO DAYCOVAL S.A.,CATÁLISE INVESTIMENTOS LTDA.,,21993949.58,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53779703000126,53779703000126,,XP CREDIT OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,XP CREDIT OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,,FIDC,2024-02-02,2024-02-02,,2024-02-02,2024-02-02,Em Funcionamento Normal,XP INVESTIMENTOS CCTVM S.A.,XP VISTA ASSET MANAGEMENT LTDA.,,257180503.79,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53807437000106,53807437000106,53807437000106,FPMFP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FPMFP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FPMFP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-02-05,2024-02-05,2024-02-05,2024-02-05,2024-02-05,Em Funcionamento Normal,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,175470.2,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,53808205000164,53808205000164,53808205000164,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GYMCRED - RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GYMCRED - RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GYMCRED - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-02-05,2024-02-05,2024-02-05,2024-02-05,2024-02-05,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,IRON CAPITAL GESTÃO DE RECURSOS LTDA.,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,4849082.05,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,53807437000106,53807437000106,,FPMFP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FPMFP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-02-05,2024-02-05,,2024-02-05,2024-02-05,Em Funcionamento Normal,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,,1615324.02,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
