cnpj_fundo,first_offer_date,latest_offer_date,offer_volume_24m_brl,offers_24m,public_target,fund_name,current_pl_brl,cotistas_x1,administrator,manager,custodian,total_pf,total_pj_nao_financ,total_banco,total_corretora_distrib,total_pj_financ,total_invnr,total_eapc,total_efpc,total_rpps,total_segur,total_capitaliz,total_cota_fidc,total_fii,total_outro_fi,total_clube,total_outro,cotistas_x11,family_pessoas_naturais,family_pj_nao_financeira,family_instituicoes_financeiras,family_investidores_estrangeiros,family_previdencia_e_seguradoras,family_fundos_de_investimento,family_clubes_de_investimento,family_outros,dominant_investor_family,cotistas_histogram_value,cotistas_bucket
50309743000116,2025-03-24,2026-05-13,6000000.0,2,Profissional,ARPEL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,19666080.21,16.0,PLANNER CORRETORA DE VALORES S.A.,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,PLANNER CORRETORA DE VALORES S.A.,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,16.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,pessoas naturais,16.0,11-50
39703077000163,2024-10-21,2024-10-21,6000000.0,1,Qualificado,QANTIC IONIQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,4716581.88,5.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,GV ATACAMA CAPITAL LTDA.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,5.0,2-5
58594079000106,2025-07-29,2025-07-29,6000000.0,1,Profissional,EXT II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,13145288.65,6.0,BANCO DAYCOVAL S.A.,EXT CAPITAL LTDA.,BANCO DAYCOVAL S.A.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,fundos de investimento,6.0,6-10
59871316000100,2025-04-16,2025-06-04,6000000.0,2,Profissional,UNION CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2365855.41,5.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ICON CAPITAL LTDA.,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,5.0,2-5
59815957000139,2025-03-17,2025-03-17,6000000.0,1,Profissional,CANOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8784440.35,15.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ACURA GESTORA DE RECURSOS LTDA,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,15.0,11-50
26545364000140,2024-08-22,2024-10-28,5999999.99,2,Profissional,MT - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,33983788.96,8.0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,WNT GESTORA DE RECURSOS LTDA,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,pj nao financeira,8.0,6-10
65513960000109,2026-03-17,2026-03-17,5500000.0,1,Profissional,INFINITUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,5472962.12,3.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,SASTRE GESTÃO DE PATRIMÔNIO LTDA.,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pessoas naturais,3.0,2-5
61385760000159,2025-07-04,2025-09-03,5500000.0,2,Profissional,TRÍVIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9108172.28,1.0,PLANNER CORRETORA DE VALORES S.A.,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,PLANNER CORRETORA DE VALORES S.A.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,fundos de investimento,1.0,1
53676261000192,2025-03-27,2025-03-27,5400021.72,2,Profissional | Qualificado,RESTART FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,17031642.59,35.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,DEZESSEIS DEZOITO GESTÃO DE RECURSOS LTDA,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pessoas naturais,35.0,11-50
50692376000182,2025-01-22,2025-07-30,5400000.0,2,Profissional,BOLSA DE CRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,3625105.55,4.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,3J GESTORA DE RECURSOS LTDA. - ME,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,4.0,2-5
60776251000194,2025-08-07,2025-11-21,5400000.0,2,Profissional,MACRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,4125245.01,1.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,LIBERTAS ASSET S/A,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,1.0,1
41251476000182,2024-10-18,2026-04-28,5300000.0,2,Profissional,RDP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZAD,57278617.18,17.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,RIO DAS PEDRAS ADMINISTRAÇÃO E PARTICIPAÇÕES LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,17.0,11-50
42518422000101,2024-06-07,2024-06-07,5000160.0,1,Qualificado,ALVORADA SC FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIDC RESP LIMITADA,16588906.37,6.0,PLANNER CORRETORA DE VALORES S.A.,VCM GESTÃO DE CAPITAL LTDA,PLANNER CORRETORA DE VALORES S.A.,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,6.0,6-10
55330962000109,2024-06-06,2025-07-29,5000010.2,2,Qualificado,LEGATUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,4322707.11,11.0,PLANNER CORRETORA DE VALORES S.A.,LEGATUS CAPITAL GESTORA DE RECURSOS LTDA,PLANNER CORRETORA DE VALORES S.A.,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,11.0,11-50
37054545000190,2025-08-19,2025-08-19,5000003.53,1,Profissional,AGROHUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,103599209.77,10.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ARTESANAL INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,10.0,6-10
54304772000146,2024-12-04,2024-12-04,5000001.0,1,Profissional,ST 1008 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,27327241.87,3.0,BANCO DAYCOVAL S.A.,STRATA CAPITAL GESTÃO DE RECURSOS LTDA,BANCO DAYCOVAL S.A.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,fundos de investimento,3.0,2-5
55051705000120,2025-03-27,2025-03-27,5000000.13,1,Profissional,REASON X FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,57318373.12,3.0,BARU DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,BARU DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,3.0,2-5
51919474000172,2024-12-10,2024-12-10,5000000.08,1,Profissional,RAMAPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7304745.3,7.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS S.A.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,pessoas naturais,7.0,6-10
52325895000138,2024-08-16,2024-08-16,5000000.01,1,Profissional,LCPF I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,84839166.44,6.0,BANCO GENIAL S.A.,LESTE FINANCIAL SERVICES GESTÃO DE RECURSOS LTDA.,BANCO GENIAL S.A.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,fundos de investimento,6.0,6-10
64127465000190,2026-03-23,2026-03-23,5000000.0,1,Profissional,VF AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,4104192.3,2.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,RX ASSET LTDA.,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,fundos de investimento,2.0,2-5
58601042000168,2026-02-06,2026-02-06,5000000.0,1,Profissional,M CASTRO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1874304.13,1.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,OURO PRETO GESTÃO DE RECURSOS S.A.,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,1.0,1
28796939000123,2025-09-22,2025-09-22,5000000.0,1,Profissional,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTIESTRATÉGIA I DE RESPONSABILIDADE LIMITADA,60226781.34,36.0,BANCO DAYCOVAL S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,36.0,10.0,0.0,1.0,0.0,0.0,13.0,0.0,12.0,fundos de investimento,36.0,11-50
40226175000136,2024-07-26,2024-07-26,5000000.0,1,Profissional,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS QRED PME - RESPONSABILIDADE LIMITADA,0.0,0.0,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,0.0,0
64987557000140,2026-05-11,2026-05-11,5000000.0,1,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
53323047000152,2025-12-15,2025-12-15,5000000.0,1,Profissional,EDUCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,16056671.05,8.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CONTEA CAPITAL GESTAO DE RECURSOS LTDA,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,fundos de investimento,8.0,6-10
55847813000103,2024-08-01,2024-08-01,5000000.0,1,Profissional,SIZE PROSP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,87615650.76,3.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,SOLIS INVESTIMENTOS S A,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,3.0,2-5
41673514000195,2024-08-27,2024-08-27,5000000.0,1,Profissional,CENTAURO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,82197969.3,2.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,LIBERTAS ASSET S/A,LASTRO RDV DTVM LTDA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,2.0,2-5
55847499000169,2024-08-01,2024-08-01,5000000.0,1,Profissional,SIZE FÁCIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,106105197.01,3.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,SOLIS INVESTIMENTOS S A,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,3.0,2-5
63025180000186,2025-10-09,2025-10-09,5000000.0,1,Profissional,CLASSE A DO BLOXS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - MULTICLASSE,835072.16,1.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,BLOXS ASSET GESTÃO DE RECURSOS LTDA,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,1.0,1
60499242000101,2026-04-10,2026-04-10,5000000.0,1,Profissional,FIRST PERSONAL LOAN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,8926129.61,2.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ASSET BANK ASSET MANAGEMENT LTDA.,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,outros,2.0,2-5
53108017000123,2024-07-19,2024-07-19,5000000.0,1,Qualificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
63229743000158,2025-10-27,2025-10-27,5000000.0,1,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
37406818000119,2024-08-06,2024-08-06,5000000.0,1,Profissional,ARTESANAL REAL ESTATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,105934943.59,29.0,BANCO GENIAL S.A.,ARTESANAL INVESTIMENTOS LTDA,BANCO B3 S.A.,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,29.0,19.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,pessoas naturais,29.0,11-50
57926086000103,2024-11-19,2024-11-19,5000000.0,1,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
60974918000163,2025-09-23,2025-09-23,5000000.0,1,Profissional,LIVEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,5764264.46,3.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,OURO PRETO GESTÃO DE RECURSOS S.A.,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,3.0,2-5
60008909000118,2025-08-27,2025-08-27,5000000.0,1,Profissional,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PARCRED CONSIGNADO PÚBLICO - RESPONSABILIDADE LIMITADA,1521305.56,18.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,IRON CAPITAL GESTÃO DE RECURSOS LTDA.,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,pessoas naturais,18.0,11-50
51771265000124,2024-08-26,2024-08-26,5000000.0,1,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
54462450000125,2025-07-23,2025-07-23,5000000.0,1,Profissional,BRATISLAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,778521.68,4.0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,fundos de investimento,4.0,2-5
54776077000187,2025-04-02,2025-04-02,5000000.0,1,Profissional,MARANATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,15718410.31,2.0,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ITAIMSA GESTÃO DE INVESTIMENTOS LTDA.,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pessoas naturais,2.0,2-5
61755814000120,2025-08-15,2025-08-15,5000000.0,1,Profissional,DILARY INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,20247384.12,1.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,VESTRA GESTORA DE RECURSOS LTDA,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,1.0,1
44302089000116,2025-12-22,2025-12-22,5000000.0,1,Profissional,BLACK I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,6366648.4,1.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PATAGÔNIA CAPITAL GESTORA DE RECURSOS LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,fundos de investimento,1.0,1
21053703000158,2025-11-27,2025-11-27,5000000.0,1,Profissional,CEDRO FIDC MULTISSETORIAL NP,22713639.42,4.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS S.A.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pessoas naturais,4.0,2-5
60209130000160,2025-07-07,2025-07-07,5000000.0,1,Profissional,WFOUR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,3276448.87,1.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,LIBERTAS ASSET S/A,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,1.0,1
26199650000100,2025-02-18,2025-02-18,5000000.0,1,Profissional,MERCANTIL DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTI OPEN I,42255542.21,4.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,TERCON INVESTIMENTOS S.A.,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,4.0,2-5
14364744000108,2024-11-26,2026-05-12,5000000.0,2,Qualificado,CAPITAL FORTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,18733828.27,11.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS S.A.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,pessoas naturais,11.0,11-50
65536925000105,2026-04-07,2026-04-07,5000000.0,1,Profissional,IMPPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1991748.42,1.0,PLANNER CORRETORA DE VALORES S.A.,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,PLANNER CORRETORA DE VALORES S.A.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,1.0,1
62497772000138,2025-09-02,2025-09-02,5000000.0,1,Profissional,CLASSE A DO GAMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - MULTICLASSE,45611846.4,2.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,TERRA GESTORA DE RECURSOS LTDA.,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,2.0,2-5
60008528000139,2025-06-13,2025-06-13,5000000.0,1,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
54095003000185,2024-09-18,2024-09-18,4500000.0,1,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
