competencia,cnpj_fundo,pl,carteira_dc,dc_inadimplentes,dc_inadimplentes_ajustado_recalculado,dc_a_vencer_com_parcela_inad,inad_ate_30d,inad_31_60d,inad_61_90d,inad_91_120d,inad_121_150d,inad_151_180d,inad_181_360d,inad_361_720d,inad_721_1080d,inad_maior_1080d,inad_acima_360d,inad_aging_total,inadimplencia_ex_360d,inadimplencia_ex_360d_ajustada,cnpj_classe_count,cnpj_classes,is_fic_fidc,is_np,reports_carteira_dc,reports_dc_inadimplentes,reports_inad_acima_360d,field_presence_exact,denominacao,cnpj_veiculo,admin_nome,admin_cnpj,gestor_nome,gestor_cnpj,custodiante_nome,custodiante_cnpj,segmento_principal,segmento_financeiro_principal,classificacao_anbima,publico_alvo,fund_key,cnpj_classe,cnpj_fundo_formatado,aggregation_warning,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_duplicate_rows_dropped,tab4_warning,anbima_tipo,anbima_foco,classification_tier,classification_status,classification_source,classification_evidence,classification_requires_warning,classification_warning,administrador_grupo,administrador_cnpj_normalizado,gestor_grupo,gestor_cnpj_normalizado,custodiante_grupo,custodiante_cnpj_normalizado,prestadores_ausentes,monoestrutura_conglomerado,monoestrutura_entidade_legal,definicao_mono_adotada,grupo_mono,modelo_prestacao,is_top20_fidc
2026-06,53073485000100,3516792400.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53073485000100,False,False,True,True,True,True,EXPERT III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA,53073485000100,BANCO DAYCOVAL S.A.,62232889000190.0,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DE RECURSOS LTDA,72027832000102.0,BANCO DAYCOVAL S.A.,62232889000190.0,,,,,53073485000100,53073485000100,53.073.485/0001-00,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Daycoval,62232889000190,Daycoval,72027832000102,Daycoval,62232889000190,False,True,False,mesmo conglomerado econômico normalizado,Daycoval,Monoestrutura,False
2026-06,48349509000170,3470655083.68,1904528497.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48349509000170,False,False,True,True,True,True,OCCAM CRÉDITO CORPORATIVO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,48349509000170,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,2201501000161.0,NOVA OCCAM BRASIL GESTAO DE RECURSOS LTDA.,43228545000162.0,BNY MELLON BANCO S.A.,42272526000170.0,Financeiro,Financeiro: credito corporativo,,,48349509000170,48349509000170,48.349.509/0001-70,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BNY Mellon,02201501000161,Nova Occam Brasil Gestao De Recursos,43228545000162,BNY Mellon,42272526000170,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,58900579000129,3438585492.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58900579000129,True,False,True,True,True,True,MONEE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,58900579000129,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,VALORA RENDA FIXA LTDA.,17482086000139.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,,,,,58900579000129,58900579000129,58.900.579/0001-29,,False,False,False,0,,FIC-FIDC,FIC-FIDC,fic_separado,FIC separado,campo is_fic_fidc do Informe Mensal CVM,FIC-FIDC é apresentado fora da taxonomia de quatro tipos,False,,QI Tech,62285390000140,Valora Renda Fixa,17482086000139,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,13054656000139,3424302623.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13054656000139,True,False,True,True,True,True,SOLIS CAPITAL CORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,13054656000139,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,SOLIS INVESTIMENTOS S A,17254708000171.0,BANCO BTG PACTUAL S/A,30306294000145.0,,,,Qualificado,13054656000139,13054656000139,13.054.656/0001-39,,False,False,False,0,,FIC-FIDC,FIC-FIDC,fic_separado,FIC separado,campo is_fic_fidc do Informe Mensal CVM,FIC-FIDC é apresentado fora da taxonomia de quatro tipos,False,,BTG Pactual,59281253000123,Solis Investimentos,17254708000171,BTG Pactual,30306294000145,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,17250006000110,3394314559.41,2792767884.17,378846630.24,378846630.24,0.0,134016548.63,44633445.84,16647625.63,25467361.29,8989281.0,15789577.76,58380620.95,51824059.43,17830163.44,5267946.2700000005,74922169.14,378846630.23999995,303924461.1,303924461.1,1,17250006000110,False,False,True,True,True,True,RED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP DE RESPONSABILIDADE LIMITADA,17250006000110,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,3317692000194.0,REDASSET GESTAO DE RECURSOS LTDA,13037768000181.0,BANCO FINAXIS S.A.,11758741000152.0,Financeiro,Financeiro: outros,,,17250006000110,17250006000110,17.250.006/0001-10,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Finaxis,03317692000194,Redasset Gestao De Recursos,13037768000181,Finaxis,11758741000152,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,49826785000145,3364983017.12,3215320257.17,13451791.83,13451791.83,41861383.62,6866895.9399999995,2381798.27,2998670.1900000004,1208775.22,1063809.21,1047020.67,1745151.73,0.0,0.0,0.0,0.0,17312121.229999997,13451791.83,13451791.83,1,49826785000145,False,False,True,True,True,True,ASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,49826785000145,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,ASA ASSET MANAGEMENT LTDA.,19807960000196.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: credito corporativo,,,49826785000145,49826785000145,49.826.785/0001-45,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Asa Asset Management,19807960000196,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,60356171000180,3254537202.75,3022054631.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60356171000180,False,False,True,True,True,True,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,60356171000180,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100.0,BANCO BTG PACTUAL S/A,30306294000145.0,Comercial,,,,60356171000180,60356171000180,60.356.171/0001-80,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BTG Pactual,59281253000123,BTG Pactual,29650082000100,BTG Pactual,30306294000145,False,True,False,mesmo conglomerado econômico normalizado,BTG Pactual,Monoestrutura,False
2026-06,07727002000126,3140454721.87,872942712.65,49363276.09,49363276.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49363276.09,49363276.09,49363276.09,0.0,0.0,1,07727002000126,False,False,True,True,True,True,FIDC PCG - BRASIL MULTICARTEIRA,07727002000126,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,66670000100.0,BANK OF AMERICA MERRILL LYNCH BANCO MULTIPLO S.A.,62073200000121.0,BANCO BRADESCO S.A.,60746948000112.0,Setor publico,Financeiro: outros,,,07727002000126,07727002000126,07.727.002/0001-26,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Bradesco,00066670000100,Bank Of America Merrill Lynch Banco Multiplo,62073200000121,Bradesco,60746948000112,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,62393829000159,3091715187.97,2701059105.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62393829000159,False,False,True,True,True,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS MEDICI I - RESPONSABILIDADE LIMITADA,62393829000159,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,QI GESTÃO DE RECURSOS LTDA.,52332058000136.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: credito pessoal,,,62393829000159,62393829000159,62.393.829/0001-59,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,QI Tech,52332058000136,QI Tech,62285390000140,False,True,False,mesmo conglomerado econômico normalizado,QI Tech,Monoestrutura,False
2026-06,11468186000124,3090301588.05,2555096618.48,176574232.41,176574232.41,185216989.79,115510181.44,27275896.31,10684950.15,3324584.24,1315036.38,5623128.81,30915293.59,1138020.72,0.0,0.0,1138020.72,195787091.64000002,175436211.69,175436211.69,1,11468186000124,False,False,True,True,True,True,ATLANTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,11468186000124,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Comercial,Financeiro: credito corporativo,,,11468186000124,11468186000124,11.468.186/0001-24,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Tercon Investimentos,09121454000195,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,62588266000154,3085111034.31,2738344752.38,6110868.9,6110868.9,0.0,3996661.33,1041014.64,336970.07,241385.48,208522.48,143545.7,142769.2,0.0,0.0,0.0,0.0,6110868.900000001,6110868.9,6110868.9,1,62588266000154,False,False,True,True,True,True,VTK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,62588266000154,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,OLIVEIRA TRUST SERVICER S/A,2150453000120.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,Financeiro,Financeiro: consignado,,,62588266000154,62588266000154,62.588.266/0001-54,,False,False,False,0,,Financeiro,Crédito Consignado,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Oliveira Trust,36113876000191,Oliveira Trust,02150453000120,Oliveira Trust,36113876000191,False,True,False,mesmo conglomerado econômico normalizado,Oliveira Trust,Monoestrutura,False
2026-06,60010416000112,3072067502.44,2779246734.82,0.0,0.0,94045992.0,20178825.11,42336560.24,7837994.62,7261795.74,15041031.48,284250.04,1105534.77,0.0,0.0,0.0,0.0,94045992.0,0.0,0.0,1,60010416000112,False,False,True,True,True,True,MT CONSIGNADO PRIVADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60010416000112,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100.0,BANCO BTG PACTUAL S/A,30306294000145.0,Comercial,,,,60010416000112,60010416000112,60.010.416/0001-12,,False,False,False,0,,Financeiro,Crédito Consignado,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BTG Pactual,59281253000123,BTG Pactual,29650082000100,BTG Pactual,30306294000145,False,True,False,mesmo conglomerado econômico normalizado,BTG Pactual,Monoestrutura,False
2026-06,51079269000146,3058107297.6,2618802204.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51079269000146,False,False,True,True,True,True,CARNIVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51079269000146,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186.0,CBSF TRUST ADMINISTRADORA DE RECURSOS LTDA.,23863529000134.0,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186.0,Financeiro,Financeiro: outros,,,51079269000146,51079269000146,51.079.269/0001-46,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,CBSF,34829992000186,CBSF,23863529000134,REAG,34829992000186,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Gestão,False
2026-06,24194675000187,3030582055.52,1061780528.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24194675000187,False,False,True,True,True,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALTERNATIVE ASSETS I RESPONSABILIDADE LIMITADA,24194675000187,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,BANCO BTG PACTUAL S/A,30306294000145.0,BANCO BTG PACTUAL S/A,30306294000145.0,Servicos,Financeiro: outros,,,24194675000187,24194675000187,24.194.675/0001-87,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BTG Pactual,59281253000123,BTG Pactual,30306294000145,BTG Pactual,30306294000145,False,True,False,mesmo conglomerado econômico normalizado,BTG Pactual,Monoestrutura,False
2026-06,33254370000104,3017886933.33,3007875478.58,0.0,0.0,461162547.49,80740260.32,63049697.72,76659586.14,55895739.48,35630973.05,35367609.06,110995620.58,2713121.93,109939.21,0.0,2823061.14,461162547.49,0.0,0.0,1,33254370000104,False,False,True,True,True,True,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,33254370000104,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,POLÍGONO CAPITAL LTDA,43241789000185.0,BANCO BTG PACTUAL S/A,30306294000145.0,Comercial,,,,33254370000104,33254370000104,33.254.370/0001-04,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BTG Pactual,59281253000123,Poligono Capital,43241789000185,BTG Pactual,30306294000145,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,11230727000181,2984648919.61,2617311838.6,8996633.97,8996633.97,0.0,3867171.91,3196820.15,647527.6,101349.36,518827.29,97833.2,567104.46,0.0,0.0,0.0,0.0,8996633.969999999,8996633.97,8996633.97,1,11230727000181,False,False,True,True,True,True,FIDC GM - VENDA DE VEÍCULOS,11230727000181,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,66670000100.0,INTEGRAL INVESTIMENTOS LTDA.,6576569000186.0,,,Comercial,,,,11230727000181,11230727000181,11.230.727/0001-81,,False,False,False,0,,"Agro, Indústria e Comércio",Recebíveis Comerciais,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Bradesco,00066670000100,Integral Investimentos,06576569000186,Não informado,,True,False,False,mesmo conglomerado econômico normalizado,,Dados incompletos,False
2026-06,65976848000104,2967229777.92,2965967821.98,233724.76,233724.76,0.0,218727.1,14997.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233724.76,233724.76,233724.76,1,65976848000104,False,False,True,True,True,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGIBANK II RESPONSABILIDADE LIMITADA,65976848000104,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,OLIVEIRA TRUST SERVICER S/A,2150453000120.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,Financeiro,Financeiro: consignado,,,65976848000104,65976848000104,65.976.848/0001-04,,False,False,False,0,,Financeiro,Crédito Consignado,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Oliveira Trust,36113876000191,Oliveira Trust,02150453000120,Oliveira Trust,36113876000191,False,True,False,mesmo conglomerado econômico normalizado,Oliveira Trust,Monoestrutura,False
2026-06,53029409000105,2943415740.48,3095804996.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53029409000105,False,True,True,True,True,True,GSR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,53029409000105,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146.0,Financeiro,Financeiro: outros,,,53029409000105,53029409000105,53.029.409/0001-05,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Trustee,67030395000146,Trustee,67030395000146,Trustee,67030395000146,False,True,True,mesmo conglomerado econômico normalizado,Trustee,Monoestrutura,False
2026-06,55471753000177,2879663753.83,2633221900.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55471753000177,False,False,True,True,True,True,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55471753000177,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,OLIVEIRA TRUST SERVICER S/A,2150453000120.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,Servicos,,,,55471753000177,55471753000177,55.471.753/0001-77,,False,False,False,0,,Financeiro,Crédito Pessoal,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Oliveira Trust,36113876000191,Oliveira Trust,02150453000120,Oliveira Trust,36113876000191,False,True,False,mesmo conglomerado econômico normalizado,Oliveira Trust,Monoestrutura,False
2026-06,32321307000180,2712460624.74,166701570.92,2237937032.9,166701570.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237937032.9,2237937032.9,2237937032.9,0.0,0.0,1,32321307000180,False,True,True,True,True,True,CITY - 02 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE ILIMITADA,32321307000180,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,329598000167.0,SMART AGRO INVESTIMENTOS LTDA.,28264093000180.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,329598000167.0,Financeiro,Financeiro: outros,,,32321307000180,32321307000180,32.321.307/0001-80,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Sefer Investimentos,00329598000167,Smart Agro Investimentos,28264093000180,Sefer Investimentos,00329598000167,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,57609282000146,2700487143.69,2442991406.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57609282000146,False,False,True,True,True,True,CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,57609282000146,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100.0,BANCO BTG PACTUAL S/A,30306294000145.0,Comercial,,,,57609282000146,57609282000146,57.609.282/0001-46,,False,False,False,0,,"Agro, Indústria e Comércio",Recebíveis Comerciais,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BTG Pactual,59281253000123,BTG Pactual,29650082000100,BTG Pactual,30306294000145,False,True,False,mesmo conglomerado econômico normalizado,BTG Pactual,Monoestrutura,False
