competencia,cnpj_fundo,denominacao,pl_brl,veiculos,tabela_i_carteira_brl,tabela_ii_total_brl,tabela_ii_reportada,gap_tabela_ii_menos_i_brl,gap_positivo_brl,gap_negativo_brl,rank_gap_positivo,share_gap_positivo,share_gap_positivo_acumulado
2023-12,11675457000112,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL MASTER,1143151.47,1,0.0,48794562.5,True,48794562.5,48794562.5,-0.0,110,0.0009438272934462784,0.881056644273789
2023-12,14605855000150,DEL MONTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,175594133.16,1,161107854.95999998,209330476.2,True,48222621.24000001,48222621.24000001,-0.0,111,0.0009327643031502584,0.8819894085769393
2023-12,08417544000165,CRÉDITO UNIVERSITÁRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,927355966.97,1,793143209.56,840751230.83,True,47608021.2700001,47608021.2700001,-0.0,112,0.0009208761706101382,0.8829102847475494
2023-12,09009924000123,ECO MULTI COMMODITIES FIDC AGROPECUARIOS,1405464.07,1,0.0,47605063.36,True,47605063.36,47605063.36,-0.0,113,0.0009208189561164197,0.8838311037036658
2023-12,23956882000169,SB CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL DE CLASSE UNICA FECHADA,822024839.45,1,758113333.25,805490002.86,True,47376669.610000014,47376669.610000014,-0.0,114,0.0009164011635621256,0.884747504867228
2023-12,45938195000153,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRADING I,47718054.47,1,47337557.66,94675115.32,True,47337557.66,47337557.66,-0.0,115,0.0009156446258657394,0.8856631494930937
2023-12,11468192000181,DEL CRED NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,219292416.88,1,189581840.51,236324008.31,True,46742167.80000001,46742167.80000001,-0.0,116,0.0009041280721491415,0.8865672775652428
2023-12,36977475000180,PERSONALITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,504930.42,1,554644.71,47167039.79,True,46612395.08,46612395.08,-0.0,117,0.0009016178941947685,0.8874688954594375
2023-12,42867211000176,CW FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO,45887625.55,1,46261812.01,92523624.02,True,46261812.01,46261812.01,-0.0,118,0.0008948366084708482,0.8883637320679084
2023-12,46073462000130,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEN II RESPONSABILIDADE LIMITADA,224563752.54,1,164525867.62,210612352.75,True,46086485.129999995,46086485.129999995,-0.0,119,0.0008914452819348478,0.8892551773498433
2023-12,13805152000103,PUMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS MULTISSETORIAL,129429632.12,1,92226842.37,137652119.32,True,45425276.94999999,45425276.94999999,-0.0,120,0.0008786556124520249,0.8901338329622953
2023-12,20867468000195,INTERSECTOR CRÉDITO ESTUDANTIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,19094680.19,1,19178878.26,63926099.67,True,44747221.41,44747221.41,-0.0,121,0.0008655400665318325,0.8909993730288271
2023-12,41197066000109,IFOOD PAGO CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO DE RESP LIMITADA,421867960.29,1,408882359.78,452609717.09,True,43727357.31,43727357.31,-0.0,122,0.0008458129591684655,0.8918451859879956
2023-12,34521809000180,SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,405096229.39,1,328283920.82,371324557.22,True,43040636.400000036,43040636.400000036,-0.0,123,0.0008325298000492863,0.8926777157880449
2023-12,29249995000100,GOLDEN TREE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,36855229.41,1,26207289.11,69193532.83,True,42986243.72,42986243.72,-0.0,124,0.00083147768904926,0.8935091934770941
2023-12,31216519000135,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XP CRÉDITO MIDDLE,64580533.47,1,54822294.32,97621545.2,True,42799250.88,42799250.88,-0.0,125,0.0008278607092665018,0.8943370541863607
2023-12,17468142000180,VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL RESPONSABILIDADE LIMITADA,305815673.99,1,284090192.11,326867389.0,True,42777196.889999986,42777196.889999986,-0.0,126,0.0008274341216176955,0.8951644883079783
2023-12,37266557000189,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TM II RESPONSABILIDADE LIMITADA,497003879.69,1,390673066.21,433061960.8,True,42388894.59000003,42388894.59000003,-0.0,127,0.0008199232374111219,0.8959844115453894
2023-12,41705933000161,JADE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,28417379.82,1,27652493.11,69829850.77,True,42177357.66,42177357.66,-0.0,128,0.0008158315042778271,0.8968002430496672
2023-12,27635377000173,TURQUESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,33053000.94,1,28749700.67,70320158.56,True,41570457.89,41570457.89,-0.0,129,0.0008040923157706597,0.8976043353654378
2023-12,26154177000136,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,136978675.67,1,108220924.84,149416752.88,True,41195828.03999999,41195828.03999999,-0.0,130,0.0007968458961031057,0.8984011812615409
2023-12,34197588000137,DAY MAXX 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,1578437066.05,1,1523869256.26,1564435996.71,True,40566740.45000005,40566740.45000005,-0.0,131,0.0007846775312897048,0.8991858587928306
2023-12,13416131000104,EGM NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,50399068.51,1,42967914.83,82890228.06,True,39922313.230000004,39922313.230000004,-0.0,132,0.0007722124538771191,0.8999580712467078
2023-12,14166140000149,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIFRA STAR,748997698.52,1,706157548.98,745798826.37,True,39641277.389999986,39641277.389999986,-0.0,133,0.0007667764117724559,0.9007248476584803
2023-12,42794134000171,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO VI RESPONSABILIDADE LIMITADA,65637127.83,1,60418021.77,99851143.37,True,39433121.6,39433121.6,-0.0,134,0.0007627500796193425,0.9014875977380996
2023-12,36017588000133,JEITTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,635601231.43,1,631773853.16,671187997.94,True,39414144.78000009,39414144.78000009,-0.0,135,0.0007623830132959435,0.9022499807513955
2023-12,34218953000142,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS TEMPUS II - RESPONSABILIDADE LIMITADA,250990102.55,1,156925283.98,195504414.89,True,38579130.91,38579130.91,-0.0,136,0.0007462314414704498,0.902996212192866
2023-12,11351413000137,CORAL FIDC MULTISETORIAL,93325.92,1,0.0,38281176.55,True,38281176.55,38281176.55,-0.0,137,0.0007404681464891838,0.9037366803393552
2023-12,30144066000116,CITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,580671356.94,1,578135227.7,615933628.71,True,37798401.00999999,37798401.00999999,-0.0,138,0.0007311298778806628,0.9044678102172359
2023-12,42922136000107,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MONEE I DE RESPONSABILIDADE LIMITADA,208791221.65,1,121442433.54,158989359.67,True,37546926.12999998,37546926.12999998,-0.0,139,0.0007262656298333493,0.9051940758470692
2023-12,07727757000120,EMPRESARIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,243894820.54,1,192641249.98,230111154.82999998,True,37469904.849999994,37469904.849999994,-0.0,140,0.0007247758165731084,0.9059188516636424
2023-12,43164899000190,MÉLIUZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9728391.82,1,7715647.72,44302006.34,True,36586358.620000005,36586358.620000005,-0.0,141,0.000707685489205268,0.9066265371528477
2023-12,09172117000127,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP,189884610.22,1,167473005.63,203836359.54,True,36363353.91,36363353.91,-0.0,142,0.0007033719361968753,0.9073299090890445
2023-12,42067134000170,BANQI EP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,151393381.05,1,146658261.52,182223003.43,True,35564741.91,35564741.91,-0.0,143,0.000687924481319629,0.9080178335703641
2023-12,29292189000115,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS HENDRIKSEN,-132551.88,1,0.0,35509805.55,True,35509805.55,35509805.55,-0.0,144,0.0006868618539834255,0.9087046954243476
2023-12,11370045000174,G5 CREDIJUS CRÉDITOS JUDICIAIS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,36240698.94,1,23775382.67,59218967.17,True,35443584.5,35443584.5,-0.0,145,0.0006855809482597464,0.9093902763726074
2023-12,21824924000182,CIELO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,2472903688.95,1,2406577844.16,2441827873.75,True,35250029.59000015,35250029.59000015,-0.0,146,0.0006818370391543334,0.9100721134117618
2023-12,43806680000148,TULIPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,248416.36,1,14326.68,35013879.91,True,34999553.23,34999553.23,-0.0,147,0.0006769921053580478,0.9107491055171199
2023-12,09163026000125,MERIDIANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,109158836.91,1,134965639.81,169758135.86,True,34792496.05000001,34792496.05000001,-0.0,148,0.000672987023484673,0.9114220925406046
2023-12,29494037000103,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS TEMPUS,198520900.03,1,157496687.36,192283926.42,True,34787239.05999997,34787239.05999997,-0.0,149,0.0006728853381658752,0.9120949778787705
2023-12,34408539000104,CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,314638454.1,1,315100401.11,349816803.12,True,34716402.00999999,34716402.00999999,-0.0,150,0.0006715151457150831,0.9127664930244855
2023-12,42462306000100,IS GREEN SOLFÁCIL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,557478791.34,1,528243665.25,562752430.17,True,34508764.91999996,34508764.91999996,-0.0,151,0.0006674988467130418,0.9134339918711986
2023-12,23884789000196,III FIDC POLO RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,12841333.27,1,1.0,34314446.53,True,34314445.53,34314445.53,-0.0,152,0.000663740150363878,0.9140977320215624
2023-12,30846602000125,VÔNGOLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,139807620.8,1,132581325.2,166347969.56,True,33766644.36,33766644.36,-0.0,153,0.0006531440988954833,0.9147508761204579
2023-12,14770038000158,MULTIPLIX MULTISSETORIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,202171455.52,1,199125251.22,232698852.5,True,33573601.28,33573601.28,-0.0,154,0.0006494100900555653,0.9154002862105135
2023-12,17013985000192,GGR PRIME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,125013735.66,1,94776902.38,127920409.27,True,33143506.89,33143506.89,-0.0,155,0.0006410908265302467,0.9160413770370438
2023-12,26690689000117,CONTINENTALBANCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,231433906.82,1,200225312.89,233186858.63,True,32961545.74000001,32961545.74000001,-0.0,156,0.0006375711741157617,0.9166789482111596
2023-12,35818864000108,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NUTRIEN I,1433907233.15,1,1145102056.57,1177519586.56,True,32417529.99000001,32417529.99000001,-0.0,157,0.0006270483435664633,0.917305996554726
2023-12,45853976000145,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO IX,200532505.66,1,188402190.57,220664499.29,True,32262308.72,32262308.72,-0.0,158,0.000624045917401675,0.9179300424721277
2023-12,35688153000158,MAGALU I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,49263299.64,1,46227724.83,78095280.01,True,31867555.180000007,31867555.180000007,-0.0,159,0.000616410247643666,0.9185464527197714
2023-12,32302284000167,SOLIS WAREHOUSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMI,67457519.98,1,41031963.57,72433102.41,True,31401138.839999996,31401138.839999996,-0.0,160,0.0006073884130529504,0.9191538411328244
2023-12,46230862000101,BIO-STARS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,58132487.44,1,57353544.96,88474880.22,True,31121335.259999998,31121335.259999998,-0.0,161,0.0006019762064037367,0.9197558173392282
2023-12,24290695000151,VALECRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP,176764911.64,1,105145101.17000002,136005715.99,True,30860614.819999993,30860614.819999993,-0.0,162,0.0005969331226127645,0.920352750461841
2023-12,24506071000129,VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,217409460.55,1,198854214.96,228730458.99,True,29876244.03,29876244.03,-0.0,163,0.0005778925580319618,0.9209306430198729
2023-12,43143355000142,VLTZ I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,31421885.79,1,27585659.65,57307249.48,True,29721589.83,29721589.83,-0.0,164,0.0005749011006332792,0.9215055441205062
2023-12,19424642000146,LOTUS PERFORMANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,309774595.41,1,291133468.57,320782772.37000006,True,29649303.80000007,29649303.80000007,-0.0,165,0.0005735028807384127,0.9220790470012447
2023-12,33512396000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO IV RESPONSABILIDADE LIMITADA,40249508.22,1,35878022.99,65398057.5,True,29520034.509999998,29520034.509999998,-0.0,166,0.0005710024405693572,0.9226500494418141
2023-12,32222848000151,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS X,49907193.3,1,47592153.72,77107796.69,True,29515642.97,29515642.97,-0.0,167,0.00057091749554475,0.9232209669373588
2023-12,51410013000170,FATURE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,4950170.05,1,6052419.16,35320378.94,True,29267959.779999997,29267959.779999997,-0.0,168,0.0005661265896963813,0.9237870935270551
2023-12,13895002000138,POLICARD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,102574272.31,1,75875335.67,105056560.28,True,29181224.61,29181224.61,-0.0,169,0.0005644488818421977,0.9243515424088973
2023-12,40794358000158,AUTO LOANS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,34563458.56,1,32445312.01,61468095.43,True,29022783.419999998,29022783.419999998,-0.0,170,0.0005613841731560995,0.9249129265820534
2023-12,33076242000118,WORKCAP AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,420742889.8,1,362538987.78,391330239.59,True,28791251.810000002,28791251.810000002,-0.0,171,0.0005569056853571044,0.9254698322674105
2023-12,10613882000114,ROYAL BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,789130564.44,1,542133139.85,570610774.99,True,28477635.139999986,28477635.139999986,-0.0,172,0.0005508394362166238,0.9260206717036271
2023-12,20209230000172,MBM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,29963592.13,1,29983441.31,58248146.18,True,28264704.87,28264704.87,-0.0,173,0.0005467207518770139,0.9265673924555041
2023-12,40752367000186,MT INSS RECEIVABLES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,919823562.07,1,783093859.59,810945447.66,True,27851588.069999933,27851588.069999933,-0.0,174,0.0005387298838121295,0.9271061223393162
2023-12,44909456000144,SOLFÁCIL IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1042140198.03,1,990259882.52,1017885622.5,True,27625739.98000002,27625739.98000002,-0.0,175,0.0005343613316498957,0.9276404836709661
2023-12,36875515000182,BS INTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO- PADRONIZADOS MULTISSETORIAL,114148534.77,1,87908148.38,114510712.75,True,26602564.370000005,26602564.370000005,-0.0,176,0.0005145701701509775,0.9281550538411171
2023-12,21397569000102,FS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,49628095.32,1,46114363.22,72073484.37,True,25959121.150000006,25959121.150000006,-0.0,177,0.0005021241261308275,0.9286571779672479
2023-12,10896292000146,INCENTIVO MULTISETORIAL I - FIDC,6227748.67,1,586904.32,26279290.3,True,25692385.98,25692385.98,-0.0,178,0.0004969647001483108,0.9291541426673962
2023-12,34736565000153,FAÍSCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1914312.78,1,1470334.35,27159622.07,True,25689287.72,25689287.72,-0.0,179,0.000496904770881598,0.9296510474382778
2023-12,35946113000169,FIDC FINANCEIROS FACTA CONSIGNADO INSS DE RESPONSABILIDADE LIMITADA,169036868.7,1,165735967.86,191206284.61,True,25470316.75,25470316.75,-0.0,180,0.0004926692420158887,0.9301437166802936
2023-12,11507489000109,BFC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,207925420.25,1,135723118.33,161138808.3,True,25415689.97,25415689.97,-0.0,181,0.0004916126028480084,0.9306353292831416
2023-12,29243005000127,MULTIFRIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,22355222.97,1,22675520.0,47918080.0,True,25242560.0,25242560.0,-0.0,182,0.0004882637708751931,0.9311235930540168
2023-12,18686800000173,CERRADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,612714214.68,1,487712625.16,512851399.16,True,25138774.0,25138774.0,-0.0,183,0.00048625625088815326,0.931609849304905
2023-12,26287908000111,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS IX,27272139.9,1,26389852.36,51296509.0,True,24906656.64,24906656.64,-0.0,184,0.00048176643299808206,0.9320916157379031
2023-12,32528241000102,DANIELE MÚLTIPLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,398003295.85,1,411815238.68,436671741.61,True,24856502.930000007,24856502.930000007,-0.0,185,0.00048079631587969243,0.9325724120537828
2023-12,26506898000168,TREVISO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,135783134.52,1,132999669.28,157441836.8,True,24442167.52000001,24442167.52000001,-0.0,186,0.0004727818763896519,0.9330451939301725
2023-12,44516049000177,ISAAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO SEGMENTO DE SERVIÇOS EDUCACIONAIS,158807475.49,1,34240762.01,58533748.19,True,24292986.18,24292986.18,-0.0,187,0.0004698962798569461,0.9335150902100294
2023-12,10759034000118,PC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,11769792.94,1,1738904.67,25891826.94,True,24152922.270000003,24152922.270000003,-0.0,188,0.0004671870406648783,0.9339822772506943
2023-12,32113885000121,MN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS,485754211.83,1,381445102.02,405542203.99,True,24097101.97000003,24097101.97000003,-0.0,189,0.0004661073153846622,0.9344483845660789
2023-12,10797027000100,SAFIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,19367095.01,1,16019142.02,39775246.510000005,True,23756104.490000006,23756104.490000006,-0.0,190,0.0004595114425633735,0.9349078960086423
2023-12,43104380000117,MIXTEL MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,11366.17,1,0.0,23732160.58,True,23732160.58,23732160.58,-0.0,191,0.0004590482984216501,0.935366944307064
2023-12,45207608000120,MT RECEIVABLES IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,164326716.76,1,145403694.05,169095314.55,True,23691620.5,23691620.5,-0.0,192,0.0004582641365802053,0.9358252084436443
2023-12,29284795000199,CANAVIEIRAS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - FIDC NP,4139986.9,1,3989551.74,27623300.64,True,23633748.9,23633748.9,-0.0,193,0.0004571447332533406,0.9362823531768976
2023-12,29226609000165,FENÍCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,569792.62,1,0.0,22837645.22,True,22837645.22,22837645.22,-0.0,194,0.00044174579650507035,0.9367240989734026
2023-12,49004860000192,PRINCIPIAPAY EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,109580284.98,1,106878272.6,129496134.05,True,22617861.450000003,22617861.450000003,-0.0,195,0.00043749454574772384,0.9371615935191503
2023-12,26690344000163,FATORI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,4093537.59,1,4649688.899999999,26730314.96,True,22080626.060000002,22080626.060000002,-0.0,196,0.00042710286687802895,0.9375886963860284
2023-12,43181488000103,TOPCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,78136625.87,1,75198496.43,97145956.0,True,21947459.569999993,21947459.569999993,-0.0,197,0.00042452704364292056,0.9380132234296713
2023-12,11489344000122,RED PERFORMANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP DE RESPONSABILIDADE LIMITADA,343326073.08,1,291053994.27,312919721.67,True,21865727.400000036,21865727.400000036,-0.0,198,0.00042294610820982695,0.9384361695378811
2023-12,15653649000189,AURUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP,190582071.01,1,176606216.09,197618914.32999998,True,21012698.23999998,21012698.23999998,-0.0,199,0.00040644606881888855,0.9388426156067
2023-12,36009621000183,DMA9 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,18282201.33,1,17029395.39,37973754.88,True,20944359.490000002,20944359.490000002,-0.0,200,0.00040512420068143,0.9392477398073814
2023-12,45938235000167,MAKENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,167148185.04,1,161642165.16,182250385.23,True,20608220.069999993,20608220.069999993,-0.0,201,0.0003986222967244223,0.9396463621041058
2023-12,10810396000196,CORPORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,85675863.09,1,83454894.59,104043074.55999999,True,20588179.969999984,20588179.969999984,-0.0,202,0.0003982346635051798,0.940044596767611
2023-12,39273613000138,VANGUARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60520484.04,1,41036107.32,61482157.87,True,20446050.549999997,20446050.549999997,-0.0,203,0.0003954854714041608,0.9404400822390151
