competencia,fundos_presentes,fundos_incluidos,pl_presente_brl,pl_incluido_brl,carteira_incluida_brl,inadimplencia_ajustada_brl,inadimplencia_sobre_pl,inadimplencia_sobre_carteira,fundos_inad_supera_carteira_excluidos,fundos_campos_ausentes_excluidos,fundos_coorte,pl_coorte_referencia_brl,cobertura_fundos_coorte,cobertura_pl_referencia_coorte,fundos_inadimplencia_positiva,pl_inadimplencia_positiva_brl,carteira_inadimplencia_positiva_brl,inadimplencia_positiva_brl,inadimplencia_sobre_pl_ex_zeros,inadimplencia_sobre_carteira_ex_zeros,variacao_inadimplencia_sobre_pl_pp,variacao_inadimplencia_sobre_carteira_pp,regra,fonte
2013-01,44,41,20492886273.73,20471456934.5,19112462353.16,72822333.08,0.003557261865288858,0.0038102015184851242,3,0,2066,608713543906.14,0.01984511132623427,0.12856262446724348,12,2880662568.0,2203826585.08,72822333.08,0.025279716509997014,0.03304358590326948,0.021722454644708157,0.029233384384784355,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-02,44,41,21656171115.44,21634412472.25,19898714985.7,66199030.97,0.003059895019331451,0.0033267992942043354,3,0,2066,608713543906.14,0.01984511132623427,0.12856262446724348,11,2878048540.5499997,2328889879.73,66199030.97,0.02300136013597229,0.028425144334293207,0.01994146511664084,0.02509834504008887,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-03,45,42,22203810193.16,22183017554.93,21144812587.12,59730947.87,0.0026926430420069368,0.0028248511366037875,3,0,2066,608713543906.14,0.02032913843175218,0.12948240437356395,12,3487605157.46,2981651593.72,59730947.87,0.017126637097159718,0.020032839516127984,0.01443399405515278,0.017207988379524197,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-04,45,42,23866251937.19,23840129801.0,21842704070.5,140152620.28,0.005878853070427542,0.006416450079973627,3,0,2066,608713543906.14,0.02032913843175218,0.12948240437356395,12,2963456970.16,2615943077.78,140152620.28,0.047293624200129024,0.05357632643862398,0.04141477112970148,0.04715987635865035,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-05,45,42,36473268960.89,36446575182.64,26966773989.12,138138075.06,0.0037901524181014694,0.005122528750221777,3,0,2066,608713543906.14,0.02032913843175218,0.12948240437356395,12,2911327686.1,2586290806.27,138138075.06,0.04744848054017893,0.053411656077154555,0.04365832812207746,0.04828912732693278,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-06,45,43,46972353899.59,46962438271.13,29566084513.23,139212972.16000003,0.002964347195013099,0.004708535961118088,2,0,2066,608713543906.14,0.020813165537270088,0.12959081959448465,12,2939792144.79,2622950385.1,139212972.16000003,0.047354699007111103,0.05307495442949163,0.044390351812098,0.04836641846837354,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-07,45,42,43883053720.58,43853691597.29,36502726656.81,148632875.68,0.003389289938117433,0.004071829402702191,3,0,2066,608713543906.14,0.02032913843175218,0.12948240437356395,13,3137410270.92,2759197002.37,148632875.68,0.047374382960892,0.05386816365498095,0.04398509302277456,0.04979633425227876,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-08,46,43,38151098393.49,38120319381.63,36931900762.56,145139195.54000002,0.0038073971544409966,0.0039299140456679664,3,0,2066,608713543906.14,0.020813165537270088,0.1298827517273721,12,3014727505.0099998,2695308968.6,145139195.54000002,0.04814338785140669,0.053848815564691406,0.04433599069696569,0.04991890151902344,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-09,47,44,36257931297.54,36227273497.38,35636000003.51,145050375.07000002,0.004003899854083423,0.004070332670774305,3,0,2066,608713543906.14,0.021297192642787996,0.13005026559038832,12,3004283473.4100003,2717693770.85,145050375.07000002,0.04828118796172092,0.053372597246169245,0.0442772881076375,0.04930226457539494,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-10,47,44,33156020989.53,33125445457.34,31782124725.37,152093152.52,0.004591429652345971,0.004785493538718387,3,0,2066,608713543906.14,0.021297192642787996,0.13005026559038832,12,3090951519.7799997,2753268280.02,152093152.52,0.049205932719004704,0.05524094895645084,0.044614503066658734,0.050455455417732456,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-11,46,42,36881393620.55,36845868448.98,35513839177.17,159932814.75,0.004340590179641359,0.004503394126220308,4,0,2066,608713543906.14,0.02032913843175218,0.12968069013723446,13,3172171462.0499997,2716455326.87,159932814.75,0.05041745588576862,0.058875554907166644,0.04607686570612726,0.05437216078094634,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2013-12,47,43,37031404744.81,37006174045.63,33598956061.789997,175370698.51,0.004738957836975023,0.005219528195682192,4,0,2066,608713543906.14,0.020813165537270088,0.12994444462316182,15,3509528425.97,2949156310.74,175370698.51,0.04996987550016188,0.05946470109819175,0.045230917663186855,0.054245172902509554,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-01,48,44,39158862670.58,39122197995.58,30434250389.63,183761746.91,0.004697122256033807,0.006037991557453111,4,0,2066,608713543906.14,0.021297192642787996,0.12999362374462167,15,3106168727.06,2625963447.57,183761746.91,0.05916025916722533,0.06997879086247315,0.05446313691119152,0.06394079930502003,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-02,47,42,34099441640.48,34048528438.63,33199864464.5,147924853.04999998,0.004344529993906309,0.00445558605241215,5,0,2066,608713543906.14,0.02032913843175218,0.1299283474540285,15,3482402462.2400002,3102311301.78,147924853.04999998,0.04247781658035288,0.047682143621475305,0.03813328658644657,0.043226557569063156,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-03,48,42,36769962025.4,36665034828.18,33745027910.01,102464379.76,0.0027946074574910253,0.0030364289528296805,6,0,2066,608713543906.14,0.02032913843175218,0.12993004011694084,15,4349106788.650001,3981967211.58,102464379.76,0.02355986751748761,0.025732100320168958,0.020765260059996585,0.022695671367339278,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-04,48,43,30871690578.01,30793876038.269997,29956369093.19,103725942.02999999,0.003368395128339528,0.0034625672326083095,5,0,2066,608713543906.14,0.020813165537270088,0.13010474800169985,12,3177248766.9,2828045476.19,103725942.02999999,0.03264646542965033,0.03667760752197722,0.0292780703013108,0.03321504028936891,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-05,50,47,32359950316.829998,32323980533.05,30077895389.77,99330796.14,0.003072975373142493,0.0033024516793081233,3,0,2066,608713543906.14,0.022749273959341725,0.13164519744086098,14,3225487890.9,2859427912.73,99330796.14,0.030795587985383496,0.034737996260645464,0.027722612612241,0.03143554458133734,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-06,54,50,29489837120.63,29455924207.15,26258952015.760002,103979640.75,0.003530007750521046,0.003959778771353627,4,0,2066,608713543906.14,0.02420135527589545,0.13201534399724307,15,3361641127.7200003,2939870601.9900002,103979640.75,0.030931213892103696,0.03536878142854863,0.02740120614158265,0.031409002657195,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-07,58,55,32451063766.35,32417985225.64,29285896495.9,99175325.9,0.0030592686500936633,0.0033864534730526164,3,0,2066,608713543906.14,0.026621490803484995,0.13257654607818883,14,3276266824.27,2620922620.6800003,99175325.9,0.030270832999719954,0.03783985269823376,0.02721156434962629,0.03445339922518115,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-08,58,54,29820067527.37,29757818112.71,25472467844.1,132055083.02,0.004437660130854733,0.005184228078261642,4,0,2066,608713543906.14,0.026137463697967087,0.13250614983690429,13,3029070945.78,2688824593.07,132055083.02,0.04359590296291168,0.04911256887502074,0.03915824283205695,0.0439283407967591,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-09,59,54,30579740021.02,30511635639.980003,25534671226.94,128652728.51,0.004216513661477518,0.0050383546107406595,5,0,2066,608713543906.14,0.026137463697967087,0.13427750522993667,16,3427403223.2599998,3133152540.6,128652728.51,0.03753650216493378,0.04106175069451389,0.033319988503456265,0.03602339608377323,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-10,61,57,31915010491.88,31862860502.98,29001037570.91,90226395.39,0.002831710460570905,0.003111143701993034,4,0,2066,608713543906.14,0.02758954501452081,0.14096159165313504,15,3565656787.2599998,3163779239.65,90226395.39,0.025304284953161112,0.02851854966972395,0.022472574492590207,0.025407405967730917,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-11,64,59,31052951000.85,30983797709.95,29389644511.8,88429737.89,0.002854063879380482,0.003008874022089491,5,0,2066,608713543906.14,0.028557599225556632,0.14157544425567814,16,3558732245.5899997,3227301112.81,88429737.89,0.024848662891000753,0.02740052285143128,0.02199459901162027,0.024391648829341788,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2014-12,65,61,32287478965.850002,32220507989.370003,30856099301.89,146718418.97,0.004553572495455517,0.004754924384139936,4,0,2066,608713543906.14,0.02952565343659245,0.14174523741159636,16,3666966274.08,3312442729.9,146718418.97,0.04001084493388475,0.04429311868417701,0.035457272438429235,0.03953819430003708,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-01,65,62,28505774915.350002,28473013980.23,25960810500.13,165570028.02,0.005814980744046351,0.006377691020824288,3,0,2066,608713543906.14,0.030009680542110357,0.1418156336528809,17,3295374581.27,2746493878.42,165570028.02,0.05024315868704407,0.060284142382741795,0.04442817794299772,0.053906451361917504,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-02,65,62,29714036496.8,29681879180.75,26958342398.2,189992732.17999998,0.006400967102622619,0.007047641482314793,3,0,2066,608713543906.14,0.030009680542110357,0.1418156336528809,18,3304912038.57,2897391756.62,189992732.17999998,0.057487984540189996,0.06557371185512005,0.05108701743756738,0.05852607037280526,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-03,65,62,30221595038.13,30191261295.77,10535098927.95,172491805.81,0.005713302406288249,0.01637305990097283,3,0,2066,608713543906.14,0.030009680542110357,0.13580094933668221,17,3221421986.15,2939419592.51,172491805.81,0.053545237647101666,0.0586822671555739,0.04783193524081342,0.042309207254601064,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-04,67,64,34253821741.21,34226248836.149998,10813437547.85,200074317.17999998,0.005845639647447433,0.01850237875741744,3,0,2066,608713543906.14,0.030977734753146177,0.1421660599109221,19,3350598769.28,3176860921.45,200074317.17999998,0.05971300384109952,0.0629786201306795,0.05386736419365208,0.04447624137326205,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-05,70,67,31044126060.3,31017629671.8,29329979785.34,163872595.12,0.005283208190114749,0.005587204502674374,3,0,2066,608713543906.14,0.032429816069699906,0.14936617926884754,15,3198765205.0,2916435434.98,163872595.12,0.051229954253550786,0.05618934441493089,0.04594674606343604,0.05060213991225652,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-06,72,68,34415538493.76,34326638703.920002,31106775928.95,93318277.5,0.0027185381681237354,0.0029999340887382642,4,0,2066,608713543906.14,0.03291384317521781,0.1525443496189364,15,3230202346.59,2869967403.4900002,93318277.5,0.02888929778610077,0.03251544856799456,0.026170759617977032,0.0295155144792563,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-07,72,70,32872172952.2,32858189596.3,29599660907.7,175811477.54,0.005350613643053458,0.005939644987428377,2,0,2066,608713543906.14,0.03388189738625363,0.1526161188623964,17,3269947551.04,2893072082.02,175811477.54,0.053765840214802074,0.06076982271981449,0.04841522657174861,0.05483017773238611,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-08,73,71,33614878257.68,33600232603.65,28804886459.17,204156094.32,0.0060760321729981855,0.007087550739329756,2,0,2066,608713543906.14,0.03436592449177154,0.1526750414119093,16,3268640310.77,2826941703.61,204156094.32,0.0624590272742205,0.07221800649772614,0.056382995101222314,0.06513045575839638,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-09,75,73,39351991652.43,39337534741.87,30557352503.19,195689122.20999998,0.004974615808898487,0.006403994658554639,2,0,2066,608713543906.14,0.035333978702807356,0.154501414317194,18,3097354262.41,2700437619.66,195689122.20999998,0.0631794446585963,0.07246570733029498,0.05820482884969782,0.06606171267174034,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-10,77,75,35451429330.869995,35436495436.59,31691141541.410004,199739419.44,0.005636545515552275,0.006302689323418836,2,0,2066,608713543906.14,0.03630203291384317,0.15482365001167403,19,3252535097.36,2845621674.08,199739419.44,0.06141038096779444,0.07019183936479416,0.05577383545224217,0.06388915004137533,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-11,77,75,37751441420.61,37736759886.76,31331500345.460003,197531981.88,0.00523447117539374,0.006304581003208254,2,0,2066,608713543906.14,0.03630203291384317,0.15482365001167403,20,3004012208.16,2687091606.44,197531981.88,0.0657560516376833,0.07351144315533803,0.060521580462289566,0.06720686215212977,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2015-12,80,78,37466288300.0,37448800580.83,34023041549.5,228675428.53,0.006106348534085193,0.006721192994967865,2,0,2066,608713543906.14,0.0377541142303969,0.1552692100504397,22,3666707603.93,3063755628.7599998,228675428.53,0.062365329672020825,0.07463892563211783,0.056258981137935635,0.06791773263714997,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2016-01,80,78,38119502398.9,38101065158.18,36506301204.18,221334879.94,0.005809152028194181,0.006062922636343585,2,0,2066,608713543906.14,0.0377541142303969,0.1552692100504397,21,3237940431.23,2566423266.67,221334879.94,0.06835668680165351,0.08624254728924262,0.06254753477345933,0.08017962465289903,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2016-02,82,79,37337282660.11,37290380694.24,32741467641.32,228288810.17999998,0.006121922220420299,0.0069724672296576475,3,0,2066,608713543906.14,0.03823814133591481,0.15703456333798818,20,3168674343.78,2471380050.96,228288810.17999998,0.07204552611350647,0.09237300838910709,0.06592360389308617,0.08540054115944944,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2016-03,84,81,36655597915.4,36609332314.63,31909729301.79,275629573.56,0.007528942926114268,0.008637791030854604,3,0,2066,608713543906.14,0.03920619554695063,0.15748198788634357,19,3168953334.22,2754085166.81,275629573.56,0.08697811059052497,0.10008026508463283,0.07944916766441071,0.09144247405377823,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2016-04,83,80,37734000898.23,37686666522.76,33871120712.64,357242536.43,0.009479281915641213,0.010547112965668258,3,0,2066,608713543906.14,0.03872216844143272,0.15708164053253543,19,3264677916.1,2853221025.64,357242536.43,0.10942657916366944,0.12520675167458073,0.09994729724802823,0.11465963870891246,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2016-05,83,78,37171836719.049995,37014703640.67,33487703259.27,211936424.99,0.005725736103345005,0.006328783534336061,5,0,2066,608713543906.14,0.0377541142303969,0.1570841725002326,18,3112571432.36,2676459224.69,211936424.99,0.06809046140647333,0.0791853741072956,0.062364725303128324,0.07285659057295954,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2016-06,86,81,36290453187.29,36136519504.58,34063642070.309998,223007221.12,0.0061712423934943625,0.00654678148213558,5,0,2066,608713543906.14,0.03920619554695063,0.1590648012029938,17,2787749465.49,2474446919.27,223007221.12,0.0799954313974919,0.09012406747678005,0.07382418900399754,0.08357728599464447,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
