competencia,tipo_recebivel_tabela_ii,fundos_incluidos_coorte_anterior,pl_incluido_brl_coorte_anterior,carteira_incluida_brl_coorte_anterior,inadimplencia_sobre_carteira_coorte_anterior,fundos_incluidos_coorte_atual,pl_incluido_brl_coorte_atual,carteira_incluida_brl_coorte_atual,inadimplencia_sobre_carteira_coorte_atual,delta_inadimplencia_pp,competencia_coorte_anterior,competencia_coorte_atual
2014-11,Imobiliário,1,6506781.43,7283380.06,0.012742276145891527,1,6506781.43,7283380.06,0.012742276145891527,0.0,2026-05,2026-06
2014-11,Industrial,1,19884599845.14,19211629266.53,0.0,1,19884599845.14,19211629266.53,0.0,0.0,2026-05,2026-06
2014-11,Serviços,9,3549115255.7400002,3295189427.58,0.0005207895623956012,10,4075146281.03,3656516740.69,0.0004693265152879253,-5.146304710767596e-05,2026-05,2026-06
2014-11,Setor público,6,1281680348.32,1191353872.41,0.0,6,1281680348.32,1191353872.41,0.0,0.0,2026-05,2026-06
2014-12,Agronegócio,2,168970653.79999998,155532863.54,0.0,2,168970653.79999998,155532863.54,0.0,0.0,2026-05,2026-06
2014-12,Ações judiciais,9,1350361252.17,1291123200.49,0.0,9,1350361252.17,1291123200.49,0.0,0.0,2026-05,2026-06
2014-12,Comercial,9,3247758673.77,2855968623.77,0.008603300770008305,8,2766055883.78,2507037047.09,0.009800715585164599,0.001197414815156294,2026-05,2026-06
2014-12,Financeiro,23,1397024555.88,1304742451.05,0.014914673860990414,24,1659304958.16,1527226461.59,0.07897921567206415,0.06406454181107374,2026-05,2026-06
2014-12,Imobiliário,1,6882552.32,7547877.05,0.014468331860281165,1,6882552.32,7547877.05,0.014468331860281165,0.0,2026-05,2026-06
2014-12,Industrial,1,19608132963.74,19025853750.1,0.0,1,19608132963.74,19025853750.1,0.0,0.0,2026-05,2026-06
2014-12,Serviços,9,4880153201.81,4774780458.37,0.00029725107622739143,10,5361855991.8,5123712035.05,0.0002770078841845275,-2.0243192042863954e-05,2026-05,2026-06
2014-12,Setor público,6,1298943733.6,1218066066.98,0.0,6,1298943733.6,1218066066.98,0.0,0.0,2026-05,2026-06
2015-01,Agronegócio,2,176080891.16,152315210.41,0.0,2,176080891.16,152315210.41,0.0,0.0,2026-05,2026-06
2015-01,Ações judiciais,10,1296182191.08,1251411805.56,0.0,10,1296182191.08,1251411805.56,0.0,0.0,2026-05,2026-06
2015-01,Comercial,9,2882132190.3,2227617847.12,0.014930636281712428,8,2452832020.26,2020011581.29,0.01646512928839744,0.0015344930066850115,2026-05,2026-06
2015-01,Financeiro,23,1404779048.8,1305756443.28,0.014855761838151918,24,1670071098.28,1489163100.46,0.07869163700994326,0.06383587517179135,2026-05,2026-06
2015-01,Imobiliário,1,7769891.74,7726526.36,0.01364685436729682,1,7769891.74,7726526.36,0.01364685436729682,0.0,2026-05,2026-06
2015-01,Industrial,1,17171440573.19,15786988966.23,0.0,1,17171440573.19,15786988966.23,0.0,0.0,2026-05,2026-06
2015-01,Serviços,9,3941942581.75,3808499766.6400003,0.003943849851736064,10,4371242751.79,4016106032.4700003,0.003739978755182978,-0.00020387109655308584,2026-05,2026-06
2015-01,Setor público,6,1327394562.73,1237087277.3500001,0.0,6,1327394562.73,1237087277.3500001,0.0,0.0,2026-05,2026-06
2015-02,Agronegócio,2,174370797.33999997,154449573.70000002,0.0,2,174370797.33999997,154449573.70000002,0.0,0.0,2026-05,2026-06
2015-02,Ações judiciais,10,1230987034.11,1222782508.34,0.020108955552022793,10,1230987034.11,1222782508.34,0.020108955552022793,0.0,2026-05,2026-06
2015-02,Comercial,9,2807155881.87,2445961438.12,0.013576604566392517,8,2418582815.46,2102372164.03,0.01579541995378423,0.002218815387391713,2026-05,2026-06
2015-02,Financeiro,23,1400190732.21,1296900663.17,0.016160700495572715,24,1661623423.8,1474878470.05,0.07956089740466682,0.0634001969090941,2026-05,2026-06
2015-02,Imobiliário,1,8682240.23,7167727.89,0.020930614596754736,1,8682240.23,7167727.89,0.020930614596754736,0.0,2026-05,2026-06
2015-02,Industrial,1,19025132749.61,17069636578.28,0.0,1,19025132749.61,17069636578.28,0.0,0.0,2026-05,2026-06
2015-02,Serviços,9,3431870328.64,3335571961.43,0.004408036288833807,10,3820443395.05,3679161235.52,0.003996378877894402,-0.00041165741093940507,2026-05,2026-06
2015-02,Setor público,6,1342056725.15,1247894140.3899999,0.0,6,1342056725.15,1247894140.3899999,0.0,0.0,2026-05,2026-06
2015-03,Agronegócio,2,175804462.01,151586755.92000002,0.0,2,175804462.01,151586755.92000002,0.0,0.0,2026-05,2026-06
2015-03,Ações judiciais,10,1242590123.93,1235444153.34,0.0199028657374147,10,1242590123.93,1235444153.34,0.0199028657374147,0.0,2026-05,2026-06
2015-03,Comercial,8,2734556027.2599998,2514996438.1800003,0.01088895301172589,7,2329388641.2,2140812497.13,0.012792188982787413,0.0019032359710615242,2026-05,2026-06
2015-03,Financeiro,23,1375591174.74,1285043058.77,0.018379377919527953,24,1636319542.19,1471769335.72,0.08045881149036826,0.06207943357084031,2026-05,2026-06
2015-03,Imobiliário,1,10163227.36,9743650.9,0.017240677208581027,1,10163227.36,9743650.9,0.017240677208581027,0.0,2026-05,2026-06
2015-03,Industrial,1,18972508852.83,0.0,,1,18972508852.83,0.0,,,2026-05,2026-06
2015-03,Serviços,9,4030031251.07,3864053939.2200003,0.0005001094732104297,10,4435198637.13,4238237880.27,0.0004559559974195908,-4.415347579083892e-05,2026-05,2026-06
2015-03,Setor público,7,1389287809.12,1287504654.67,0.0,7,1389287809.12,1287504654.67,0.0,0.0,2026-05,2026-06
2015-04,Agronegócio,2,178836079.76,146353569.79,0.0,2,178836079.76,146353569.79,0.0,0.0,2026-05,2026-06
2015-04,Ações judiciais,11,1278431121.42,1399905914.73,0.06707896828774476,11,1278431121.42,1399905914.73,0.06707896828774476,0.0,2026-05,2026-06
2015-04,Comercial,9,2877914349.31,2578611771.1,0.02062293438508379,8,2404908749.16,2168280785.96,0.024525671077445514,0.003902736692361724,2026-05,2026-06
2015-04,Financeiro,23,1409419293.48,1320193064.42,0.017333274508644157,24,1676482209.3500001,1488632955.55,0.03410483507080652,0.016771560562162363,2026-05,2026-06
2015-04,Imobiliário,1,11079957.61,11152191.31,0.017501546070590138,1,11079957.61,11152191.31,0.017501546070590138,0.0,2026-05,2026-06
2015-04,Industrial,1,22818850880.78,0.0,,1,22818850880.78,0.0,,,2026-05,2026-06
2015-04,Serviços,9,3975930552.0899997,3884079802.46,0.0005218145463222296,10,4448936152.24,4294410787.6,0.00047195516224303555,-4.985938407919409e-05,2026-05,2026-06
2015-04,Setor público,7,1408723685.83,1304701342.91,0.0,7,1408723685.83,1304701342.91,0.0,0.0,2026-05,2026-06
2015-05,Agronegócio,2,176874601.63,122580890.1,0.0,2,176874601.63,122580890.1,0.0,0.0,2026-05,2026-06
2015-05,Ações judiciais,11,1306955682.02,1228701547.7,0.0,11,1306955682.02,1228701547.7,0.0,0.0,2026-05,2026-06
2015-05,Comercial,10,2840290733.29,2536525263.07,0.03395031041629467,9,2388241483.93,2147504055.07,0.040100422561108025,0.006150112144813355,2026-05,2026-06
2015-05,Financeiro,25,1432751160.8799999,1356608152.04,0.017515083772914993,26,1704908368.05,1549541837.84,0.04929673429565539,0.0317816505227404,2026-05,2026-06
2015-05,Imobiliário,1,12122221.63,12483170.48,0.01575310938155192,1,12122221.63,12483170.48,0.01575310938155192,0.0,2026-05,2026-06
2015-05,Industrial,1,19234783873.69,18334650714.4,0.0,1,19234783873.69,18334650714.4,0.0,0.0,2026-05,2026-06
2015-05,Serviços,9,4312528388.52,4224514310.1800003,0.00027761156996767986,10,4764577637.88,4613535518.18,0.00025420288743385446,-2.34086825338254e-05,2026-05,2026-06
2015-05,Setor público,7,1429165802.97,1320982051.57,0.0,7,1429165802.97,1320982051.57,0.0,0.0,2026-05,2026-06
2015-06,Agronegócio,2,160756252.14,67813013.50999999,0.0,2,160756252.14,67813013.50999999,0.0,0.0,2026-05,2026-06
2015-06,Ações judiciais,10,1262175765.46,1216285040.91,0.0,10,1262175765.46,1216285040.91,0.0,0.0,2026-05,2026-06
2015-06,Comercial,10,2804612103.79,2524674226.71,0.018207972487564953,9,2421945669.4,2164239675.6800003,0.02124034568655459,0.0030323731989896387,2026-05,2026-06
2015-06,Financeiro,27,1394478130.91,1282842615.0,0.018318268145465375,28,1667618814.62,1470517930.96,0.03138652891493063,0.013068260769465254,2026-05,2026-06
2015-06,Imobiliário,1,12984290.95,14178232.53,0.01491792856073295,1,12984290.95,14178232.53,0.01491792856073295,0.0,2026-05,2026-06
2015-06,Industrial,1,22249860345.38,20077011768.8,0.0,1,22249860345.38,20077011768.8,0.0,0.0,2026-05,2026-06
2015-06,Serviços,9,4708212594.4,4406246579.71,0.00022311852099405304,10,5090879028.79,4766681130.74,0.00020624732241054626,-1.687119858350677e-05,2026-05,2026-06
2015-06,Setor público,7,1460418537.18,1330049135.82,0.0,7,1460418537.18,1330049135.82,0.0,0.0,2026-05,2026-06
2015-07,Agronegócio,2,138615866.34,100853057.80000001,0.0,2,138615866.34,100853057.80000001,0.0,0.0,2026-05,2026-06
2015-07,Ações judiciais,12,1395757512.99,1340504579.59,0.05170841368643474,12,1395757512.99,1340504579.59,0.05170841368643474,0.0,2026-05,2026-06
2015-07,Comercial,10,2804591851.9,2444873056.59,0.024021464972055928,9,2379601532.5499997,2099220710.38,0.027976778334741572,0.003955313362685644,2026-05,2026-06
2015-07,Financeiro,27,1415029242.11,1304959266.4,0.018038387263181167,28,1692476525.12,1478867351.28,0.031311619483600825,0.013273232220419658,2026-05,2026-06
2015-07,Imobiliário,1,15132180.06,14959342.58,0.021674786727158432,1,15132180.06,14959342.58,0.021674786727158432,0.0,2026-05,2026-06
2015-07,Industrial,1,21212296092.2,18931995734.65,0.0,1,21212296092.2,18931995734.65,0.0,0.0,2026-05,2026-06
2015-07,Serviços,9,4055499163.94,3915033090.62,0.0002903442560226194,10,4480489483.29,4260685436.83,0.0002667897893081081,-2.3554466714511288e-05,2026-05,2026-06
2015-07,Setor público,7,1543820403.75,1372574694.59,0.0,7,1543820403.75,1372574694.59,0.0,0.0,2026-05,2026-06
2015-08,Agronegócio,2,145663797.85,106154267.03,0.0,2,145663797.85,106154267.03,0.0,0.0,2026-05,2026-06
2015-08,Ações judiciais,13,1420440817.97,1354481103.67,0.051174848554319655,13,1420440817.97,1354481103.67,0.051174848554319655,0.0,2026-05,2026-06
2015-08,Comercial,10,2807140690.43,2402725344.58,0.0358116873841196,9,2381811267.44,2037191263.95,0.04223739343117067,0.006425706047051068,2026-05,2026-06
2015-08,Financeiro,27,1414687803.19,1336966265.16,0.018478085852856957,28,1703734017.98,1508784788.58,0.03144842371764416,0.012970337864787206,2026-05,2026-06
2015-08,Imobiliário,1,15654570.59,15629665.87,0.015496587196076765,1,15654570.59,15629665.87,0.015496587196076765,0.0,2026-05,2026-06
2015-08,Industrial,1,20899275208.15,17262771029.3,0.0,1,20899275208.15,17262771029.3,0.0,0.0,2026-05,2026-06
2015-08,Serviços,9,5044897771.49,4769031041.14,0.00023148732739976136,10,5470227194.4800005,5134565121.77,0.00021500754666043393,-1.6479780739327426e-05,2026-05,2026-06
2015-08,Setor público,7,1563425729.19,1385309219.0,0.0,7,1563425729.19,1385309219.0,0.0,0.0,2026-05,2026-06
2015-09,Agronegócio,2,143485493.04,114812279.74000001,0.0,2,143485493.04,114812279.74000001,0.0,0.0,2026-05,2026-06
2015-09,Ações judiciais,13,1171469896.8,1064804127.91,0.06509682253585207,13,1171469896.8,1064804127.91,0.06509682253585207,0.0,2026-05,2026-06
2015-09,Comercial,11,2596978507.37,2251841214.88,0.030608014603584272,10,2163781366.2799997,1883156422.03,0.03660045866805959,0.005992444064475317,2026-05,2026-06
2015-09,Financeiro,27,1360849591.38,1288360184.41,0.024852299494696705,28,1651555093.76,1456861966.48,0.037403991266009955,0.01255169177131325,2026-05,2026-06
2015-09,Imobiliário,1,17131978.12,15594816.74,0.009034432552107053,1,17131978.12,15594816.74,0.009034432552107053,0.0,2026-05,2026-06
2015-09,Industrial,1,28237979083.15,20572756823.28,0.0,2,28241969718.63,20574161611.6,0.0,0.0,2026-05,2026-06
2015-09,Serviços,9,3933934617.11,3695390162.9900002,0.0007620373913972613,10,4367131758.2,4064074955.84,0.000692906875635604,-6.913051576165727e-05,2026-05,2026-06
2015-09,Setor público,7,1581009437.04,1383886322.8500001,0.0,7,1581009437.04,1383886322.8500001,0.0,0.0,2026-05,2026-06
2015-10,Agronegócio,2,139491009.77,110466013.11999999,0.0,2,139491009.77,110466013.11999999,0.0,0.0,2026-05,2026-06
2015-10,Ações judiciais,14,1230378471.42,1102882188.5,0.06286588547077619,14,1230378471.42,1102882188.5,0.06286588547077619,0.0,2026-05,2026-06
2015-10,Comercial,11,2600938095.26,2251425249.6800003,0.02371980272833412,10,2183075684.2200003,1859207685.51,0.02872372096791914,0.005003918239585018,2026-05,2026-06
2015-10,Financeiro,29,1409623071.2,1347284739.9,0.039212915700300506,29,1699601197.2,1549203712.42,0.0487629282413697,0.009550012541069193,2026-05,2026-06
2015-10,Imobiliário,1,17254852.91,15976846.64,0.009427543081179629,1,17254852.91,15976846.64,0.009427543081179629,0.0,2026-05,2026-06
2015-10,Industrial,1,23895058418.1,21200071495.33,0.0,2,23899081068.239998,21202855924.77,0.0,0.0,2026-05,2026-06
2015-10,Serviços,9,4256389284.71,4063719642.31,0.00032188722528516767,10,4674251695.75,4455937206.4800005,0.0002935542803650303,-2.833294492013736e-05,2026-05,2026-06
2015-10,Setor público,7,1593361457.08,1394611963.97,0.0,7,1593361457.08,1394611963.97,0.0,0.0,2026-05,2026-06
2015-11,Agronegócio,2,140835507.14,109830240.97,0.0,2,140835507.14,109830240.97,0.0,0.0,2026-05,2026-06
2015-11,Ações judiciais,14,1212710438.54,1147698171.36,0.07124616409652829,14,1212710438.54,1147698171.36,0.07124616409652829,0.0,2026-05,2026-06
2015-11,Comercial,11,2672311902.65,2367908036.15,0.022882167500937387,10,2214055491.03,1979118725.73,0.027377270299948575,0.004495102799011188,2026-05,2026-06
2015-11,Financeiro,29,1408765135.84,1486887288.9,0.023168913929909107,29,1724280977.05,1723965273.8500001,0.03338490104355068,0.010215987113641571,2026-05,2026-06
2015-11,Imobiliário,1,19681348.56,18025016.0,0.010776339948879936,1,19681348.56,18025016.0,0.010776339948879936,0.0,2026-05,2026-06
2015-11,Industrial,1,25601209941.26,20024301391.88,0.0,2,25605169807.6,20028177718.79,0.0,0.0,2026-05,2026-06
2015-11,Serviços,9,4719478841.72,4504372579.89,0.0008505885075105321,10,5177735253.34,4893161890.31,0.0007830044531302578,-6.758405438027425e-05,2026-05,2026-06
2015-11,Setor público,7,1642291063.5,1431523308.4499998,0.0,7,1642291063.5,1431523308.4499998,0.0,0.0,2026-05,2026-06
2015-12,Agronegócio,2,144341499.86,121516141.96,0.0,2,144341499.86,121516141.96,0.0,0.0,2026-05,2026-06
2015-12,Ações judiciais,15,1207823867.96,1033133035.05,0.12300435301040374,15,1207823867.96,1033133035.05,0.12300435301040374,0.0,2026-05,2026-06
2015-12,Cartão de crédito,1,7704160.59,0.0,,1,7704160.59,0.0,,,2026-05,2026-06
2015-12,Comercial,11,2714692850.23,2253848116.93,0.027198499521564657,10,2295714671.5,1996418319.1699998,0.03024401723838245,0.0030455177168177937,2026-05,2026-06
2015-12,Financeiro,30,1523819042.64,1477489788.69,0.008368010536954094,30,1834851386.19,1718055308.65,0.021018899408061266,0.012650888871107172,2026-05,2026-06
2015-12,Imobiliário,1,25550503.65,18027476.92,0.011368377333637434,1,25550503.65,18027476.92,0.011368377333637434,0.0,2026-05,2026-06
2015-12,Industrial,1,22883400291.58,20666650812.45,0.0,2,22887032027.120003,20670244004.93,0.0,0.0,2026-05,2026-06
2015-12,Serviços,9,6959515019.3,6741840256.38,0.0005900030301423682,10,7378493198.03,6999270054.139999,0.0006999705700885369,0.00010996753994616871,2026-05,2026-06
2015-12,Setor público,7,1667289265.93,1466377208.68,0.0,7,1667289265.93,1466377208.68,0.0,0.0,2026-05,2026-06
2016-01,Agronegócio,2,146433218.78,128397020.72999999,0.0,2,146433218.78,128397020.72999999,0.0,0.0,2026-05,2026-06
2016-01,Ações judiciais,15,1235390510.82,1150853201.79,0.1097692982940943,15,1235390510.82,1150853201.79,0.1097692982940943,0.0,2026-05,2026-06
2016-01,Cartão de crédito,1,10419893.83,0.0,,1,10419893.83,0.0,,,2026-05,2026-06
2016-01,Comercial,11,2730556302.28,2041053278.1799998,0.02671208840203133,10,2310606498.82,1802825067.2099998,0.030241866829805522,0.003529778427774192,2026-05,2026-06
2016-01,Financeiro,30,1627086383.8,1689431452.18,0.00796741136944683,30,1931547375.36,1890699746.22,0.0191809133007522,0.011213501931305369,2026-05,2026-06
2016-01,Imobiliário,1,25828147.08,19148710.86,0.014487390928205807,1,25828147.08,19148710.86,0.014487390928205807,0.0,2026-05,2026-06
2016-01,Industrial,1,22288171718.57,21963816374.31,0.0,2,22291823677.69,21967307857.760002,0.0,0.0,2026-05,2026-06
2016-01,Serviços,9,8049647075.28,7849265296.67,0.000502336590874662,10,8469596878.74,8087493507.64,0.00048753957777835586,-1.479701309630609e-05,2026-05,2026-06
2016-01,Setor público,7,1679418957.06,1459576091.97,0.0,7,1679418957.06,1459576091.97,0.0,0.0,2026-05,2026-06
2016-02,Agronegócio,1,120584872.33,108360824.43,0.0,1,120584872.33,108360824.43,0.0,0.0,2026-05,2026-06
2016-02,Ações judiciais,15,1210445001.02,1061773537.84,0.11918530883472596,15,1210445001.02,1061773537.84,0.11918530883472596,0.0,2026-05,2026-06
2016-02,Cartão de crédito,1,32415656.81,0.0,,1,32415656.81,0.0,,,2026-05,2026-06
2016-02,Comercial,11,2658735718.04,2030373969.34,0.034267582696904164,10,2328925178.02,1734604560.1,0.040110587450542017,0.005843004753637852,2026-05,2026-06
2016-02,Financeiro,31,1734048393.25,1642033051.33,0.004445485390252958,31,2040219991.64,1841266454.21,0.01618628189953483,0.011740796509281871,2026-05,2026-06
2016-02,Imobiliário,1,26147677.85,20173998.48,0.013472965722162581,1,26147677.85,20173998.48,0.013472965722162581,0.0,2026-05,2026-06
2016-02,Industrial,1,22617912166.36,19424708523.46,0.0,2,22621515751.45,19428265443.57,0.0,0.0,2026-05,2026-06
2016-02,Serviços,9,6837877377.71,6774473418.92,0.000308501290176024,10,7167687917.73,7070242828.16,0.00029559575827806415,-1.2905531897959826e-05,2026-05,2026-06
2016-02,Setor público,8,1742438647.3899999,1476779994.53,0.0,8,1742438647.3899999,1476779994.53,0.0,0.0,2026-05,2026-06
2016-03,Agronegócio,1,122975957.23,104805863.77,0.0,1,122975957.23,104805863.77,0.0,0.0,2026-05,2026-06
2016-03,Ações judiciais,15,1210272485.1200001,1157152998.28,0.1063738074506681,15,1210272485.1200001,1157152998.28,0.1063738074506681,0.0,2026-05,2026-06
2016-03,Cartão de crédito,1,40558553.07,0.0,,1,40558553.07,0.0,,,2026-05,2026-06
2016-03,Comercial,11,2646197565.41,2224326655.08,0.0514385453317714,10,2327210247.74,2008111420.85,0.05697698160173283,0.005538436269961436,2026-05,2026-06
2016-03,Financeiro,34,1680525167.33,1563771297.13,0.00854798449398113,33,1980409083.9,1780296748.18,0.020217754324831697,0.011669769830850567,2026-05,2026-06
2016-03,Imobiliário,1,26530963.55,21168196.29,0.01975711979756968,1,26530963.55,21168196.29,0.01975711979756968,0.0,2026-05,2026-06
2016-03,Industrial,1,21043479659.48,17897516886.72,0.0,2,21047054887.14,17901193298.4,0.0,0.0,2026-05,2026-06
2016-03,Serviços,9,7768368585.34,7210579109.45,0.0002372695665675178,10,8087355903.01,7426794343.68,0.00023036197056619558,-6.907596001322222e-06,2026-05,2026-06
2016-03,Setor público,8,1766964233.8700001,1510206432.34,0.0,8,1766964233.8700001,1510206432.34,0.0,0.0,2026-05,2026-06
2016-04,Agronegócio,1,125321834.64,100022998.92,0.0,1,125321834.64,100022998.92,0.0,0.0,2026-05,2026-06
2016-04,Ações judiciais,15,1202256565.59,1144751754.51,0.10803549387258847,15,1202256565.59,1144751754.51,0.10803549387258847,0.0,2026-05,2026-06
2016-04,Cartão de crédito,1,48836104.07,0.0,,1,48836104.07,0.0,,,2026-05,2026-06
2016-04,Comercial,10,2597719250.65,2140601406.9399998,0.03938677834960576,9,2281962625.6,1942912873.3799999,0.043394325244923204,0.004007546895317446,2026-05,2026-06
2016-04,Financeiro,34,1497133432.93,1401569590.98,0.05414911357839454,33,1795169041.29,1668389748.59,0.08811291929493048,0.03396380571653594,2026-05,2026-06
2016-04,Imobiliário,1,26949214.13,21882819.26,0.03058967274950659,1,26949214.13,21882819.26,0.03058967274950659,0.0,2026-05,2026-06
2016-04,Industrial,1,23300087621.34,20337595483.19,0.0,2,23303792529.26,20341266885.0,0.0,0.0,2026-05,2026-06
2016-04,Serviços,9,6810696118.400001,6932199012.47,0.0002281011504654697,10,7126452743.45,7129887546.03,0.00022177664932183306,-6.324501143636642e-06,2026-05,2026-06
2016-04,Setor público,8,1775925864.73,1522006086.95,0.0,8,1775925864.73,1522006086.95,0.0,0.0,2026-05,2026-06
2016-05,Agronegócio,1,111987487.53,39698692.46,0.0,1,111987487.53,39698692.46,0.0,0.0,2026-05,2026-06
2016-05,Ações judiciais,13,1104232087.08,1064030708.31,0.04717599161186563,13,1104232087.08,1064030708.31,0.04717599161186563,0.0,2026-05,2026-06
2016-05,Cartão de crédito,1,48836104.07,0.0,,1,48836104.07,0.0,,,2026-05,2026-06
2016-05,Comercial,11,2649747195.75,2126187743.5400002,0.03395925458105794,10,2334487787.65,1956022871.72,0.036913551428214474,0.0029542968471565345,2026-05,2026-06
2016-05,Financeiro,34,1515066522.73,1428836803.3700001,0.010602396462822012,33,1826294851.43,1716600403.43,0.05012480785165371,0.0395224113888317,2026-05,2026-06
2016-05,Imobiliário,1,24726061.95,22463878.16,0.04196172153739993,1,24726061.95,22463878.16,0.04196172153739993,0.0,2026-05,2026-06
2016-05,Industrial,1,23263315818.35,20771137247.32,0.0,2,23267211830.3,20774890669.29,0.0,0.0,2026-05,2026-06
2016-05,Serviços,9,6107337269.39,6233859127.94,0.0004089091392160401,10,6422596677.49,6404023999.76,0.00039804378779584993,-1.0865351420190187e-05,2026-05,2026-06
2016-05,Setor público,7,1874330753.17,1509972036.1399999,0.0,7,1874330753.17,1509972036.1399999,0.0,0.0,2026-05,2026-06
2016-06,Agronegócio,1,113318896.38,40093932.23,0.0,1,113318896.38,40093932.23,0.0,0.0,2026-05,2026-06
2016-06,Ações judiciais,13,1103685567.01,1068828471.27,0.04945916039005479,14,1138080486.6,1102678471.27,0.047940864147928,-0.0015182962421267862,2026-05,2026-06
2016-06,Cartão de crédito,1,50583904.92,0.0,,1,50583904.92,0.0,,,2026-05,2026-06
2016-06,Comercial,11,2642998763.5,2271885351.0099998,0.037349657786330134,10,2328121929.79,2035361508.08,0.041689960261675936,0.004340302475345802,2026-05,2026-06
2016-06,Financeiro,34,1509138649.56,1559866219.71,0.0148521015823441,33,1811634645.5,1813055361.5,0.045728316603309636,0.030876215020965537,2026-05,2026-06
2016-06,Imobiliário,2,33615297.1,24718179.73,0.019101207902739042,2,33615297.1,24718179.73,0.019101207902739042,0.0,2026-05,2026-06
2016-06,Industrial,1,22528538060.72,21444954110.6,0.0,2,22532958905.960003,21449294888.69,0.0,0.0,2026-05,2026-06
2016-06,Serviços,9,5885848706.56,5810417570.58,0.00032865198358013743,10,6200725540.27,6046941413.51,0.0003157968846421406,-1.2855098937996831e-05,2026-05,2026-06
2016-06,Setor público,8,1927479898.06,1551498315.3,0.0,8,1927479898.06,1551498315.3,0.0,0.0,2026-05,2026-06
2016-07,Agronegócio,1,112847554.27,95761758.38,0.0,1,112847554.27,95761758.38,0.0,0.0,2026-05,2026-06
2016-07,Ações judiciais,15,1128329096.49,1072251868.4,0.04935429794957306,16,1162667002.65,1106101868.4,0.04784390995248046,-0.001510387997092598,2026-05,2026-06
2016-07,Cartão de crédito,1,50583904.92,0.0,,1,50583904.92,0.0,,,2026-05,2026-06
2016-07,Comercial,11,2637039355.7000003,2147866707.11,0.04095811906241098,10,2330091798.42,1992533727.53,0.04415111227705703,0.003192993214646049,2026-05,2026-06
