competencia_origem,competencia_destino,bridge_group,cnpj_14,cnpj,cnpj_fundo_14,cnpj_fundo,denominacao,reportava_origem,reportava_destino,pl_origem_brl,pl_destino_brl,delta_pl_brl,carteira_origem_brl,carteira_destino_brl,delta_carteira_brl,inad_bruta_origem_brl,inad_bruta_destino_brl,delta_inad_bruta_brl,inad_ajustada_origem_brl,inad_ajustada_destino_brl,delta_inad_ajustada_brl,excesso_origem_brl,excesso_destino_brl,delta_excesso_brl,contribuicao_abs
2024-06,2024-07,fundos continuantes,42922136000107,42.922.136/0001-07,42922136000107,42.922.136/0001-07,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MONEE I DE RESPONSABILIDADE LIMITADA,True,True,721736625.37,762153083.22,40416457.850000024,507457786.71,580739024.08,73281237.37000006,44806184.92,62979676.49,18173491.57,44806184.92,62979676.49,18173491.57,0.0,0.0,0.0,18173491.57
2024-06,2024-07,fundos continuantes,28472333000132,28.472.333/0001-32,28472333000132,28.472.333/0001-32,MERCADO CRÉDITO MERCHANT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,1191312.56,20467031.99,19275719.43,0.0,0.0,0.0,169108773.48,151274845.48,-17833928.0,0.0,0.0,0.0,169108773.48,151274845.48,-17833928.0,17833928.0
2024-06,2024-07,fundos continuantes,45963809000157,45.963.809/0001-57,45963809000157,45.963.809/0001-57,PAYJOY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,True,True,160622771.7,227244093.7,66621322.0,158622541.07,188670221.67,30047680.599999994,121253905.09,138219649.58,16965744.49000001,121253905.09,138219649.58,16965744.49000001,0.0,0.0,0.0,16965744.49000001
2024-06,2024-07,fundos continuantes,22235997000100,22.235.997/0001-00,22235997000100,22.235.997/0001-00,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO EAN,True,True,171625474.47,169220992.08,-2404482.3899999857,129792490.25,157521508.92,27729018.669999987,60331851.93,43421364.57,-16910487.36,60331851.93,43421364.57,-16910487.36,0.0,0.0,0.0,16910487.36
2024-06,2024-07,fundos continuantes,28472392000100,28.472.392/0001-00,28472392000100,28.472.392/0001-00,UPL 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRONEGÓCIO RESPONSABILIDADE LIMITADA,True,True,1161782677.01,1174884893.36,13102216.349999905,844280733.9000001,919151219.98,74870486.07999992,52637513.84,35853318.76,-16784195.080000006,52637513.84,35853318.76,-16784195.080000006,0.0,0.0,0.0,16784195.080000006
2024-06,2024-07,fundos continuantes,32528241000102,32.528.241/0001-02,32528241000102,32.528.241/0001-02,DANIELE MÚLTIPLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,504053724.78,518611114.96,14557390.180000007,483516549.32000005,488908260.62,5391711.299999952,76939614.48,93630572.14,16690957.659999996,76939614.48,93630572.14,16690957.659999996,0.0,0.0,0.0,16690957.659999996
2024-06,2024-07,fundos continuantes,45963700000110,45.963.700/0001-10,45963700000110,45.963.700/0001-10,TECNOMYL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRONEGÓCIO,True,True,122161405.43,123863297.02,1701891.5899999887,64863440.81,86262976.76,21399535.950000003,16795960.16,506931.31,-16289028.85,16795960.16,506931.31,-16289028.85,0.0,0.0,0.0,16289028.85
2024-06,2024-07,fundos continuantes,52994887000184,52.994.887/0001-84,52994887000184,52.994.887/0001-84,ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,56115266.23,60496435.24,4381169.010000005,48463511.67,55530227.23,7066715.559999995,16968622.06,32975832.57,16007210.510000002,16968622.06,32975832.57,16007210.510000002,0.0,0.0,0.0,16007210.510000002
2024-06,2024-07,fundos continuantes,50832746000130,50.832.746/0001-30,50832746000130,50.832.746/0001-30,BOASAFRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA,True,True,44365820.59,44791492.85,425672.2599999979,26464900.4,24608997.15,-1855903.25,15797751.1,0.0,-15797751.1,15797751.1,0.0,-15797751.1,0.0,0.0,0.0,15797751.1
2024-06,2024-07,fundos continuantes,37284201000178,37.284.201/0001-78,37284201000178,37.284.201/0001-78,ARTESANAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE L,True,True,701003154.02,737624726.08,36621572.06000006,667333395.26,711769438.21,44436042.95000005,0.0,15604673.49,15604673.49,0.0,15604673.49,15604673.49,0.0,0.0,0.0,15604673.49
2024-06,2024-07,fundos continuantes,30143979000118,30.143.979/0001-18,30143979000118,30.143.979/0001-18,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALUMIE,True,True,28590211.51,63340451.96,34750240.45,27784241.71,60754559.01,32970317.299999997,7966225.02,23429336.98,15463111.96,7966225.02,23429336.98,15463111.96,0.0,0.0,0.0,15463111.96
2024-06,2024-07,fundos continuantes,53624183000182,53.624.183/0001-82,53624183000182,53.624.183/0001-82,PAGEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,15925614.47,25106979.83,9181365.359999998,13359781.04,25088885.05,11729104.010000002,10085557.21,24534082.37,14448525.16,10085557.21,24534082.37,14448525.16,0.0,0.0,0.0,14448525.16
2024-06,2024-07,fundos continuantes,45829761000199,45.829.761/0001-99,45829761000199,45.829.761/0001-99,FARMERS FIRST I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,92134329.17,74838857.78,-17295471.39,96318705.97,79258479.77,-17060226.200000003,85468695.49,93704106.47,8235410.980000004,85468695.49,79258479.77,-6210215.719999999,0.0,14445626.700000003,14445626.700000003,14445626.700000003
2024-06,2024-07,fundos continuantes,48660463000106,48.660.463/0001-06,48660463000106,48.660.463/0001-06,FARMTECH UP CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,242730335.95,227163420.93,-15566915.01999998,143593091.76,139618971.4,-3974120.3599999845,19252578.01,5229823.37,-14022754.64,19252578.01,5229823.37,-14022754.64,0.0,0.0,0.0,14022754.64
2024-06,2024-07,fundos continuantes,41776322000104,41.776.322/0001-04,41776322000104,41.776.322/0001-04,REAG RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,83505317.83,0.0,-83505317.83,103721029.55,0.0,-103721029.55,13474119.79,0.0,-13474119.79,13474119.79,0.0,-13474119.79,0.0,0.0,0.0,13474119.79
2024-06,2024-07,fundos continuantes,13606266000124,13.606.266/0001-24,13606266000124,13.606.266/0001-24,TERRAS RARAS FIDC MULTISETORIAL DE RESPONSABILIDADE ILIMITADA,True,True,181487636.1,315526835.69,134039199.59,137165206.58,177526821.75,40361615.16999999,5714873.36,19152922.01,13438048.650000002,5714873.36,19152922.01,13438048.650000002,0.0,0.0,0.0,13438048.650000002
2024-06,2024-07,fundos continuantes,18593058000151,18.593.058/0001-51,18593058000151,18.593.058/0001-51,ZKR NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISSETORIAL,True,True,53956009.0,56239603.81,2283594.8100000024,53188089.59,54736937.42,1548847.8299999982,15198785.4,1821278.14,-13377507.26,15198785.4,1821278.14,-13377507.26,0.0,0.0,0.0,13377507.26
2024-06,2024-07,fundos continuantes,17250006000110,17.250.006/0001-10,17250006000110,17.250.006/0001-10,RED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP DE RESPONSABILIDADE LIMITADA,True,True,2527154382.36,2558628961.49,31474579.129999638,1939743101.48,1899056425.77,-40686675.71000004,128177177.33,141312367.17000002,13135189.840000018,128177177.33,141312367.17000002,13135189.840000018,0.0,0.0,0.0,13135189.840000018
2024-06,2024-07,fundos continuantes,20460014000103,20.460.014/0001-03,20460014000103,20.460.014/0001-03,FLOWINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,573133229.46,579033605.18,5900375.719999909,551792909.27,547176411.21,-4616498.059999943,14330639.89,27437244.09,13106604.2,14330639.89,27437244.09,13106604.2,0.0,0.0,0.0,13106604.2
2024-06,2024-07,fundos continuantes,54591932000185,54.591.932/0001-85,54591932000185,54.591.932/0001-85,CLÁSSICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,99806555.71,103588752.35,3782196.6400000006,33930895.11,37206278.83,3275383.719999999,13705483.07,711371.76,-12994111.31,13705483.07,711371.76,-12994111.31,0.0,0.0,0.0,12994111.31
2024-06,2024-07,fundos continuantes,35689601000138,35.689.601/0001-38,35689601000138,35.689.601/0001-38,ÁGIS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,298810096.25,288351011.86,-10459084.389999986,298868397.74,301778067.85,2909670.1100000143,33242789.36,46023625.9,12780836.54,33242789.36,46023625.9,12780836.54,0.0,0.0,0.0,12780836.54
2024-06,2024-07,fundos continuantes,31881591000187,31.881.591/0001-87,31881591000187,31.881.591/0001-87,3B FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADO,True,True,8192122.18,11320238.67,3128116.49,8416184.22,8416184.22,0.0,0.0,12497303.48,12497303.48,0.0,8416184.22,8416184.22,0.0,4081119.26,4081119.26,12497303.48
2024-06,2024-07,fundos continuantes,43616659000180,43.616.659/0001-80,43616659000180,43.616.659/0001-80,TALÓ 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,277325906.04,256130443.07,-21195462.97000003,186988014.05,200585110.64,13597096.589999974,31064569.73,18609506.5,-12455063.23,31064569.73,18609506.5,-12455063.23,0.0,0.0,0.0,12455063.23
2024-06,2024-07,fundos continuantes,42700626000150,42.700.626/0001-50,42700626000150,42.700.626/0001-50,STARS BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP DE RESPONSABILIDADE LIMITADA,True,True,263486868.55,272773106.02,9286237.469999969,248369845.66,246500578.8,-1869266.8599999845,23291287.06,10853352.48,-12437934.579999998,23291287.06,10853352.48,-12437934.579999998,0.0,0.0,0.0,12437934.579999998
2024-06,2024-07,fundos continuantes,36643574000125,36.643.574/0001-25,36643574000125,36.643.574/0001-25,VIVO PAY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,True,True,243304619.02,243060370.28,-244248.74000000954,216655046.42,213479141.16,-3175905.2599999905,151071848.09,163430515.78,12358667.689999998,151071848.09,163430515.78,12358667.689999998,0.0,0.0,0.0,12358667.689999998
2024-06,2024-07,fundos continuantes,23104485000169,23.104.485/0001-69,23104485000169,23.104.485/0001-69,CVPAR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,307480633.06,335167683.67,27687050.610000014,292395288.9,302406252.66,10010963.76000005,75677.52,12036917.03,11961239.51,75677.52,12036917.03,11961239.51,0.0,0.0,0.0,11961239.51
2024-06,2024-07,fundos continuantes,54029912000115,54.029.912/0001-15,54029912000115,54.029.912/0001-15,TABOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,True,True,477987778.43,482256805.46,4269027.029999971,469986997.78,471043019.1,1056021.3200000525,127109165.43,139022357.37,11913191.939999998,127109165.43,139022357.37,11913191.939999998,0.0,0.0,0.0,11913191.939999998
2024-06,2024-07,fundos continuantes,20998706000100,20.998.706/0001-00,20998706000100,20.998.706/0001-00,FMC 202201 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,542287156.49,447579649.3,-94707507.19,307771458.82,360275839.35,52504380.53000003,30176239.84,18452594.57,-11723645.27,30176239.84,18452594.57,-11723645.27,0.0,0.0,0.0,11723645.27
2024-06,2024-07,fundos continuantes,42432319000136,42.432.319/0001-36,42432319000136,42.432.319/0001-36,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BIZCAPITAL FINPASS PME RESPONSABILIDADE LIMITADA,True,True,33393578.28,25211311.65,-8182266.630000003,28910873.39,22799149.83,-6111723.560000002,153370035.75,158978110.95,5608075.199999988,28910873.39,22799149.83,-6111723.560000002,124459162.36,136178961.12,11719798.760000005,11719798.760000005
2024-06,2024-07,fundos continuantes,23956882000169,23.956.882/0001-69,23956882000169,23.956.882/0001-69,SB CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL DE CLASSE UNICA FECHADA,True,True,862903855.16,836055322.48,-26848532.679999948,780197097.8599999,756176541.1800001,-24020556.67999983,30108670.95,41592466.19,11483795.239999998,30108670.95,41592466.19,11483795.239999998,0.0,0.0,0.0,11483795.239999998
2024-06,2024-07,fundos continuantes,33019220000116,33.019.220/0001-16,33019220000116,33.019.220/0001-16,GENESIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,156737472.46,160144089.18,3406616.719999999,139724168.8,133444198.38,-6279970.420000017,13933331.38,3107139.72,-10826191.66,13933331.38,3107139.72,-10826191.66,0.0,0.0,0.0,10826191.66
2024-06,2024-07,saídas,34475973000107,34.475.973/0001-07,34475973000107,34.475.973/0001-07,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO II RESPONSABILIDADE LIMITADA,True,,4843743.5,0.0,-4843743.5,4051541.96,0.0,-4051541.96,10825309.33,0.0,-10825309.33,4051541.96,0.0,-4051541.96,6773767.37,0.0,-6773767.37,10825309.33
2024-06,2024-07,fundos continuantes,16874770000101,16.874.770/0001-01,16874770000101,16.874.770/0001-01,VHG FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RECEBÍVEIS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,True,True,406080651.3,412504792.27,6424140.969999969,341888650.55,330880918.49,-11007732.060000002,2666004.35,13393411.24,10727406.89,2666004.35,13393411.24,10727406.89,0.0,0.0,0.0,10727406.89
2024-06,2024-07,fundos continuantes,37606580000175,37.606.580/0001-75,37606580000175,37.606.580/0001-75,OPENCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,True,True,47047788.1,38402202.38,-8645585.719999999,41949187.28,34299154.37,-7650032.910000004,388822244.71,391864909.96,3042665.25,41949187.28,34299154.37,-7650032.910000004,346873057.42999995,357565755.59,10692698.160000026,10692698.160000026
2024-06,2024-07,fundos continuantes,08692888000182,08.692.888/0001-82,08692888000182,08.692.888/0001-82,CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,964437493.14,975164807.04,10727313.899999976,708976688.91,752889443.46,43912754.55000007,177465717.3,167173950.28,-10291767.02000001,177465717.3,167173950.28,-10291767.02000001,0.0,0.0,0.0,10291767.02000001
2024-06,2024-07,fundos continuantes,37266557000189,37.266.557/0001-89,37266557000189,37.266.557/0001-89,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TM II RESPONSABILIDADE LIMITADA,True,True,410470909.34,329553987.9,-80916921.44,396099488.22,324486025.08,-71613463.14000005,87077823.72,76843608.25,-10234215.469999999,87077823.72,76843608.25,-10234215.469999999,0.0,0.0,0.0,10234215.469999999
2024-06,2024-07,fundos continuantes,55383671000170,55.383.671/0001-70,55383671000170,55.383.671/0001-70,AGRO RECEBIVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,35293855.97,35804181.17,510325.200000003,31352395.27,31146066.33,-206328.94000000134,0.0,10093997.44,10093997.44,0.0,10093997.44,10093997.44,0.0,0.0,0.0,10093997.44
2024-06,2024-07,fundos continuantes,37035913000153,37.035.913/0001-53,37035913000153,37.035.913/0001-53,RECARGAPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPRÉSTIMOS I,True,True,114425403.61,118599419.61,4174016.0,92722067.29,100052297.57,7330230.279999986,102867949.52,112951893.59,10083944.070000008,92722067.29,100052297.57,7330230.279999986,10145882.22999999,12899596.02000001,2753713.7900000215,10083944.070000008
2024-06,2024-07,fundos continuantes,20820603000147,20.820.603/0001-47,20820603000147,20.820.603/0001-47,FIDC POLO RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,25170340.33,25465785.37,295445.04000000283,24267981.31,24539875.4,271894.08999999985,0.0,10045307.93,10045307.93,0.0,10045307.93,10045307.93,0.0,0.0,0.0,10045307.93
2024-06,2024-07,fundos continuantes,47280025000150,47.280.025/0001-50,47280025000150,47.280.025/0001-50,FIDC AGRO CAPITAL FINANCE RESPONSABILIDADE LIMITADA,True,True,385220772.72,387495844.72,2275072.0,293460542.72,351496830.1,58036287.379999995,64388761.1,54449937.11,-9938823.990000002,64388761.1,54449937.11,-9938823.990000002,0.0,0.0,0.0,9938823.990000002
2024-06,2024-07,fundos continuantes,22358482000199,22.358.482/0001-99,22358482000199,22.358.482/0001-99,AFINITTY MF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS - RESPONSABILIDADE LIMITADA,True,True,963272527.69,977490606.6,14218078.909999967,939573968.12,956424709.55,16850741.429999948,572303711.46,582124395.11,9820683.649999976,572303711.46,582124395.11,9820683.649999976,0.0,0.0,0.0,9820683.649999976
2024-06,2024-07,fundos continuantes,41575924000101,41.575.924/0001-01,41575924000101,41.575.924/0001-01,FINANCE ASSET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,118861375.43,139838102.46,20976727.03,117888802.76,134557194.6,16668391.839999989,3768885.82,13412216.13,9643330.31,3768885.82,13412216.13,9643330.31,0.0,0.0,0.0,9643330.31
2024-06,2024-07,fundos continuantes,17015979000174,17.015.979/0001-74,17015979000174,17.015.979/0001-74,EXCLUSIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,True,True,484661982.9,510381777.84,25719794.939999998,332531111.43,423103793.31,90572681.88,279014942.81,269373046.08000004,-9641896.72999996,279014942.81,269373046.08000004,-9641896.72999996,0.0,0.0,0.0,9641896.72999996
2024-06,2024-07,fundos continuantes,23200289000198,23.200.289/0001-98,23200289000198,23.200.289/0001-98,CF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,717890883.32,732674278.9,14783395.579999924,647137294.88,665681050.2,18543755.320000052,34581449.77,25136485.72,-9444964.050000004,34581449.77,25136485.72,-9444964.050000004,0.0,0.0,0.0,9444964.050000004
2024-06,2024-07,fundos continuantes,32510444000163,32.510.444/0001-63,32510444000163,32.510.444/0001-63,G5 EO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,84443792.97,86853637.64,2409844.670000002,64896043.73,66886934.28,1990890.5500000045,0.0,9388176.26,9388176.26,0.0,9388176.26,9388176.26,0.0,0.0,0.0,9388176.26
2024-06,2024-07,fundos continuantes,43309233000183,43.309.233/0001-83,43309233000183,43.309.233/0001-83,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LIVERPOOL RESPONSABILIDADE LIMITADA,True,True,331503112.6,304928578.35,-26574534.25,121557935.06,122302851.42,744916.3599999994,33419447.03,24325311.82,-9094135.21,33419447.03,24325311.82,-9094135.21,0.0,0.0,0.0,9094135.21
2024-06,2024-07,fundos continuantes,53960578000156,53.960.578/0001-56,53960578000156,53.960.578/0001-56,PÉROLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,True,685934181.65,697237557.35,11303375.700000048,685979379.66,697112057.6,11132677.940000057,308945.64,9214616.78,8905671.139999999,308945.64,9214616.78,8905671.139999999,0.0,0.0,0.0,8905671.139999999
2024-06,2024-07,fundos continuantes,51554551000138,51.554.551/0001-38,51554551000138,51.554.551/0001-38,CLASSE ÚNICA DO FIDC CRÉDITO NITRO AGRO - RESPONSABILIDADE LIMITADA,True,True,59147650.05,56446217.54,-2701432.509999998,31537967.18,16702116.68,-14835850.5,25495806.08,20284581.54,-5211224.539999999,25495806.08,16702116.68,-8793689.399999999,0.0,3582464.8599999994,3582464.8599999994,8793689.399999999
2024-06,2024-07,fundos continuantes,26690344000163,26.690.344/0001-63,26690344000163,26.690.344/0001-63,FATORI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,True,True,851392.46,1020635.18,169242.7200000001,236906.06,0.0,-236906.06,8739148.89,0.0,-8739148.89,236906.06,0.0,-236906.06,8502242.83,0.0,-8502242.83,8739148.89
2024-06,2024-07,fundos continuantes,26208328000191,26.208.328/0001-91,26208328000191,26.208.328/0001-91,ÁRTICO MIDDLE CORPORATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,122709444.73,156335612.45,33626167.719999984,106712566.35,141038809.91,34326243.56,1305660.53,10027623.26,8721962.73,1305660.53,10027623.26,8721962.73,0.0,0.0,0.0,8721962.73
2024-06,2024-07,fundos continuantes,46711630000175,46.711.630/0001-75,46711630000175,46.711.630/0001-75,CHEMICAL XII - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - INDÚSTRIA PETROQUÍMICA,True,True,536633521.12,513242626.61,-23390894.50999999,508908878.72,497384962.62,-11523916.100000024,12340708.03,3733216.15,-8607491.879999999,12340708.03,3733216.15,-8607491.879999999,0.0,0.0,0.0,8607491.879999999
