cnpj_fundo,denominacao_origem,pl_origem_brl,admin_origem_nome,admin_origem_cnpj,denominacao_destino,pl_destino_observado_brl,admin_destino_nome_observado,admin_destino_cnpj_observado,gestor_destino_nome_observado,gestor_destino_cnpj_observado,custodiante_destino_nome_observado,custodiante_destino_cnpj_observado,is_fic_fidc_destino,competencia_origem,competencia_destino,cnpj_fundo_formatado,denominacao,admin_destino_grupo_observado,gestor_destino_grupo_observado,custodiante_destino_grupo_observado,status_destino,admin_destino_grupo,admin_destino_cnpj,pl_destino_brl,pl_comparavel_brl,mudou_administrador,fundosnet_url,fonte_origem_url,fonte_destino_url
29786909000107,LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40841277.55,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43069996.44,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,WNT GESTORA DE RECURSOS LTDA,28529686000121,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,29.786.909/0001-07,LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CBSF,Wnt Gestora De Recursos,REAG,continuante_ativo,CBSF,34829992000186,43069996.44,40841277.55,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=29786909000107,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
53193689000184,LUGANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,37714193.38,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,LUGANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,10504052.25,PLANNER CORRETORA DE VALORES S.A.,00806535000154,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,10405423000145,PLANNER CORRETORA DE VALORES S.A.,00806535000154,False,2025-12,2026-05,53.193.689/0001-84,LUGANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,Planner Corretora De Valores,Redwood Administracao De Recursos,Planner Corretora De Valores,continuante_ativo,Planner Corretora De Valores,00806535000154,10504052.25,10504052.25,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53193689000184,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
57661136000160,CRAWFORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36915248.56,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,CRAWFORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36785726.95,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,VERSAL FINANCE GESTÃO DE RECURSOS LTDA,13741074000120,,,False,2025-12,2026-05,57.661.136/0001-60,CRAWFORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CBSF,Versal Finance Gestao De Recursos,Não informado,continuante_ativo,CBSF,34829992000186,36785726.95,36785726.95,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=57661136000160,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
34218194000118,BLESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS,35684225.1,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,BLESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS,35591726.14,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,CBSF TRUST ADMINISTRADORA DE RECURSOS LTDA.,23863529000134,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,34.218.194/0001-18,BLESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS,CBSF,CBSF,REAG,continuante_ativo,CBSF,34829992000186,35591726.14,35591726.14,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=34218194000118,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
54836083000182,THEMIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,34852547.17,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,THEMIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29003046.94,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,ARANDU WM GESTORA DE PATRIMÔNIO LTDA,05119639000104,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,54.836.083/0001-82,THEMIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CBSF,Arandu Wm Gestora De Patrimonio,REAG,continuante_ativo,CBSF,34829992000186,29003046.94,29003046.94,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=54836083000182,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
53250913000122,TABARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE ILIMITADA,31583194.35,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,TABARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE ILIMITADA,42609565.67,PLANNER CORRETORA DE VALORES S.A.,00806535000154,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,10405423000145,PLANNER CORRETORA DE VALORES S.A.,00806535000154,False,2025-12,2026-05,53.250.913/0001-22,TABARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE ILIMITADA,Planner Corretora De Valores,Redwood Administracao De Recursos,Planner Corretora De Valores,continuante_ativo,Planner Corretora De Valores,00806535000154,42609565.67,31583194.35,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53250913000122,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
49839322000118,ERGA OMNES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,27510090.17,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,ERGA OMNES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,24433861.83,ATIVA INVESTIMENTOS S.A. C.T.C.V.,33775974000104,ATIVA ASSET LTDA,45437983000166,ATIVA INVESTIMENTOS S.A. C.T.C.V.,33775974000104,False,2025-12,2026-05,49.839.322/0001-18,ERGA OMNES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,Ativa Investimentos,Ativa Asset,Ativa Investimentos,continuante_ativo,Ativa Investimentos,33775974000104,24433861.83,24433861.83,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=49839322000118,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
53319087000120,CPM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,25458283.77,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,CPM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,25432739.84,PLANNER CORRETORA DE VALORES S.A.,00806535000154,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,10405423000145,PLANNER CORRETORA DE VALORES S.A.,00806535000154,False,2025-12,2026-05,53.319.087/0001-20,CPM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Planner Corretora De Valores,Redwood Administracao De Recursos,Planner Corretora De Valores,continuante_ativo,Planner Corretora De Valores,00806535000154,25432739.84,25432739.84,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53319087000120,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
43809891000134,ENGELBERG 41 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,25387462.45,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,ENGELBERG 41 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,25409304.12,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,REAG PORTFÓLIO SOLUTIONS LTDA.,48954141000170,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,43.809.891/0001-34,ENGELBERG 41 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,CBSF,REAG,REAG,continuante_ativo,CBSF,34829992000186,25409304.12,25387462.45,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=43809891000134,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
58073424000166,BACO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,25018699.88,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,BACO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,13040498.87,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,CBSF TRUST ADMINISTRADORA DE RECURSOS LTDA.,23863529000134,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,58.073.424/0001-66,BACO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CBSF,CBSF,REAG,continuante_ativo,CBSF,34829992000186,13040498.87,13040498.87,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=58073424000166,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
41124590000141,CONDOCASH II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,21144712.87,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,CONDOCASH II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,14051184.35,PLANNER CORRETORA DE VALORES S.A.,00806535000154,ARANDU LEGAL CLAIMS GESTÃO DE ATIVOS LTDA,41019477000104,PLANNER CORRETORA DE VALORES S.A.,00806535000154,False,2025-12,2026-05,41.124.590/0001-41,CONDOCASH II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Planner Corretora De Valores,Arandu Legal Claims Gestao De Ativos,Planner Corretora De Valores,continuante_ativo,Planner Corretora De Valores,00806535000154,14051184.35,14051184.35,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=41124590000141,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
53505712000129,QI LOANS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,21011194.01,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,QI LOANS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,14094299.46,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100,C20 QUADRANTE INVESTIMENTOS LTDA.,04521606000123,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100,False,2025-12,2026-05,53.505.712/0001-29,QI LOANS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Finvest,C20 Quadrante Investimentos,Finvest,continuante_ativo,Finvest,36266751000100,14094299.46,14094299.46,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53505712000129,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
46879163000197,CAPITAL MULTICRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,19820159.15,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,CAPITAL MULTICRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,19696170.43,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,GFS ATIVOS FINANCEIROS E INVESTIMENTOS LTDA.,23447556000126,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,46.879.163/0001-97,CAPITAL MULTICRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,CBSF,Gfs Ativos Financeiros E Investimentos,REAG,continuante_ativo,CBSF,34829992000186,19696170.43,19696170.43,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46879163000197,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
46930099000121,BALLANGEN 82 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,18059765.57,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,BALLANGEN 82 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,17976733.29,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,CBSF TRUST ADMINISTRADORA DE RECURSOS LTDA.,23863529000134,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,46.930.099/0001-21,BALLANGEN 82 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,CBSF,CBSF,REAG,continuante_ativo,CBSF,34829992000186,17976733.29,17976733.29,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46930099000121,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
30332628000155,CORTEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,17573133.57,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,CORTEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,18523464.33,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,WNT GESTORA DE RECURSOS LTDA,28529686000121,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,30.332.628/0001-55,CORTEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CBSF,Wnt Gestora De Recursos,REAG,continuante_ativo,CBSF,34829992000186,18523464.33,17573133.57,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=30332628000155,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
53276025000189,KYM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,17517777.72,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,KYM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,13780029.07,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,ARANDU WM GESTORA DE PATRIMÔNIO LTDA,05119639000104,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,53.276.025/0001-89,KYM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,CBSF,Arandu Wm Gestora De Patrimonio,REAG,continuante_ativo,CBSF,34829992000186,13780029.07,13780029.07,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53276025000189,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
61289537000108,P12 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,17452104.73,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,P12 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,19057357.91,PLANNER CORRETORA DE VALORES S.A.,00806535000154,ARANDU LEGAL CLAIMS GESTÃO DE ATIVOS LTDA,41019477000104,PLANNER CORRETORA DE VALORES S.A.,00806535000154,False,2025-12,2026-05,61.289.537/0001-08,P12 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Planner Corretora De Valores,Arandu Legal Claims Gestao De Ativos,Planner Corretora De Valores,continuante_ativo,Planner Corretora De Valores,00806535000154,19057357.91,17452104.73,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=61289537000108,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
58325399000160,SET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,17334983.73,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,SET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10872796.64,PLANNER CORRETORA DE VALORES S.A.,00806535000154,ARANDU WM GESTORA DE PATRIMÔNIO LTDA,05119639000104,PLANNER CORRETORA DE VALORES S.A.,00806535000154,False,2025-12,2026-05,58.325.399/0001-60,SET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Planner Corretora De Valores,Arandu Wm Gestora De Patrimonio,Planner Corretora De Valores,continuante_ativo,Planner Corretora De Valores,00806535000154,10872796.64,10872796.64,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=58325399000160,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
60696087000105,UNIQUE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,16901677.37,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,UNIQUE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,13095504.95,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,VCM GESTÃO DE CAPITAL LTDA,12678380000105,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,False,2025-12,2026-05,60.696.087/0001-05,UNIQUE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,QI Tech,Vcm Gestao De Capital,QI Tech,continuante_ativo,QI Tech,62285390000140,13095504.95,13095504.95,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=60696087000105,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
50714026000170,1618 LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,16864735.51,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,1618 LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,18925146.9,PLANNER CORRETORA DE VALORES S.A.,00806535000154,DEZESSEIS DEZOITO GESTÃO DE RECURSOS LTDA,11240125000105,PLANNER CORRETORA DE VALORES S.A.,00806535000154,False,2025-12,2026-05,50.714.026/0001-70,1618 LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Planner Corretora De Valores,Dezesseis Dezoito Gestao De Recursos,Planner Corretora De Valores,continuante_ativo,Planner Corretora De Valores,00806535000154,18925146.9,16864735.51,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=50714026000170,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
43809819000107,SARAFINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,15754105.93,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,SARAFINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,15979359.14,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,CBSF TRUST ADMINISTRADORA DE RECURSOS LTDA.,23863529000134,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,43.809.819/0001-07,SARAFINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,CBSF,CBSF,REAG,continuante_ativo,CBSF,34829992000186,15979359.14,15754105.93,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=43809819000107,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
60707793000105,VIVACE SHOPPING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,15033896.55,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,VIVACE SHOPPING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,5192848.83,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,REAG PORTFÓLIO SOLUTIONS LTDA.,48954141000170,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,False,2025-12,2026-05,60.707.793/0001-05,VIVACE SHOPPING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,CBSF,REAG,REAG,continuante_ativo,CBSF,34829992000186,5192848.83,5192848.83,False,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=60707793000105,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
46879210000100,PORTION CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,13471665.5,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,PORTION CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,18197057.45,PLANNER CORRETORA DE VALORES S.A.,00806535000154,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,10405423000145,PLANNER CORRETORA DE VALORES S.A.,00806535000154,False,2025-12,2026-05,46.879.210/0001-00,PORTION CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,Planner Corretora De Valores,Redwood Administracao De Recursos,Planner Corretora De Valores,continuante_ativo,Planner Corretora De Valores,00806535000154,18197057.45,13471665.5,True,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46879210000100,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202512.zip,https://dados.cvm.gov.br/dados/FIDC/DOC/INF_MENSAL/DADOS/inf_mensal_fidc_202605.zip
