Fundo,CNPJ,Data,Tipo,Documento,Espécie,Arquivo,ID CVM
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,15/04/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/54248022000102/640883_evento_evento_640883_2024-04-15.pdf,640883
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,16/04/2024,emissao,Anúncio de Início,,data/raw/54248022000102/641900_emissao_emissao_641900_2024-04-16.pdf,641900
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,22/04/2024,emissao,Anúncio de Encerramento,,data/raw/54248022000102/643244_emissao_emissao_643244_2024-04-22.pdf,643244
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,22/04/2024,emissao,Anúncio de Encerramento,,data/raw/54248022000102/643430_emissao_emissao_643430_2024-04-22.pdf,643430
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,25/04/2024,emissao,Outros Documentos,,data/raw/54248022000102/644984_emissao_emissao_644984_2024-04-25.pdf,644984
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,06/2024,outro,Informe Trimestral,,,719159
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,09/2024,outro,Informe Trimestral,,,772494
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,12/2024,outro,Informe Trimestral,,,839028
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,31/12/2024,outro,Demonstrações Financeiras,,,864476
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,03/2025,outro,Informe Trimestral,,,901299
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,06/2025,outro,Informe Trimestral,,,970147
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,09/2025,outro,Informe Trimestral,,,1039924
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,12/2025,outro,Informe Trimestral,,,1103658
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,22/12/2025 14:00,assembleia,AGE,Ata da Assembleia,data/raw/54248022000102/1072737_assembleia_assembleia_1072737_2025-12-22.pdf,1072737
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,22/12/2025,regulamento,Regulamento,,data/raw/54248022000102/1072746_regulamento_regulamento_1072746_2025-12-22.pdf,1072746
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,31/12/2025,outro,Demonstrações Financeiras,,,1151750
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,03/2026,outro,Informe Trimestral,,,1182591
CLOUDWALK BIG PICTURE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54.248.022/0001-02,03/2026,outro,Informe Trimestral,,,1182592
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,08/03/2024,emissao,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/54252144000164/704450_emissao_emissao_704450_2024-03-08.pdf,704450
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,08/03/2024,regulamento,Regulamento,,data/raw/54252144000164/704453_regulamento_regulamento_704453_2024-03-08.pdf,704453
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,08/03/2024,emissao,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/54252144000164/771582_emissao_emissao_771582_2024-03-08.pdf,771582
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,12/04/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54252144000164/638796_regulamento_regulamento_638796_2024-04-12.pdf,638796
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,12/04/2024,regulamento,Regulamento,,data/raw/54252144000164/638798_regulamento_regulamento_638798_2024-04-12.pdf,638798
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,04/05/2024,emissao,Anúncio de Encerramento,,data/raw/54252144000164/893915_emissao_emissao_893915_2024-05-04.pdf,893915
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,25/07/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54252144000164/704173_regulamento_regulamento_704173_2024-07-25.pdf,704173
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,25/07/2024,regulamento,Regulamento,,data/raw/54252144000164/704174_regulamento_regulamento_704174_2024-07-25.pdf,704174
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,26/07/2024,emissao,Aviso ao Mercado,,data/raw/54252144000164/705192_emissao_emissao_705192_2024-07-26.pdf,705192
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,31/07/2024,emissao,Anúncio de Início,,data/raw/54252144000164/708746_emissao_emissao_708746_2024-07-31.pdf,708746
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,31/07/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54252144000164/708770_regulamento_regulamento_708770_2024-07-31.pdf,708770
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,31/07/2024,regulamento,Regulamento,,data/raw/54252144000164/708775_regulamento_regulamento_708775_2024-07-31.pdf,708775
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,31/07/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/54252144000164/709639_evento_evento_709639_2024-07-31.pdf,709639
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,02/08/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/54252144000164/710748_evento_evento_710748_2024-08-02.pdf,710748
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,02/08/2024,regulamento,Regulamento,,data/raw/54252144000164/712603_regulamento_regulamento_712603_2024-08-02.pdf,712603
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,02/08/2024 16:00,assembleia,AGE,Ata da Assembleia,data/raw/54252144000164/713195_assembleia_assembleia_713195_2024-08-02.pdf,713195
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,09/2024,outro,Informe Trimestral,,,783606
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,04/10/2024,emissao,Anúncio de Encerramento,,data/raw/54252144000164/752386_emissao_emissao_752386_2024-10-04.pdf,752386
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,29/10/2024 18:00,assembleia,AGE,Ata da Assembleia,data/raw/54252144000164/767648_assembleia_assembleia_767648_2024-10-29.pdf,767648
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,29/10/2024,regulamento,Regulamento,,data/raw/54252144000164/767649_regulamento_regulamento_767649_2024-10-29.pdf,767649
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,30/10/2024,emissao,Aviso ao Mercado,,data/raw/54252144000164/767563_emissao_emissao_767563_2024-10-30.pdf,767563
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,05/11/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/54252144000164/771414_evento_evento_771414_2024-11-05.pdf,771414
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,05/11/2024,emissao,Anúncio de Início,,data/raw/54252144000164/771421_emissao_emissao_771421_2024-11-05.pdf,771421
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,12/2024,outro,Informe Trimestral,,,837112
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,20/12/2024,outro,Relatório de Agência de Rating,,,1099725
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,31/12/2024,outro,Demonstrações Financeiras,,,869643
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,10/01/2025,regulamento,Regulamento,,data/raw/54252144000164/820002_regulamento_regulamento_820002_2025-01-10.pdf,820002
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,13/01/2025 10:00,assembleia,AGE,Ata da Assembleia,data/raw/54252144000164/819997_assembleia_assembleia_819997_2025-01-13.pdf,819997
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,13/01/2025,regulamento,Regulamento,,data/raw/54252144000164/845891_regulamento_regulamento_845891_2025-01-13.pdf,845891
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,07/02/2025,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54252144000164/836444_regulamento_regulamento_836444_2025-02-07.pdf,836444
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,07/02/2025,regulamento,Regulamento,,data/raw/54252144000164/836447_regulamento_regulamento_836447_2025-02-07.pdf,836447
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,03/2025,outro,Informe Trimestral,,,903166
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,15/05/2025 10:00,assembleia,AGO,Ata da Assembleia,data/raw/54252144000164/924728_assembleia_assembleia_924728_2025-05-15.pdf,924728
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,28/05/2025 10:00,assembleia,AGE,Ata da Assembleia,data/raw/54252144000164/916723_assembleia_assembleia_916723_2025-05-28.pdf,916723
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,06/2025,outro,Informe Trimestral,,,965386
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,04/06/2025,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54252144000164/918909_regulamento_regulamento_918909_2025-06-04.pdf,918909
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,04/06/2025,regulamento,Regulamento,,data/raw/54252144000164/918912_regulamento_regulamento_918912_2025-06-04.pdf,918912
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,13/06/2025,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,data/raw/54252144000164/925250_evento_evento_925250_2025-06-13.pdf,925250
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,13/06/2025 19:00,assembleia,AGE,Ata da Assembleia,data/raw/54252144000164/926234_assembleia_assembleia_926234_2025-06-13.pdf,926234
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,13/06/2025,regulamento,Regulamento,,data/raw/54252144000164/926245_regulamento_regulamento_926245_2025-06-13.pdf,926245
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,30/06/2025,outro,Relatório de Agência de Rating,,,990257
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,03/07/2025,emissao,Anúncio de Início,,data/raw/54252144000164/939658_emissao_emissao_939658_2025-07-03.pdf,939658
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,04/07/2025 19:00,assembleia,AGE,Ata da Assembleia,data/raw/54252144000164/940907_assembleia_assembleia_940907_2025-07-04.pdf,940907
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,04/07/2025,regulamento,Regulamento,,data/raw/54252144000164/940908_regulamento_regulamento_940908_2025-07-04.pdf,940908
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,09/2025,outro,Informe Trimestral,,,1028490
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,01/09/2025,outro,Relatório de Agência de Rating,,,1099724
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,18/11/2025 10:00,assembleia,AGE,Ata da Assembleia,data/raw/54252144000164/1061631_assembleia_assembleia_1061631_2025-11-18.pdf,1061631
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,26/11/2025,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54252144000164/1061435_regulamento_regulamento_1061435_2025-11-26.pdf,1061435
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,26/11/2025,regulamento,Regulamento,,data/raw/54252144000164/1061436_regulamento_regulamento_1061436_2025-11-26.pdf,1061436
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,12/2025,outro,Informe Trimestral,,,1112973
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,29/12/2025,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54252144000164/1072289_regulamento_regulamento_1072289_2025-12-29.pdf,1072289
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,29/12/2025,regulamento,Regulamento,,data/raw/54252144000164/1072290_regulamento_regulamento_1072290_2025-12-29.pdf,1072290
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,30/12/2025,emissao,Anúncio de Encerramento,,data/raw/54252144000164/1075648_emissao_emissao_1075648_2025-12-30.pdf,1075648
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,31/12/2025,outro,Demonstrações Financeiras,,,1147942
J17 FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,54.252.144/0001-64,03/2026,outro,Informe Trimestral,,,1191348
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,01/04/2024,emissao,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/54559035000194/634435_emissao_emissao_634435_2024-04-01.pdf,634435
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,05/04/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54559035000194/634437_regulamento_regulamento_634437_2024-04-05.pdf,634437
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,05/04/2024,regulamento,Regulamento,,data/raw/54559035000194/634463_regulamento_regulamento_634463_2024-04-05.pdf,634463
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,05/04/2024,outro,Outros Documentos,,,634466
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,05/04/2024,emissao,Anúncio de Início,,data/raw/54559035000194/634469_emissao_emissao_634469_2024-04-05.pdf,634469
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,23/04/2024,emissao,Anúncio de Encerramento,,data/raw/54559035000194/664160_emissao_emissao_664160_2024-04-23.pdf,664160
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,08/05/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/54559035000194/672167_assembleia_assembleia_672167_2024-05-08.pdf,672167
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,31/05/2024,outro,Demonstrações Financeiras,,,727013
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,06/2024,outro,Informe Trimestral,,,720821
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,09/2024,outro,Informe Trimestral,,,780816
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,12/2024,outro,Informe Trimestral,,,840412
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,03/2025,outro,Informe Trimestral,,,903905
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,31/05/2025,outro,Demonstrações Financeiras,,,968565
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,06/2025,outro,Informe Trimestral,,,970673
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,09/2025,outro,Informe Trimestral,,,1037412
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,28/10/2025 11:00,assembleia,AGE,Ata da Assembleia,data/raw/54559035000194/1027103_assembleia_assembleia_1027103_2025-10-28.pdf,1027103
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,12/2025,outro,Informe Trimestral,,,1111924
ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54.559.035/0001-94,03/2026,outro,Informe Trimestral,,,1196213
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,17/05/2024,emissao,Aviso ao Mercado,,data/raw/54810968000102/666042_emissao_emissao_666042_2024-05-17.pdf,666042
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,21/05/2024,regulamento,Regulamento,,data/raw/54810968000102/666748_regulamento_regulamento_666748_2024-05-21.pdf,666748
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,21/05/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54810968000102/666751_regulamento_regulamento_666751_2024-05-21.pdf,666751
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,21/05/2024,emissao,Anúncio de Início,,data/raw/54810968000102/666840_emissao_emissao_666840_2024-05-21.pdf,666840
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,22/05/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/54810968000102/666836_regulamento_regulamento_666836_2024-05-22.pdf,666836
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,22/05/2024,regulamento,Regulamento,,data/raw/54810968000102/666837_regulamento_regulamento_666837_2024-05-22.pdf,666837
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,06/2024,outro,Informe Trimestral,,,721733
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,09/2024,outro,Informe Trimestral,,,781232
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,29/11/2024 17:00,assembleia,AGE,Ata da Assembleia,data/raw/54810968000102/794746_assembleia_assembleia_794746_2024-11-29.pdf,794746
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,30/11/2024,outro,Demonstrações Financeiras,,,849792
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,12/2024,outro,Informe Trimestral,,,835192
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,02/12/2024,regulamento,Regulamento,,data/raw/54810968000102/794749_regulamento_regulamento_794749_2024-12-02.pdf,794749
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,03/2025,outro,Informe Trimestral,,,903230
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,22/04/2025 11:00,assembleia,AGE,Ata da Assembleia,data/raw/54810968000102/937758_assembleia_assembleia_937758_2025-04-22.pdf,937758
ANGÁ FGTS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54.810.968/0001-02,22/04/2025,regulamento,Regulamento,,data/raw/54810968000102/937760_regulamento_regulamento_937760_2025-04-22.pdf,937760
