grupo,fundo,nome_curto,cnpj,cnpj_digits,data_referencia,categoria,tipo_documento,especie,documento_id,status_cvm,downloaded_flag,source_file,arquivo_local_existe,source_registry,page_count
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,12/2023,outro,Informe Trimestral,,600602,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,29/12/2023,outro,Relatório de Agência de Rating,,593007,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,31/12/2023,outro,Demonstrações Financeiras,,659662,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,03/2024,outro,Informe Trimestral,,659637,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,29/03/2024,outro,Relatório de Agência de Rating,,665661,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,06/2024,outro,Informe Trimestral,,718740,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,06/2024,outro,Informe Trimestral,,718824,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,03/07/2024 17:31,assembleia,AGO/E,Ata da Assembleia,691625,,,data/raw/41970012000126/691625_assembleia_assembleia_691625_2024-07-03.pdf,True,reports/regulatory_document_inventory.csv,212.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,04/07/2024,outro,Demonstrações Financeiras - Substituição de administrador,,733598,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,10/07/2024,emissao,Anúncio de Início,,702576,,,data/raw/41970012000126/702576_emissao_emissao_702576_2024-07-10.pdf,True,reports/regulatory_document_inventory.csv,1.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,09/2024,outro,Informe Trimestral,,779118,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,13/11/2024 10:00,assembleia,AGE,Ata da Assembleia,809112,,,data/raw/41970012000126/809112_assembleia_assembleia_809112_2024-11-13.pdf,True,reports/regulatory_document_inventory.csv,2.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,26/11/2024 09:00,assembleia,AGE,Ata da Assembleia,792575,,,data/raw/41970012000126/792575_assembleia_assembleia_792575_2024-11-26.pdf,True,reports/regulatory_document_inventory.csv,2.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,29/11/2024,regulamento,Regulamento,,792579,,,data/raw/41970012000126/792579_regulamento_regulamento_792579_2024-11-29.pdf,True,reports/regulatory_document_inventory.csv,184.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,12/2024,outro,Informe Trimestral,,837581,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,31/12/2024,outro,Demonstrações Financeiras,,870176,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,06/01/2025,emissao,Anúncio de Encerramento,,813561,,,data/raw/41970012000126/813561_emissao_emissao_813561_2025-01-06.pdf,True,reports/regulatory_document_inventory.csv,2.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,03/2025,outro,Informe Trimestral,,901170,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,19/05/2025 09:00,assembleia,AGE,Ata da Assembleia,909705,,,data/raw/41970012000126/909705_assembleia_assembleia_909705_2025-05-19.pdf,True,reports/regulatory_document_inventory.csv,2.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,19/05/2025,regulamento,Regulamento,,909707,,,data/raw/41970012000126/909707_regulamento_regulamento_909707_2025-05-19.pdf,True,reports/regulatory_document_inventory.csv,185.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,06/2025,outro,Informe Trimestral,,968241,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,12/06/2025,assembleia,Instrumento Particular de Emissão de Cotas,,999523,,,data/raw/41970012000126/999523_assembleia_assembleia_999523_2025-06-12.pdf,True,reports/regulatory_document_inventory.csv,2.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,23/07/2025 00:00,assembleia,AGO,Edital de Convocação,952882,,,data/raw/41970012000126/952882_assembleia_assembleia_952882_2025-07-23.pdf,True,reports/regulatory_document_inventory.csv,3.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,04/08/2025 10:00,assembleia,AGO,Ata da Assembleia,970883,,,data/raw/41970012000126/970883_assembleia_assembleia_970883_2025-08-04.pdf,True,reports/regulatory_document_inventory.csv,1.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,09/2025,outro,Informe Trimestral,,1035253,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,12/2025,outro,Informe Trimestral,,1113097,,,,False,reports/regulatory_document_inventory.csv,
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,19/12/2025 10:00,assembleia,AGE,Ata da Assembleia,1077333,,,data/raw/41970012000126/1077333_assembleia_assembleia_1077333_2025-12-19.pdf,True,reports/regulatory_document_inventory.csv,194.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,19/12/2025,regulamento,Regulamento,,1077334,,,data/raw/41970012000126/1077334_regulamento_regulamento_1077334_2025-12-19.pdf,True,reports/regulatory_document_inventory.csv,194.0
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,41970012000126,31/12/2025,outro,Demonstrações Financeiras,,1151156,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,05/05/2023,regulamento,Regulamento,,467929,,,data/raw/50473039000102/467929_regulamento_regulamento_467929_2023-05-05.pdf,True,reports/regulatory_document_inventory.csv,130.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,05/05/2023,regulamento,Instrumento Particular de Alteração do Regulamento,,467930,,,data/raw/50473039000102/467930_regulamento_regulamento_467930_2023-05-05.pdf,True,reports/regulatory_document_inventory.csv,3.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,22/05/2023 10:00,assembleia,AGE,Ata da Assembleia,468755,,,data/raw/50473039000102/468755_assembleia_assembleia_468755_2023-05-22.pdf,True,reports/regulatory_document_inventory.csv,3.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,22/05/2023,regulamento,Regulamento,,468756,,,data/raw/50473039000102/468756_regulamento_regulamento_468756_2023-05-22.pdf,True,reports/regulatory_document_inventory.csv,111.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,24/05/2023,emissao,Anúncio de Início,,468767,,,data/raw/50473039000102/468767_emissao_emissao_468767_2023-05-24.pdf,True,reports/regulatory_document_inventory.csv,3.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,29/05/2023 10:00,assembleia,AGE,Ata da Assembleia,471084,,,data/raw/50473039000102/471084_assembleia_assembleia_471084_2023-05-29.pdf,True,reports/regulatory_document_inventory.csv,2.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,29/05/2023,regulamento,Regulamento,,471085,,,data/raw/50473039000102/471085_regulamento_regulamento_471085_2023-05-29.pdf,True,reports/regulatory_document_inventory.csv,112.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,30/05/2023,emissao,Aviso ao Mercado,,471622,,,data/raw/50473039000102/471622_emissao_emissao_471622_2023-05-30.pdf,True,reports/regulatory_document_inventory.csv,3.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,06/2023,outro,Informe Trimestral,,507608,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,09/2023,outro,Informe Trimestral,,552582,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,09/2023,outro,Informe Trimestral,,553928,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,23/11/2023,emissao,Aviso ao Mercado,,558430,,,data/raw/50473039000102/558430_emissao_emissao_558430_2023-11-23.pdf,True,reports/regulatory_document_inventory.csv,3.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,23/11/2023 14:00,assembleia,AGE,Ata da Assembleia,558803,,,data/raw/50473039000102/558803_assembleia_assembleia_558803_2023-11-23.pdf,True,reports/regulatory_document_inventory.csv,6.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,23/11/2023,regulamento,Regulamento,,558844,,,data/raw/50473039000102/558844_regulamento_regulamento_558844_2023-11-23.pdf,True,reports/regulatory_document_inventory.csv,111.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,27/11/2023,emissao,Anúncio de Início,,559856,,,data/raw/50473039000102/559856_emissao_emissao_559856_2023-11-27.pdf,True,reports/regulatory_document_inventory.csv,3.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,12/2023,outro,Informe Trimestral,,602416,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,19/12/2023 09:00,assembleia,AGE,Ata da Assembleia,594378,,,data/raw/50473039000102/594378_assembleia_assembleia_594378_2023-12-19.pdf,True,reports/regulatory_document_inventory.csv,2.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,07/02/2024,outro,Relatório de Agência de Rating,,603641,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,03/2024,outro,Informe Trimestral,,661359,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,31/03/2024,outro,Demonstrações Financeiras,,675897,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,06/2024,outro,Informe Trimestral,,718119,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,26/06/2024,outro,Relatório de Agência de Rating,,690671,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,12/08/2024,outro,Relatório de Agência de Rating,,716991,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,09/2024,outro,Informe Trimestral,,780777,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,27/11/2024,outro,Relatório de Agência de Rating,,798081,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,28/11/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,790772,,,data/raw/50473039000102/790772_regulamento_regulamento_790772_2024-11-28.pdf,True,reports/regulatory_document_inventory.csv,191.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,28/11/2024,regulamento,Regulamento,,790777,,,data/raw/50473039000102/790777_regulamento_regulamento_790777_2024-11-28.pdf,True,reports/regulatory_document_inventory.csv,188.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,12/2024,outro,Informe Trimestral,,842063,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,26/02/2025,outro,Relatório de Agência de Rating,,858232,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,03/2025,outro,Informe Trimestral,,903889,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,31/03/2025,outro,Demonstrações Financeiras,,936462,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,15/05/2025,outro,Relatório de Agência de Rating,,909988,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,19/05/2025 10:00,assembleia,AGO/E,Ata da Assembleia,909546,,,data/raw/50473039000102/909546_assembleia_assembleia_909546_2025-05-19.pdf,True,reports/regulatory_document_inventory.csv,10.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,19/05/2025,regulamento,Regulamento,,909547,,,data/raw/50473039000102/909547_regulamento_regulamento_909547_2025-05-19.pdf,True,reports/regulatory_document_inventory.csv,152.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,23/05/2025,emissao,Aviso ao Mercado,,911027,,,data/raw/50473039000102/911027_emissao_emissao_911027_2025-05-23.pdf,True,reports/regulatory_document_inventory.csv,3.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,26/05/2025,assembleia,Instrumento Particular de Emissão de Cotas,,912093,,,data/raw/50473039000102/912093_assembleia_assembleia_912093_2025-05-26.pdf,True,reports/regulatory_document_inventory.csv,5.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,28/05/2025,emissao,Anúncio de Início,,912172,,,data/raw/50473039000102/912172_emissao_emissao_912172_2025-05-28.pdf,True,reports/regulatory_document_inventory.csv,3.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,06/2025,outro,Informe Trimestral,,969075,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,04/06/2025,emissao,Anúncio de Encerramento,,932137,,,data/raw/50473039000102/932137_emissao_emissao_932137_2025-06-04.pdf,True,reports/regulatory_document_inventory.csv,3.0
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,09/2025,outro,Informe Trimestral,,1039870,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,15/09/2025,outro,Relatório de Agência de Rating,,998447,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,07/11/2025,outro,Relatório de Agência de Rating,,1037116,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,12/2025,outro,Informe Trimestral,,1115964,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,50473039000102,12/02/2026,outro,Relatório de Agência de Rating,,1119230,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,06/2024,outro,Informe Trimestral,,715331,,,,False,reports/regulatory_document_inventory.csv,
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,10/06/2024,assembleia,Instrumento Particular de Constituição/Encerramento do Fundo,,691281,,,data/raw/55471753000177/691281_assembleia_assembleia_691281_2024-06-10.pdf,True,reports/regulatory_document_inventory.csv,4.0
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,10/06/2024,regulamento,Regulamento,,691282,,,data/raw/55471753000177/691282_regulamento_regulamento_691282_2024-06-10.pdf,True,reports/regulatory_document_inventory.csv,136.0
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,02/07/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,691283,,,data/raw/55471753000177/691283_regulamento_regulamento_691283_2024-07-02.pdf,True,reports/regulatory_document_inventory.csv,9.0
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,02/07/2024,regulamento,Regulamento,,691284,,,data/raw/55471753000177/691284_regulamento_regulamento_691284_2024-07-02.pdf,True,reports/regulatory_document_inventory.csv,149.0
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,02/07/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,691285,,,data/raw/55471753000177/691285_evento_evento_691285_2024-07-02.pdf,True,reports/regulatory_document_inventory.csv,5.0
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,25/07/2024 19:00,assembleia,AGE,Ata da Assembleia,704722,,,data/raw/55471753000177/704722_assembleia_assembleia_704722_2024-07-25.pdf,True,reports/regulatory_document_inventory.csv,14.0
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,25/07/2024,regulamento,Regulamento,,704724,,,data/raw/55471753000177/704724_regulamento_regulamento_704724_2024-07-25.pdf,True,reports/regulatory_document_inventory.csv,149.0
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,26/07/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,705134,,,data/raw/55471753000177/705134_evento_evento_705134_2024-07-26.pdf,True,reports/regulatory_document_inventory.csv,4.0
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,26/07/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,705139,,,data/raw/55471753000177/705139_regulamento_regulamento_705139_2024-07-26.pdf,True,reports/regulatory_document_inventory.csv,5.0
Sellers,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,Seller II FIDC,55.471.753/0001-77,55471753000177,26/07/2024,evento,Outros Comunicados Não Considerados Fatos Relevantes ,,705145,,,data/raw/55471753000177/705145_evento_evento_705145_2024-07-26.pdf,True,reports/regulatory_document_inventory.csv,4.0
