grupo,fundo,nome_curto,cnpj,criterio,descricao,trecho
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,4004.566958 “Cotistas Subordinados Mezanino” significam os titulares de Cotas Subordinadas Mezanino emitidas pelo Fundo. “Cotistas Subordinados Juniores” significam os titulares de Cotas Subordinadas Juniores emitidas pelo Fundo. “CPF” significa o Cadastro de Pessoa Física no Ministério da Fazenda. “Critérios de Elegibilidade” significam os Critérios de Elegibilidade dos Direitos Creditórios do Mercado Crédito e/ou…,4004.566958 “Cotistas Subordinados Mezanino” significam os titulares de Cotas Subordinadas Mezanino emitidas pelo Fundo. “Cotistas Subordinados Juniores” significam os titulares de Cotas Subordinadas Juniores emitidas pelo Fundo. “CPF” significa o Cadastro de Pessoa Física no Ministério da Fazenda. “Critérios de Elegibilidade” significam os Critérios de Elegibilidade dos Direitos Creditórios do Mercado Crédito e/ou…
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"pela Resolução CMN 2.907/01, pela Resolução CVM 175/22 e demais disposições legais e regulamentares aplicáveis, composto unicamente por Cotas da Classe Única, vedada a constituição de novas classes de cotas pelo Fundo, e será regido pelo presente Regulamento e pelo Anexo Descritivo, observada a exceção prevista no Artigo 2.3.1 deste Regulamento. 2.2 Objeto. O Fundo é uma comunhão de recursos destinados, preponderant…","pela Resolução CMN 2.907/01, pela Resolução CVM 175/22 e demais disposições legais e regulamentares aplicáveis, composto unicamente por Cotas da Classe Única, vedada a constituição de novas classes de cotas pelo Fundo, e será regido pelo presente Regulamento e pelo Anexo Descritivo, observada a exceção prevista no Artigo 2.3.1 deste Regulamento. 2.2 Objeto. O Fundo é uma comunhão de recursos destinados, preponderant…"
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"rsos na aquisição de Direitos Creditórios e ativos financeiros, conforme política de investimento específica da Classe Docusign Envelope ID: BC0612A7-13AD-4468-9CC7-DF2441F2098C 11 JUR_SP - 56690675v6 - 2154004.566958 Única, detalhada em seu respectivo Anexo Descritivo e observados os índices de composição e diversificação da carteira da Classe Única, conforme estabelecido no Anexo Descritivo. 3.2 Direitos e Obrigaç…","rsos na aquisição de Direitos Creditórios e ativos financeiros, conforme política de investimento específica da Classe Docusign Envelope ID: BC0612A7-13AD-4468-9CC7-DF2441F2098C 11 JUR_SP - 56690675v6 - 2154004.566958 Única, detalhada em seu respectivo Anexo Descritivo e observados os índices de composição e diversificação da carteira da Classe Única, conforme estabelecido no Anexo Descritivo. 3.2 Direitos e Obrigaç…"
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"órios e ativos financeiros, conforme política de investimento específica da Classe Docusign Envelope ID: BC0612A7-13AD-4468-9CC7-DF2441F2098C 11 JUR_SP - 56690675v6 - 2154004.566958 Única, detalhada em seu respectivo Anexo Descritivo e observados os índices de composição e diversificação da carteira da Classe Única, conforme estabelecido no Anexo Descritivo. 3.2 Direitos e Obrigações Vinculados aos Direitos Creditór…","órios e ativos financeiros, conforme política de investimento específica da Classe Docusign Envelope ID: BC0612A7-13AD-4468-9CC7-DF2441F2098C 11 JUR_SP - 56690675v6 - 2154004.566958 Única, detalhada em seu respectivo Anexo Descritivo e observados os índices de composição e diversificação da carteira da Classe Única, conforme estabelecido no Anexo Descritivo. 3.2 Direitos e Obrigações Vinculados aos Direitos Creditór…"
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"e de controle e mecanismos de trocas de informações padronizadas que viabilizam a interoperabilidade entre as Entidades Registradoras, na forma prevista na Convenção entre Entidades Registradoras, conforme aplicável. “Alocação Mínima” tem seu significado atribuído no Artigo 3.2 deste Anexo Descritivo. “Alocação Mínima de Investimento Tributária” significa a alocação de, pelo menos, 67% (cinquenta por cento) do Patri…","e de controle e mecanismos de trocas de informações padronizadas que viabilizam a interoperabilidade entre as Entidades Registradoras, na forma prevista na Convenção entre Entidades Registradoras, conforme aplicável. “Alocação Mínima” tem seu significado atribuído no Artigo 3.2 deste Anexo Descritivo. “Alocação Mínima de Investimento Tributária” significa a alocação de, pelo menos, 67% (cinquenta por cento) do Patri…"
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"significa qualquer dia que não seja sábado, domingo, feriado nacional, ou dias em que, por qualquer motivo, não houver expediente bancário na República Federativa do Brasil. “Direitos Creditórios” significam os Direitos Creditórios dos Estabelecimentos Comerciais e os Direitos Creditórios do Mercado Crédito quando referidos em conjunto ou de forma indistinta, conforme aplicável. “Direitos Creditórios Adquiridos” sig…","significa qualquer dia que não seja sábado, domingo, feriado nacional, ou dias em que, por qualquer motivo, não houver expediente bancário na República Federativa do Brasil. “Direitos Creditórios” significam os Direitos Creditórios dos Estabelecimentos Comerciais e os Direitos Creditórios do Mercado Crédito quando referidos em conjunto ou de forma indistinta, conforme aplicável. “Direitos Creditórios Adquiridos” sig…"
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,4004.566958 “Cotistas Subordinados Mezanino” significam os titulares de Cotas Subordinadas Mezanino emitidas pelo Fundo. “Cotistas Subordinados Juniores” significam os titulares de Cotas Subordinadas Juniores emitidas pelo Fundo. “CPF” significa o Cadastro de Pessoa Física no Ministério da Fazenda. “Critérios de Elegibilidade” significam os Critérios de Elegibilidade dos Direitos Creditórios do Mercado Crédito e/ou…,4004.566958 “Cotistas Subordinados Mezanino” significam os titulares de Cotas Subordinadas Mezanino emitidas pelo Fundo. “Cotistas Subordinados Juniores” significam os titulares de Cotas Subordinadas Juniores emitidas pelo Fundo. “CPF” significa o Cadastro de Pessoa Física no Ministério da Fazenda. “Critérios de Elegibilidade” significam os Critérios de Elegibilidade dos Direitos Creditórios do Mercado Crédito e/ou…
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"pela Resolução CMN 2.907/01, pela Resolução CVM 175/22 e demais disposições legais e regulamentares aplicáveis, composto unicamente por Cotas da Classe Única, vedada a constituição de novas classes de cotas pelo Fundo, e será regido pelo presente Regulamento e pelo Anexo Descritivo, observada a exceção prevista no Artigo 2.3.1 deste Regulamento. 2.2 Objeto. O Fundo é uma comunhão de recursos destinados, preponderant…","pela Resolução CMN 2.907/01, pela Resolução CVM 175/22 e demais disposições legais e regulamentares aplicáveis, composto unicamente por Cotas da Classe Única, vedada a constituição de novas classes de cotas pelo Fundo, e será regido pelo presente Regulamento e pelo Anexo Descritivo, observada a exceção prevista no Artigo 2.3.1 deste Regulamento. 2.2 Objeto. O Fundo é uma comunhão de recursos destinados, preponderant…"
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"sos na aquisição de Direitos Creditórios e ativos financeiros, conforme política de investimento específica da Classe Docusign Envelope ID: DFB917AD-54F9-4013-ACFB-6B3CF4B325C9 11 JUR_SP - 56690675v12 - 2154004.566958 Única, detalhada em seu respectivo Anexo Descritivo e observados os índices de composição e diversificação da carteira da Classe Única, conforme estabelecido no Anexo Descritivo. 3.2 Direitos e Obrigaç…","sos na aquisição de Direitos Creditórios e ativos financeiros, conforme política de investimento específica da Classe Docusign Envelope ID: DFB917AD-54F9-4013-ACFB-6B3CF4B325C9 11 JUR_SP - 56690675v12 - 2154004.566958 Única, detalhada em seu respectivo Anexo Descritivo e observados os índices de composição e diversificação da carteira da Classe Única, conforme estabelecido no Anexo Descritivo. 3.2 Direitos e Obrigaç…"
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"rios e ativos financeiros, conforme política de investimento específica da Classe Docusign Envelope ID: DFB917AD-54F9-4013-ACFB-6B3CF4B325C9 11 JUR_SP - 56690675v12 - 2154004.566958 Única, detalhada em seu respectivo Anexo Descritivo e observados os índices de composição e diversificação da carteira da Classe Única, conforme estabelecido no Anexo Descritivo. 3.2 Direitos e Obrigações Vinculados aos Direitos Creditór…","rios e ativos financeiros, conforme política de investimento específica da Classe Docusign Envelope ID: DFB917AD-54F9-4013-ACFB-6B3CF4B325C9 11 JUR_SP - 56690675v12 - 2154004.566958 Única, detalhada em seu respectivo Anexo Descritivo e observados os índices de composição e diversificação da carteira da Classe Única, conforme estabelecido no Anexo Descritivo. 3.2 Direitos e Obrigações Vinculados aos Direitos Creditór…"
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"e de controle e mecanismos de trocas de informações padronizadas que viabilizam a interoperabilidade entre as Entidades Registradoras, na forma prevista na Convenção entre Entidades Registradoras, conforme aplicável. “Alocação Mínima” tem seu significado atribuído no Artigo 3.2 deste Anexo Descritivo. “Alocação Mínima de Investimento Tributária” significa a alocação de, pelo menos, 67% (cinquenta por cento) do Patri…","e de controle e mecanismos de trocas de informações padronizadas que viabilizam a interoperabilidade entre as Entidades Registradoras, na forma prevista na Convenção entre Entidades Registradoras, conforme aplicável. “Alocação Mínima” tem seu significado atribuído no Artigo 3.2 deste Anexo Descritivo. “Alocação Mínima de Investimento Tributária” significa a alocação de, pelo menos, 67% (cinquenta por cento) do Patri…"
Sellers,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,Seller 3 FIDC,63.572.282/0001-11,Critério de elegibilidade,"significa qualquer dia que não seja sábado, domingo, feriado nacional, ou dias em que, por qualquer motivo, não houver expediente bancário na República Federativa do Brasil. “Direitos Creditórios” significam os Direitos Creditórios dos Estabelecimentos Comerciais e os Direitos Creditórios do Mercado Crédito quando referidos em conjunto ou de forma indistinta, conforme aplicável. “Direitos Creditórios Adquiridos” sig…","significa qualquer dia que não seja sábado, domingo, feriado nacional, ou dias em que, por qualquer motivo, não houver expediente bancário na República Federativa do Brasil. “Direitos Creditórios” significam os Direitos Creditórios dos Estabelecimentos Comerciais e os Direitos Creditórios do Mercado Crédito quando referidos em conjunto ou de forma indistinta, conforme aplicável. “Direitos Creditórios Adquiridos” sig…"
Mercado Crédito,Mercado Crédito Merchant Fundo de Investimento em Direitos Creditórios,Mercado Crédito Merchant FIDC,28.472.333/0001-32,Critério de elegibilidade,"REGULAMENTO DO “MERCADO CRÉDITO MERCHANT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS” ________________________ Datado de 16 de novembro de 2020 ________________________ 2 SP - 23542534v1 ÍNDICE REGULAMENTO 4 CONDOMÍNIO E PRAZO DE DURAÇÃO 4 POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 4 CRITÉRIOS DE ELEGIBILIDADE, CONDIÇÕES DE CESSÃO E AQUISIÇÃO 7 FATORES DE RISCO 12 ADMINISTRADORA 21 OBRIGAÇÕES, VEDAÇÕES E RE…","REGULAMENTO DO “MERCADO CRÉDITO MERCHANT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS” ________________________ Datado de 16 de novembro de 2020 ________________________ 2 SP - 23542534v1 ÍNDICE REGULAMENTO 4 CONDOMÍNIO E PRAZO DE DURAÇÃO 4 POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 4 CRITÉRIOS DE ELEGIBILIDADE, CONDIÇÕES DE CESSÃO E AQUISIÇÃO 7 FATORES DE RISCO 12 ADMINISTRADORA 21 OBRIGAÇÕES, VEDAÇÕES E RE…"
Mercado Crédito,Mercado Crédito Merchant Fundo de Investimento em Direitos Creditórios,Mercado Crédito Merchant FIDC,28.472.333/0001-32,Critério de elegibilidade,"erá prazo de duração indeterminado, podendo ser liquidado por deliberação da Assembleia Geral. O prazo de cada série de Cotas estará referido no respectivo Suplemento. Política de Investimento e Composição da Carteira O objetivo do Fundo é proporcionar aos seus Cotistas a valorização de suas Cotas por meio da aplicação de seu Patrimônio Líquido na aquisição de: (i) Direitos Creditórios que atendam aos Critérios de E…","erá prazo de duração indeterminado, podendo ser liquidado por deliberação da Assembleia Geral. O prazo de cada série de Cotas estará referido no respectivo Suplemento. Política de Investimento e Composição da Carteira O objetivo do Fundo é proporcionar aos seus Cotistas a valorização de suas Cotas por meio da aplicação de seu Patrimônio Líquido na aquisição de: (i) Direitos Creditórios que atendam aos Critérios de E…"
Mercado Crédito,Mercado Crédito Merchant Fundo de Investimento em Direitos Creditórios,Mercado Crédito Merchant FIDC,28.472.333/0001-32,Critério de elegibilidade,"observada a cláusula 3.2 e cláusula 3.4 abaixo, (i) o Custodiante será responsável por verificar e validar, em cada Data de Aquisição e Pagamento, o atendimento dos Direitos Creditórios aos Critérios de Eleg ibilidade em cada operação de aquisição de Direitos Creditórios pelo Fundo, e (ii) o Mercado Pago e a Gestora serão responsáveis por verificar e validar, em cada Data de Aquisição e Pagamento, o atendimento dos…","observada a cláusula 3.2 e cláusula 3.4 abaixo, (i) o Custodiante será responsável por verificar e validar, em cada Data de Aquisição e Pagamento, o atendimento dos Direitos Creditórios aos Critérios de Eleg ibilidade em cada operação de aquisição de Direitos Creditórios pelo Fundo, e (ii) o Mercado Pago e a Gestora serão responsáveis por verificar e validar, em cada Data de Aquisição e Pagamento, o atendimento dos…"
