role,participant,pl_brl_current,pl_dated_brl_current,vehicles_current,funds_current,share_current,dated_coverage_current,rank_current,pl_brl_previous,pl_dated_brl_previous,vehicles_previous,funds_previous,share_previous,dated_coverage_previous,rank_previous,delta_pl_brl,delta_share_pp,delta_rank,competencia_current,competencia_previous,history_quality
gestor,SASTRE GESTAO DE PATRIMONIO LTDA,5472962.12,5472962.12,1.0,1.0,5.709711540087791e-06,1.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472962.12,0.0005709711540087,-438.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NAIA CAPITAL GESTAO E CONSULTORIA FINANCEIRA LTDA,5456648.07,5456648.07,1.0,1.0,5.692691776839263e-06,1.0,439.0,11062147.7,0.0,1.0,1.0,1.41351235045936e-05,0.0,450.0,-5605499.629999999,-0.0008442431727754,11.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FLORIDA INVESTIMENTOS E GESTAO DE RECURSOS LTDA,5432430.29,5432430.29,1.0,1.0,5.667426384002722e-06,1.0,440.0,6185043.89,0.0,1.0,1.0,7.90319941818188e-06,0.0,464.0,-752613.5999999996,-0.0002235773034179,24.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,XMS S/A,5311876.9,5311876.9,1.0,1.0,5.541658094914014e-06,1.0,441.0,33230497.37,33230497.37,1.0,1.0,4.246166270624129e-05,1.0,392.0,-27918620.47,-0.0036920004611327,-49.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OIKOS GESTAO DE RECURSOS LTDA,5294525.17,5294525.17,1.0,1.0,5.523555763699362e-06,1.0,442.0,117596480.28,109276425.86,2.0,2.0,0.0001502638382294,0.9292491203802208,284.0,-112301955.11,-0.014474028246577,-158.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PORTO REAL INVESTIMENTOS LTDA,5164615.74,5164615.74,1.0,1.0,5.388026710990108e-06,1.0,443.0,236022730.42,223686158.27,3.0,3.0,0.0003015879497231,0.9477314234605828,223.0,-230858114.68,-0.0296199923012199,-220.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ETTI PARTNERS - GESTAO DE RECURSOS DE TERCEIROS LTDA,4685859.29,4685859.29,1.0,1.0,4.888560212315262e-06,1.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4685859.29,0.0004888560212315,-444.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OUTFIELD VENTURES S.A,4014348.59,4014348.59,1.0,1.0,4.188001299423968e-06,1.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4014348.59,0.0004188001299423,-445.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AWR GESTAO DE RECURSOS LTDA,3808327.44,3808327.44,1.0,1.0,3.973068085587444e-06,1.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3808327.44,0.0003973068085587,-446.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MARIN GESTORA DE RECURSOS S.A,3784822.36,3784822.36,1.0,1.0,3.948546222730719e-06,1.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784822.36,0.000394854622273,-447.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MAJORS ASSET GESTAO DE RECURSOS UNIPESSOAL LTDA,3644975.15,3644975.15,1.0,1.0,3.8026495014893743e-06,1.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644975.15,0.0003802649501489,-448.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AUSTER CAPITAL GESTAO DE RECURSOS LTDA,3440073.98,3440073.98,1.0,1.0,3.5888847157527444e-06,1.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3440073.98,0.0003588884715752,-449.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ACTUM CAPITAL GESTAO DE RECURSOS LTDA,3403391.85,3403391.85,1.0,1.0,3.55061579000765e-06,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3403391.85,0.0003550615790007,-450.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3199595.12,3199595.12,1.0,1.0,3.3380032201415243e-06,1.0,451.0,2413417.44,2413417.44,1.0,1.0,3.0838454256527523e-06,1.0,476.0,786177.6800000002,2.5415779448877193e-05,25.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ITER GESTORA DE RECURSOS LTDA,3018031.71,3018031.71,1.0,1.0,3.1485857393323036e-06,1.0,452.0,2220220.14,0.0,1.0,1.0,2.836979467042019e-06,0.0,478.0,797811.5699999998,3.1160627229028454e-05,26.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CEDRO ASSET MANAGEMENT LTDA,2812903.33,2812903.33,1.0,1.0,2.9345839149444685e-06,1.0,453.0,11856733.68,11856733.68,1.0,1.0,1.5150439089497474e-05,1.0,447.0,-9043830.35,-0.0012215855174553,-6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PLANALTO CAPITAL GESTAO DE RECURSOS LTDA,2735047.3000000003,2735047.3000000003,2.0,2.0,2.853359988447345e-06,1.0,454.0,1231060.71,1231060.71,1.0,1.0,1.5730394901075752e-06,1.0,490.0,1503986.5900000003,0.0001280320498339,36.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BNY MELLON SERVICOS FINANCEIROS DTVM S.A,2452556.31,2452556.31,1.0,1.0,2.558649001926973e-06,1.0,455.0,-9226667.37,-14320636.2,9.0,9.0,-1.1789761477398628e-05,0.0,501.0,11679223.680000002,0.0014348410479325,46.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FRONTEIRA - GESTAO DE INVESTIMENTOS LTDA,2083377.6,2083377.6,1.0,1.0,2.1735003576235983e-06,1.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083377.6,0.0002173500357623,-456.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARK GESTORA DE RECURSOS LTDA,2066171.2,2066171.2,1.0,1.0,2.1555496430947416e-06,1.0,457.0,3428765.87,0.0,1.0,1.0,4.381249496495633e-06,0.0,473.0,-1362594.6700000002,-0.00022256998534,16.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PATRIA VBI SECURITIES LTDA,1841163.96,1841163.96,1.0,1.0,1.920809038891308e-06,1.0,458.0,2188954.87,0.0,1.0,1.0,2.797028956088846e-06,0.0,479.0,-347790.91000000015,-8.762199171975381e-05,21.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HALTIN CAPITAL GESTAO DE RECURSOS LTDA,1644162.52,1644162.52,1.0,1.0,1.715285709710672e-06,1.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644162.52,0.000171528570971,-459.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,QR ASSET GESTORA DE RECURSOS LTDA,1626200.83,1626200.83,1.0,1.0,1.6965470328435865e-06,1.0,460.0,1627438.45,0.0,1.0,1.0,2.0795277834587563e-06,0.0,487.0,-1237.619999999879,-3.829807506151698e-05,27.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ETRNTY CAPITAL GESTORA DE RECURSOS LTDA,1369807.58,1369807.58,1.0,1.0,1.4290627224779204e-06,1.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369807.58,0.0001429062722477,-461.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LELIS ALBERTO DE MOURA NOBRE,1181922.35,1181922.35,1.0,1.0,1.233049952350608e-06,1.0,462.0,990395.65,990395.65,1.0,1.0,1.2655196089238853e-06,1.0,494.0,191526.70000000007,-3.2469656573277347e-06,32.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,R CAPITAL ASSET MANAGEMENT INVESTIMENTOS S.A,1136622.69,1136622.69,1.0,1.0,1.1857907194538793e-06,1.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136622.69,0.0001185790719453,-463.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FOURCE GESTAO DE RECURSOS LTDA,1066676.88,1066676.88,1.0,1.0,1.1128191932892165e-06,1.0,464.0,1214716.08,0.0,1.0,1.0,1.5521544531371429e-06,0.0,491.0,-148039.2000000002,-4.393352598479262e-05,27.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BLOXS ASSET GESTAO DE RECURSOS LTDA,835072.16,835072.16,1.0,1.0,8.711957152661672e-07,1.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835072.16,8.711957152661673e-05,-465.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RIOS ASSET MANAGEMENT LTDA,697340.0,697340.0,1.0,1.0,7.275055368672679e-07,1.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697340.0,7.275055368672679e-05,-466.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AV1 GESTORA DE RECURSOS LTDA,473762.62,473762.62,1.0,1.0,4.942566455541679e-07,1.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473762.62,4.942566455541679e-05,-467.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,10.405.423/0001-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11645704.56,11645704.56,1.0,1.0,1.4880787774476098e-05,1.0,448.0,-11645704.56,-0.0014880787774476,448.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,1618 INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14450786.61,14450786.61,1.0,1.0,1.8465099093811363e-05,1.0,441.0,-14450786.61,-0.0018465099093811,441.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,4I CAPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82989.55,82989.55,1.0,1.0,1.060433806032662e-07,1.0,500.0,-82989.55,-1.060433806032662e-05,500.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,62.073.200/0001-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65171678.98,65171678.98,1.0,1.0,8.327584808725945e-05,1.0,331.0,-65171678.98,-0.0083275848087259,331.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ACURA GESTAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122812445.03,122812445.03,1.0,1.0,0.000156928756104,1.0,279.0,-122812445.03,-0.0156928756104039,279.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ACURA GESTORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120159304.24,120159304.24,2.0,2.0,0.0001535385941066,1.0,282.0,-120159304.24,-0.0153538594106679,282.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ACURA GESTORA DE RECURSOS LTDA. E UTILITY GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27808092.59,27808092.59,1.0,1.0,3.553295741900319e-05,1.0,404.0,-27808092.59,-0.0035532957419003,404.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AF INVEST ADMINISTRACAO DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9263442.83,9263442.83,1.0,1.0,1.1836752864888258e-05,1.0,457.0,-9263442.83,-0.0011836752864888,457.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARAZUL CAPITAL ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993336.54,993336.54,1.0,1.0,1.2692774545512245e-06,1.0,493.0,-993336.54,-0.0001269277454551,493.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARM CAPITAL S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17515539.93,17515539.93,1.0,1.0,2.2381216276852887e-05,1.0,433.0,-17515539.93,-0.0022381216276852,433.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARTESANAL INVESTIMENTO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563268796.69,563268796.69,1.0,1.0,0.0007197403454933,1.0,152.0,-563268796.69,-0.0719740345493395,152.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,"ARTESANAL INVESTIMENTOS LTDA., CNPJ 03.084.098/0001-09",0.0,0.0,0.0,0.0,0.0,0.0,0.0,81442586.69,81442586.69,1.0,1.0,0.0001040666833075,1.0,318.0,-81442586.69,-0.0104066683307502,318.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ASA ASSET 2 GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613623417.16,613623417.16,2.0,2.0,0.0007840830751941,1.0,141.0,-613623417.16,-0.0784083075194101,141.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ASA ASSET GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951302612.51,951302612.51,1.0,1.0,0.0012155668395271,1.0,112.0,-951302612.51,-0.1215566839527138,112.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ASSET BANK - ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30027213.9,30027213.9,1.0,1.0,3.836853280989456e-05,1.0,396.0,-30027213.9,-0.0038368532809894,396.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ATF CREDIT GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148780.14,2148780.14,1.0,1.0,2.7456940086885595e-06,1.0,482.0,-2148780.14,-0.0002745694008688,482.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AVENTIS GESTAO DE RECURSOS LTDA. ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47064905.3,47064905.3,1.0,1.0,6.013915807212571e-05,1.0,360.0,-47064905.3,-0.0060139158072125,360.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AWARE GESTAO DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27135868.29,27135868.29,1.0,1.0,3.467399460626756e-05,1.0,407.0,-27135868.29,-0.0034673994606267,407.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,B.SIDE WEALTH MANAGEMENT GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4904133.6,4904133.6,1.0,1.0,6.2664625350308085e-06,1.0,468.0,-4904133.6,-0.000626646253503,468.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BAYCAP GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560694.86,560694.86,1.0,1.0,7.164513898590251e-07,1.0,497.0,-560694.86,-7.164513898590251e-05,497.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BLUE ASSET INVESTIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44960329.42,44960329.42,1.0,1.0,5.744994791191526e-05,1.0,364.0,-44960329.42,-0.0057449947911915,364.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BOCOM BBM CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159930141.77,159930141.77,1.0,1.0,0.0002043574509519,1.0,254.0,-159930141.77,-0.0204357450951962,254.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BSIDE INVESTIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123522027.94,123522027.94,1.0,1.0,0.0001578354554486,1.0,278.0,-123522027.94,-0.0157835455448652,278.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BTGP WM 3 LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42806051.08,42806051.08,1.0,1.0,5.469722834741595e-05,1.0,370.0,-42806051.08,-0.0054697228347415,370.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BURITI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67064770.51,67064770.51,2.0,2.0,8.569482524320993e-05,1.0,329.0,-67064770.51,-0.0085694825243209,329.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BURITI INVESTIMENTOS GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161665871.43,161665871.43,1.0,1.0,0.000206575352374,1.0,253.0,-161665871.43,-0.0206575352374006,253.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,"BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA, CNPJ 44.696.473/0001-40",0.0,0.0,0.0,0.0,0.0,0.0,0.0,234663342.11,234663342.11,1.0,1.0,0.0002998509342562,1.0,226.0,-234663342.11,-0.0299850934256243,226.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CATALISE INVESTIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22469114.09,22469114.09,1.0,1.0,2.871085356245553e-05,1.0,419.0,-22469114.09,-0.0028710853562455,419.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CCF INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57806224.98,57806224.98,1.0,1.0,7.38643301089375e-05,1.0,344.0,-57806224.98,-0.0073864330108937,344.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CLAVE ALTERNATIVOS GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90811920.94,90811920.94,1.0,1.0,0.0001160387433785,1.0,304.0,-90811920.94,-0.0116038743378583,304.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CM4 CAPITAL GESTAOD DE RECUROS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23447287.53,23447287.53,1.0,1.0,2.9960755729582915e-05,1.0,416.0,-23447287.53,-0.0029960755729582,416.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CONTEA CAPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39430933.68,39430933.68,1.0,1.0,5.038453043510162e-05,1.0,380.0,-39430933.68,-0.0050384530435101,380.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CONTEA CAPITAL GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143370703.78,143370703.78,1.0,1.0,0.0001831979340567,1.0,263.0,-143370703.78,-0.0183197934056765,263.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CONTEA GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23446391.81,23446391.81,1.0,1.0,2.9959611185759333e-05,1.0,417.0,-23446391.81,-0.0029959611185759,417.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,D3 CAPITAL GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52240841.25,52240841.25,2.0,2.0,6.675292746747703e-05,1.0,350.0,-52240841.25,-0.0066752927467477,350.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DERECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19129026.2,19129026.2,1.0,1.0,2.4442916076740395e-05,1.0,429.0,-19129026.2,-0.002444291607674,429.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,DEZESSEIS DEZOITO GESTAO DE RECURSOS LIMITADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26791791.26,26791791.26,1.0,1.0,3.423433574019188e-05,1.0,408.0,-26791791.26,-0.0034234335740191,408.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ELLO GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48620191.18,48620191.18,1.0,1.0,6.212648988100678e-05,1.0,359.0,-48620191.18,-0.0062126489881006,359.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EMPIRICA GESTAO DE COBRANCAS E GARANTIAS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347161051.8,347161051.8,1.0,1.0,0.0004435996043677,1.0,193.0,-347161051.8,-0.044359960436775,193.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EMPIRICA INVESTIMENTOS GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921341507.11,1921341507.11,12.0,12.0,0.0024550747498609,1.0,72.0,-1921341507.11,-0.2455074749860901,72.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EXES MAQUINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74505294.59,74505294.59,1.0,1.0,9.520226716696067e-05,1.0,323.0,-74505294.59,-0.009520226716696,323.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EXT CAPITAL LTDA E BRAVE GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57521993.25,57521993.25,1.0,1.0,7.350114108665801e-05,1.0,345.0,-57521993.25,-0.0073501141086658,345.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EXT CAPITAL LTDA. E SOLIS INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590842640.87,590842640.87,1.0,1.0,0.000754973982175,1.0,146.0,-590842640.87,-0.0754973982175061,146.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FAMA RE. CAPITAL LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863625.14,5863625.14,1.0,1.0,7.49249312034949e-06,1.0,465.0,-5863625.14,-0.0007492493120349,465.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FAR - FATOR ADMINISTRACAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108953329.84,108953329.84,2.0,2.0,0.0001392196899997,1.0,288.0,-108953329.84,-0.013921968999972,288.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FATOR INNOVATION LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93806719.88,93806719.88,1.0,1.0,0.0001198654734165,1.0,300.0,-93806719.88,-0.0119865473416578,300.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FIDD ADMINISTRACAO DE RECURSOS DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31044423.45,31044423.45,1.0,1.0,3.966831500492908e-05,1.0,394.0,-31044423.45,-0.0039668315004929,394.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FLORIDA INVESTIMENTO E GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500785.13,500785.13,1.0,1.0,6.398992179261864e-07,1.0,498.0,-500785.13,-6.398992179261864e-05,498.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FRAM CAPITAL - GESTAO DE ATIVOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3225798.08,3225798.08,1.0,1.0,4.121898884217656e-06,1.0,474.0,-3225798.08,-0.0004121898884217,474.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GALAPAGOS CAPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168649878.8,168649878.8,2.0,2.0,0.0002154994609114,1.0,250.0,-168649878.8,-0.0215499460911441,250.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPACOES LTDA. / HYPERION ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11569388.66,11569388.66,1.0,1.0,1.4783271930254978e-05,1.0,449.0,-11569388.66,-0.0014783271930254,449.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GOOROO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184188173.64,184188173.64,1.0,1.0,0.0002353541692891,1.0,242.0,-184188173.64,-0.0235354169289109,242.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GRIF CAPITAL GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73299453.93,73299453.93,1.0,1.0,9.366145365423196e-05,1.0,325.0,-73299453.93,-0.0093661453654231,325.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GUARDIAN GESTORA LTDA. (CNPJ No 37.414.193/0001-37),0.0,0.0,0.0,0.0,0.0,0.0,0.0,778543843.24,778543843.24,1.0,1.0,0.0009948170713665,1.0,124.0,-778543843.24,-0.0994817071366562,124.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HEDGE ALTERNATIVE INVESTMENTS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62717670.13,62717670.13,1.0,1.0,8.014013528384827e-05,1.0,336.0,-62717670.13,-0.0080140135283848,336.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22413506.28,22413506.28,1.0,1.0,2.8639798349355277e-05,1.0,420.0,-22413506.28,-0.0028639798349355,420.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,INTRABANK ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150141419.46,1150141419.46,3.0,3.0,0.0014696414704185,1.0,100.0,-1150141419.46,-0.1469641470418596,100.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,IRON CAPITAL GESTAO DE RECURSOS LTDA. E LESTE CREDIT GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35487355.76,35487355.76,2.0,2.0,4.53454582349367e-05,1.0,387.0,-35487355.76,-0.0045345458234936,387.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,IRON CAPITAL GESTAO DE RECURSOS RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401913770.1,401913770.1,1.0,1.0,0.0005135621881599,1.0,176.0,-401913770.1,-0.051356218815993,176.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,IRON CAPITAL GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43215163.9,43215163.9,1.0,1.0,5.5219989423731416e-05,1.0,368.0,-43215163.9,-0.0055219989423731,368.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,JGP GESTAO DE CREDITO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972137567.6,972137567.6,4.0,4.0,0.0012421895778413,1.0,111.0,-972137567.6,-0.1242189577841309,111.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,KUARA CAPITAL GESTORA DE RECURSOS LTDA & ORIZ ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41612936.48,41612936.48,1.0,1.0,5.3172676091967965e-05,1.0,373.0,-41612936.48,-0.0053172676091967,373.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
